time,depth_difference_m
2024-06-25T00:00:00Z,8.499783281250002
2024-06-26T00:00:00Z,8.498606961805555
2024-06-27T00:00:00Z,8.494273786407758
2024-06-28T00:00:00Z,8.5023343125
2024-06-29T00:00:00Z,8.499274149305556
2024-06-30T00:00:00Z,8.491435416666668
2024-07-01T00:00:00Z,8.49378637152778
2024-07-02T00:00:00Z,8.497961024305555
2024-07-03T00:00:00Z,8.496438174442192
2024-07-06T00:00:00Z,8.499372197203128
2024-07-07T00:00:00Z,8.498935787463104
2024-07-08T00:00:00Z,8.501146597222222
2024-07-09T00:00:00Z,8.49982713541667
2024-07-10T00:00:00Z,8.491208697916667
2024-07-11T00:00:00Z,8.492447379528665
2024-07-12T00:00:00Z,8.498291996527774
2024-07-13T00:00:00Z,8.49663045138889
2024-07-14T00:00:00Z,8.498000190972222
2024-07-15T00:00:00Z,8.496099947916667
2024-07-16T00:00:00Z,8.496650850694445
2024-07-17T00:00:00Z,8.498359027777779
2024-07-18T00:00:00Z,8.493547413194442
2024-07-19T00:00:00Z,8.487711250000002
2024-07-20T00:00:00Z,8.487129982638887
2024-07-21T00:00:00Z,8.489431631944445
2024-07-22T00:00:00Z,8.488216979166667
2024-07-23T00:00:00Z,8.487857708333335
2024-07-24T00:00:00Z,8.48938584821429
2024-07-25T00:00:00Z,8.48621066387872
2024-07-26T00:00:00Z,8.486096503156876
2024-07-27T00:00:00Z,8.491058506944444
2024-07-28T00:00:00Z,8.491958645833334
2024-07-29T00:00:00Z,8.491359861111114
2024-07-30T00:00:00Z,8.491522621527777
2024-07-31T00:00:00Z,8.486300920138886
2024-08-01T00:00:00Z,8.48268720486111
2024-08-02T00:00:00Z,8.486545486111108
2024-08-03T00:00:00Z,8.491272586805557
2024-08-04T00:00:00Z,8.48702180487805
2024-08-05T00:00:00Z,8.48833407986111
2024-08-06T00:00:00Z,8.488277829861111
2024-08-07T00:00:00Z,8.485629826388887
2024-08-08T00:00:00Z,8.487611931917879
2024-08-09T00:00:00Z,8.484136701388888
2024-08-10T00:00:00Z,8.484582395833332
2024-08-11T00:00:00Z,8.486073420138887
2024-08-12T00:00:00Z,8.484943784722223
2024-08-14T00:00:00Z,8.483307881944443
2024-08-15T00:00:00Z,8.480299635416666
2024-08-16T00:00:00Z,8.477136822916664
2024-08-17T00:00:00Z,8.476788437499996
2024-08-19T00:00:00Z,8.475165763888887
2024-08-20T00:00:00Z,8.475459687500003
2024-08-21T00:00:00Z,8.475857899305554
2024-08-22T00:00:00Z,8.478274985354421
2024-08-23T00:00:00Z,8.480497412745265
2024-08-24T00:00:00Z,8.482476062717769
2024-08-25T00:00:00Z,8.478804273504275
2024-08-26T00:00:00Z,8.47958523735003
2024-08-27T00:00:00Z,8.47145609159238
2024-08-28T00:00:00Z,8.474924204486179
2024-08-29T00:00:00Z,8.475039951236504
2024-08-30T00:00:00Z,8.475280545897078
2024-08-31T00:00:00Z,8.475659561891518
2024-09-01T00:00:00Z,8.471961755485891
2024-09-02T00:00:00Z,8.472962678509232
2024-09-03T00:00:00Z,8.473188188013278
2024-09-04T00:00:00Z,8.472060588645071
2024-09-05T00:00:00Z,8.474395416666663
2024-09-06T00:00:00Z,8.474944205933681
2024-09-07T00:00:00Z,8.473330225642819
2024-09-08T00:00:00Z,8.473128673897829
2024-09-09T00:00:00Z,8.47033894974787
2024-09-10T00:00:00Z,8.473458229166663
2024-09-11T00:00:00Z,8.471699806678386
2024-09-12T00:00:00Z,8.465908836805555
2024-09-13T00:00:00Z,8.470264218749996
2024-09-14T00:00:00Z,8.471985017361114
2024-09-15T00:00:00Z,8.473045295138887
2024-09-16T00:00:00Z,8.470585885416666
2024-09-17T00:00:00Z,8.471487741262392
2024-09-19T00:00:00Z,8.468987477181456
2024-09-20T00:00:00Z,8.467305424200278
2024-09-21T00:00:00Z,8.466112309027777
2024-09-22T00:00:00Z,8.463101232638884
2024-09-23T00:00:00Z,8.460728107638888
2024-09-24T00:00:00Z,8.462692430555558
2024-09-25T00:00:00Z,8.45972954861111
2024-09-26T00:00:00Z,8.459142083333331
2024-09-27T00:00:00Z,8.46144597222222
2024-09-28T00:00:00Z,8.46115828125
2024-09-29T00:00:00Z,8.459792743055557
2024-09-30T00:00:00Z,8.457987743055556
2024-10-01T00:00:00Z,8.461562990067952
2024-10-02T00:00:00Z,8.463226923748039
2024-10-03T00:00:00Z,8.462585654840122
2024-10-04T00:00:00Z,8.458786996527774
2024-10-05T00:00:00Z,8.450897430555557
2024-10-06T00:00:00Z,8.459817841506133
2024-10-07T00:00:00Z,8.457168836805558
2024-10-08T00:00:00Z,8.460766753472221
2024-10-09T00:00:00Z,8.46039184027778
2024-10-10T00:00:00Z,8.459307100694444
2024-10-11T00:00:00Z,8.455695086805555
2024-10-12T00:00:00Z,8.458903003472221
2024-10-13T00:00:00Z,8.459334982638891
2024-10-14T00:00:00Z,8.460112233856892
2024-10-15T00:00:00Z,8.459656684027777
2024-10-16T00:00:00Z,8.4562802295253
2024-10-17T00:00:00Z,8.455577777777778
2024-10-18T00:00:00Z,8.456003663194444
2024-10-19T00:00:00Z,8.45667097222222
2024-10-21T00:00:00Z,8.4537759375
2024-10-22T00:00:00Z,8.454228213166143
2024-10-23T00:00:00Z,8.45432859375
2024-10-24T00:00:00Z,8.455875486111115
2024-10-25T00:00:00Z,8.454479270833332
2024-10-26T00:00:00Z,8.457996393099844
2024-10-27T00:00:00Z,8.45160842013889
2024-10-28T00:00:00Z,8.454394590703414
2024-10-29T00:00:00Z,8.456377799059727
2024-10-30T00:00:00Z,8.456853886280648
2024-10-31T00:00:00Z,8.452957670207208
2024-11-01T00:00:00Z,8.452832829861109
2024-11-02T00:00:00Z,8.451294027777777
2024-11-04T00:00:00Z,8.45200470219436
2024-11-05T00:00:00Z,8.451452256944444
2024-11-06T00:00:00Z,8.452508368055556
2024-11-07T00:00:00Z,8.451861919666145
2024-11-09T00:00:00Z,8.452701319444444
2024-11-10T00:00:00Z,8.453051336805553
2024-11-11T00:00:00Z,8.454244236111112
2024-11-12T00:00:00Z,8.453636927083334
2024-11-13T00:00:00Z,8.45496990595611
2024-11-14T00:00:00Z,8.447565329861112
2024-11-15T00:00:00Z,8.442732604166668
2024-11-16T00:00:00Z,8.445850572916667
2024-11-17T00:00:00Z,8.443871684027776
2024-11-18T00:00:00Z,8.448674791666665
2024-11-19T00:00:00Z,8.450905902777778
2024-11-20T00:00:00Z,8.445064375
2024-11-21T00:00:00Z,8.43362502173535
2024-11-22T00:00:00Z,8.436513784722223
2024-11-23T00:00:00Z,8.44428541123283
2024-11-24T00:00:00Z,8.446636333565458
2024-11-25T00:00:00Z,8.445644687880367
2024-11-26T00:00:00Z,8.443918170752914
2024-11-27T00:00:00Z,8.447345434027778
2024-11-28T00:00:00Z,8.44645203125
2024-11-29T00:00:00Z,8.439333836805556
2024-11-30T00:00:00Z,8.439397725694445
2024-12-01T00:00:00Z,8.437504809027777
2024-12-02T00:00:00Z,8.437520498084291
2024-12-03T00:00:00Z,8.439472700399929
2024-12-04T00:00:00Z,8.44472651712746
2024-12-05T00:00:00Z,8.439408901251738
2024-12-06T00:00:00Z,8.442978855851157
2024-12-07T00:00:00Z,8.444677968749998
2024-12-08T00:00:00Z,8.443443819444443
2024-12-09T00:00:00Z,8.438668350694446
2024-12-10T00:00:00Z,8.441122326388887
2024-12-11T00:00:00Z,8.436141519131928
2024-12-12T00:00:00Z,8.440103468757425
2024-12-13T00:00:00Z,8.435072274305554
2024-12-14T00:00:00Z,8.435595112559238
2024-12-15T00:00:00Z,8.42669748441674
2024-12-16T00:00:00Z,8.435140104166667
2024-12-17T00:00:00Z,8.431786006944444
2024-12-18T00:00:00Z,8.434373174991268
2024-12-19T00:00:00Z,8.429924149956408
2024-12-20T00:00:00Z,8.430516849243611
2024-12-21T00:00:00Z,8.42893712345464
2024-12-22T00:00:00Z,8.434847335423198
2024-12-23T00:00:00Z,8.436235677083333
2024-12-24T00:00:00Z,8.437580538194444
2024-12-25T00:00:00Z,8.424943489583333
2024-12-26T00:00:00Z,8.419611806642322
2024-12-27T00:00:00Z,8.430470683359415
2024-12-28T00:00:00Z,8.434074427083333
2024-12-29T00:00:00Z,8.42830137152778
2024-12-30T00:00:00Z,8.43221920138889
2024-12-31T00:00:00Z,8.433632899305557
2025-01-01T00:00:00Z,8.428795825396998
2025-01-02T00:00:00Z,8.423361447759008
2025-01-03T00:00:00Z,8.425274750415056
2025-01-04T00:00:00Z,8.429456697554805
2025-01-05T00:00:00Z,8.431876568971015
2025-01-06T00:00:00Z,8.433212301628096
2025-01-07T00:00:00Z,8.432045735253238
2025-01-08T00:00:00Z,8.433216013024783
2025-01-09T00:00:00Z,8.43117278437947
2025-01-10T00:00:00Z,8.43255701410625
2025-01-11T00:00:00Z,8.43146130150612
2025-01-12T00:00:00Z,8.42737281329973
2025-01-13T00:00:00Z,8.427770304113047
2025-01-14T00:00:00Z,8.429184076864177
2025-01-15T00:00:00Z,8.431111175565205
2025-01-16T00:00:00Z,8.428647071559599
2025-01-17T00:00:00Z,8.42659903014812
2025-01-18T00:00:00Z,8.425738172792386
2025-01-19T00:00:00Z,8.422501888449176
2025-01-20T00:00:00Z,8.42313182558285
2025-01-21T00:00:00Z,8.421687679645462
2025-01-23T00:00:00Z,8.422683328483588
2025-01-24T00:00:00Z,8.422598431877251
2025-01-25T00:00:00Z,8.424196553884327
2025-01-26T00:00:00Z,8.4205554041784
2025-01-27T00:00:00Z,8.421368642178386
2025-01-28T00:00:00Z,8.4240489784947
2025-01-29T00:00:00Z,8.422681060950582
2025-01-30T00:00:00Z,8.421920341320424
2025-01-31T00:00:00Z,8.424405521295167
2025-02-02T00:00:00Z,8.417575333839729
2025-02-03T00:00:00Z,8.420540489323594
2025-02-04T00:00:00Z,8.421253803662482
2025-02-05T00:00:00Z,8.421858528846998
2025-02-06T00:00:00Z,8.418739791918854
2025-02-07T00:00:00Z,8.420466132687432
2025-02-08T00:00:00Z,8.42032306084851
2025-02-09T00:00:00Z,8.413050900224434
2025-02-10T00:00:00Z,8.42075842865805
2025-02-11T00:00:00Z,8.416939368825368
2025-02-12T00:00:00Z,8.41573712347766
2025-02-13T00:00:00Z,8.418741533989193
2025-02-14T00:00:00Z,8.418815445329189
2025-02-15T00:00:00Z,8.41366661961294
2025-02-16T00:00:00Z,8.41454234491644
2025-02-17T00:00:00Z,8.408762017513679
2025-02-18T00:00:00Z,8.409187854163806
2025-02-19T00:00:00Z,8.410096528952362
2025-02-20T00:00:00Z,8.405135390172697
2025-02-21T00:00:00Z,8.404720823689546
2025-02-22T00:00:00Z,8.40472144298583
2025-02-23T00:00:00Z,8.402952308825302
2025-02-24T00:00:00Z,8.408950296536874
2025-02-25T00:00:00Z,8.407129441419297
2025-02-26T00:00:00Z,8.404418087942952
2025-02-27T00:00:00Z,8.410564920783036
2025-02-28T00:00:00Z,8.407433890256744
2025-03-01T00:00:00Z,8.401971968126427
2025-03-02T00:00:00Z,8.400193026005027
2025-03-03T00:00:00Z,8.401244555186128
2025-03-04T00:00:00Z,8.398618652281272
2025-03-05T00:00:00Z,8.392325396541562
2025-03-06T00:00:00Z,8.398745232250292
2025-03-07T00:00:00Z,8.40428670265612
2025-03-08T00:00:00Z,8.405088122732401
2025-03-09T00:00:00Z,8.40745043216711
2025-03-10T00:00:00Z,8.405507525645024
2025-03-11T00:00:00Z,8.401587668965373
2025-03-12T00:00:00Z,8.399825555001163
2025-03-13T00:00:00Z,8.403425530800785
2025-03-14T00:00:00Z,8.404230833482588
2025-03-15T00:00:00Z,8.404049426951257
2025-03-16T00:00:00Z,8.4010025490372
2025-03-17T00:00:00Z,8.394548437232384
2025-03-18T00:00:00Z,8.401779220216511
2025-03-19T00:00:00Z,8.403589225119442
2025-03-20T00:00:00Z,8.404439563803543
2025-03-21T00:00:00Z,8.4011727021182
2025-03-22T00:00:00Z,8.400275826536555
2025-03-23T00:00:00Z,8.400586066244442
2025-03-24T00:00:00Z,8.39954831589576
2025-03-25T00:00:00Z,8.4009736797808
2025-03-26T00:00:00Z,8.395762272509312
2025-03-27T00:00:00Z,8.402368399420915
2025-03-28T00:00:00Z,8.400979437531785
2025-03-29T00:00:00Z,8.40013887643003
2025-03-30T00:00:00Z,8.398679092308772
2025-03-31T00:00:00Z,8.398514220969702
2025-04-01T00:00:00Z,8.395608618877853
2025-04-02T00:00:00Z,8.39454827935998
2025-04-03T00:00:00Z,8.395383803517845
2025-04-04T00:00:00Z,8.395561303746529
2025-04-05T00:00:00Z,8.393453651434085
2025-04-06T00:00:00Z,8.395065933594685
2025-04-07T00:00:00Z,8.393632417755907
2025-04-08T00:00:00Z,8.397211619921928
2025-04-09T00:00:00Z,8.392360263533831
2025-04-10T00:00:00Z,8.397372473532917
2025-04-11T00:00:00Z,8.39716874243712
2025-04-12T00:00:00Z,8.387658360300065
2025-04-13T00:00:00Z,8.38480147091639
2025-04-14T00:00:00Z,8.387484874068527
2025-04-15T00:00:00Z,8.390635403127858
2025-04-16T00:00:00Z,8.39348899851948
2025-04-17T00:00:00Z,8.395981828668859
2025-04-18T00:00:00Z,8.393338125108635
2025-04-19T00:00:00Z,8.393813762777711
2025-04-20T00:00:00Z,8.392613983337151
2025-04-21T00:00:00Z,8.391238749762836
2025-04-22T00:00:00Z,8.388734913905102
2025-04-23T00:00:00Z,8.385354863735184
2025-04-24T00:00:00Z,8.389382037256095
2025-04-25T00:00:00Z,8.39015220657462
2025-04-26T00:00:00Z,8.390272369890688
2025-04-27T00:00:00Z,8.387704035896535
2025-04-28T00:00:00Z,8.387360623472748
2025-04-29T00:00:00Z,8.388589225038038
2025-04-30T00:00:00Z,8.385983294389316
2025-05-01T00:00:00Z,8.379919892234168
2025-05-02T00:00:00Z,8.382372201282747
2025-05-03T00:00:00Z,8.386728687558293
2025-05-04T00:00:00Z,8.38791505950748
2025-05-05T00:00:00Z,8.37527807290547
2025-05-06T00:00:00Z,8.376739297216778
2025-05-07T00:00:00Z,8.380125156524448
2025-05-08T00:00:00Z,8.382750157050605
2025-05-09T00:00:00Z,8.381676595463881
2025-05-10T00:00:00Z,8.385944224814514
2025-05-11T00:00:00Z,8.385717435719311
2025-05-12T00:00:00Z,8.383797945466979
2025-05-14T00:00:00Z,8.383669244889827
2025-05-15T00:00:00Z,8.382068908978312
2025-05-16T00:00:00Z,8.379293647337606
2025-05-17T00:00:00Z,8.377689452756973
2025-05-18T00:00:00Z,8.379545863948357
2025-05-19T00:00:00Z,8.381701881178941
2025-05-20T00:00:00Z,8.37899263676899
2025-05-21T00:00:00Z,8.378311685577405
2025-05-22T00:00:00Z,8.383122521654311
2025-05-23T00:00:00Z,8.381639298541662
2025-05-24T00:00:00Z,8.384632437336297
2025-05-25T00:00:00Z,8.383041060034445
2025-05-26T00:00:00Z,8.376803474552986
2025-05-27T00:00:00Z,8.371980358582329
2025-05-28T00:00:00Z,8.374568734830914
2025-05-29T00:00:00Z,8.373008681217122
2025-05-30T00:00:00Z,8.377345385717868
2025-05-31T00:00:00Z,8.377055729037057
2025-06-01T00:00:00Z,8.37427406248208
2025-06-02T00:00:00Z,8.373248951569112
2025-06-03T00:00:00Z,8.378201781518595
2025-06-04T00:00:00Z,8.379021578941103
2025-06-05T00:00:00Z,8.378601848287756
2025-06-06T00:00:00Z,8.378522954379338
2025-06-07T00:00:00Z,8.374579947155771
2025-06-08T00:00:00Z,8.371550394259524
2025-06-09T00:00:00Z,8.373901305926701
2025-06-10T00:00:00Z,8.375535855804404
2025-06-11T00:00:00Z,8.375817090400712
2025-06-12T00:00:00Z,8.377263745991431
2025-06-13T00:00:00Z,8.370777361990365
2025-06-14T00:00:00Z,8.375432807028355
2025-06-15T00:00:00Z,8.372806034779758
2025-06-16T00:00:00Z,8.375172948602744
2025-06-17T00:00:00Z,8.377066304708562
2025-06-18T00:00:00Z,8.374742655103724
2025-06-19T00:00:00Z,8.36892028741297
2025-06-20T00:00:00Z,8.373692188035363
2025-06-21T00:00:00Z,8.37474001553503
2025-06-22T00:00:00Z,8.377655010370162
2025-06-23T00:00:00Z,8.372519921169022
2025-06-24T00:00:00Z,8.371801983674867
2025-06-25T00:00:00Z,8.370292716050571
2025-06-26T00:00:00Z,8.369303693947655
2025-06-27T00:00:00Z,8.372056740075221
2025-06-28T00:00:00Z,8.37261386969731
2025-06-29T00:00:00Z,8.374028931703307
2025-06-30T00:00:00Z,8.37418292565501
2025-07-01T00:00:00Z,8.374352343735518
2025-07-02T00:00:00Z,8.373750786040073
2025-07-03T00:00:00Z,8.371286960285056
2025-07-04T00:00:00Z,8.368577954610362
2025-07-05T00:00:00Z,8.371679344058643
2025-07-06T00:00:00Z,8.37336345521336
2025-07-07T00:00:00Z,8.372237647971453
2025-07-08T00:00:00Z,8.367855976787226
2025-07-09T00:00:00Z,8.36409057289848
2025-07-10T00:00:00Z,8.365414655395572
2025-07-11T00:00:00Z,8.367230901877516
2025-07-12T00:00:00Z,8.364786661001261
2025-07-13T00:00:00Z,8.364881366403333
2025-07-14T00:00:00Z,8.366228445303328
2025-07-15T00:00:00Z,8.366632552703278
2025-07-16T00:00:00Z,8.367046152906301
2025-07-17T00:00:00Z,8.36727412932968
2025-07-18T00:00:00Z,8.3652494825868
2025-07-19T00:00:00Z,8.366609541779793
2025-07-20T00:00:00Z,8.36587391051821
2025-07-21T00:00:00Z,8.361570839423019
2025-07-22T00:00:00Z,8.360295233468415
2025-07-23T00:00:00Z,8.3612326123829
2025-07-24T00:00:00Z,8.361155609512878
2025-07-25T00:00:00Z,8.360421638656918
2025-07-26T00:00:00Z,8.361316060993166
2025-07-27T00:00:00Z,8.364099537647574
2025-07-28T00:00:00Z,8.36214872675548
2025-07-29T00:00:00Z,8.36376133460348
2025-07-30T00:00:00Z,8.364182247813813
2025-07-31T00:00:00Z,8.364697524626965
2025-08-01T00:00:00Z,8.363003887202067
2025-08-03T00:00:00Z,8.362501255452704
2025-08-04T00:00:00Z,8.364538830639324
2025-08-05T00:00:00Z,8.363241255855623
2025-08-06T00:00:00Z,8.358614772352949
2025-08-07T00:00:00Z,8.36056230477563
2025-08-08T00:00:00Z,8.358963596290378
2025-08-09T00:00:00Z,8.355849352495463
2025-08-10T00:00:00Z,8.35778831753988
2025-08-11T00:00:00Z,8.359096881358518
2025-08-12T00:00:00Z,8.359017347409905
2025-08-13T00:00:00Z,8.359693443441213
2025-08-14T00:00:00Z,8.360330035324488
2025-08-15T00:00:00Z,8.36000826334498
2025-08-16T00:00:00Z,8.360064151282259
2025-08-17T00:00:00Z,8.355019366769055
2025-08-18T00:00:00Z,8.3565742744355
2025-08-20T00:00:00Z,8.35223361435615
2025-08-21T00:00:00Z,8.350913151592234
2025-08-22T00:00:00Z,8.351684503576445
2025-08-23T00:00:00Z,8.352371891030758
2025-08-24T00:00:00Z,8.353045223910563
2025-08-25T00:00:00Z,8.355626858215716
2025-08-26T00:00:00Z,8.357183436518818
2025-08-27T00:00:00Z,8.357701825038156
2025-08-28T00:00:00Z,8.357994721773062
2025-08-29T00:00:00Z,8.35726838209071
2025-08-30T00:00:00Z,8.358032932972371
2025-08-31T00:00:00Z,8.358855133243933
2025-09-01T00:00:00Z,8.359939113394166
2025-09-02T00:00:00Z,8.360141340978144
2025-09-03T00:00:00Z,8.355280413858306
2025-09-04T00:00:00Z,8.356965723213827
2025-09-05T00:00:00Z,8.35814066764273
2025-09-06T00:00:00Z,8.354954925020483
2025-09-07T00:00:00Z,8.353200238185838
2025-09-08T00:00:00Z,8.35164214779018
2025-09-09T00:00:00Z,8.35233539610114
2025-09-10T00:00:00Z,8.352315645449432
2025-09-11T00:00:00Z,8.350835762036178
2025-09-12T00:00:00Z,8.350895762360015
2025-09-13T00:00:00Z,8.351196520910968
