Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
MOD,Record Time,Retrieval Time,Node Ref,UID,Module Number,Module ID(hex),Calibration State,Board Project,Drawing,Type,Firmware Version,Issue,Sub-Issue,Serial_WO,Serial_Batch,Sensor Serial,Warm-up(s)
REP,Record Time,Retrieval Time,Node Ref,UID,Module Number,Repeat Sample,Repeat Value(s),,,,,,,,,,
BAS,Record Time,Retrieval Time,Node Ref,UID,CIS(dec),WKT(dec),RXW(ms),Range Addr1,Range Addr2,....,,,,,,,
WUL,Record Time,Retrieval Time,Node Ref,UID,Event Mask(hex),Repeat Time(s),,,,,,,,,,,
SLG,Record Time,Retrieval Time,Node Ref,UID,Event,Start Time,Repeat Period(s),Jitter(s),Event Mask(hex),,,,,,,,
ERR,Record Time,Retrieval Time,Node Ref,UID,Ref tick time(s),Logging Mask,Error Type,Data,,,,,,,,,
BAT,Record Time,Retrieval Time,Node Ref,UID,UsedPercentage %,Volts V,,,,,,,,,,,
PAG,Record Time,Retrieval Time,Node Ref,UID,Page Number,,,,,,,,,,,,
BSL,Record Time,Retrieval Time,Node Ref,UID,RangeNode Ref,RangeAddress,Range(ms),TAT(ms),,,,,,,,,
TMP,Record Time,Retrieval Time,Node Ref,UID,Index,Temperature Deg C,Serial Number,,,,,,,,,,
INC,Record Time,Retrieval Time,Node Ref,UID,Index,Pitch (deg),Roll (deg),Serial Number,,,,,,,,,
DQZ,Record Time,Retrieval Time,Node Ref,UID,Index,Pressure (kPa),Temperature (Deg C),Serial Number,,,,,,,,,
TIM,Record Time,Retrieval Time,Node Ref,UID,,,,,,,,,,,,,
SSP,Record Time,Retrieval Time,Node Ref,UID,Index,SoundSpeed (m/s),Serial Number,,,,,,,,,,
# Data,,,,,,,,,,,,,,,,,
INC,7/1/23 23:45,9/3/23 14:18,East,6870,1,-9.625,-0.3,0,,,,,,,,,
DQZ,7/1/23 23:45,9/3/23 14:18,East,6870,3,14951.16895,2.35,156052,,,,,,,,,
TIM,7/2/23 0:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 0:30,9/3/23 14:18,East,6870,7,1483.0515,340064001,,,,,,,,,,
TIM,7/2/23 3:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 3:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 3:30,9/3/23 14:18,East,6870,West,2503,4637.375,240,,,,,,,,,
BSL,7/2/23 3:30,9/3/23 14:18,East,6870,North,2504,2533.419,320,,,,,,,,,
SSP,7/2/23 3:30,9/3/23 14:18,East,6870,7,1483.1584,340064001,,,,,,,,,,
TIM,7/2/23 3:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 3:45,9/3/23 14:18,East,6870,4,2.3063,0,,,,,,,,,,
INC,7/2/23 3:45,9/3/23 14:18,East,6870,1,-9.6187,-0.3,0,,,,,,,,,
DQZ,7/2/23 3:45,9/3/23 14:18,East,6870,3,14959.57031,2.3,156052,,,,,,,,,
TIM,7/2/23 4:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 4:30,9/3/23 14:18,East,6870,7,1483.1846,340064001,,,,,,,,,,
TIM,7/2/23 7:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 7:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 7:30,9/3/23 14:18,East,6870,West,2503,4636.88,240,,,,,,,,,
PAG,7/2/23 7:30,9/3/23 14:18,East,6870,446,,,,,,,,,,,,
BSL,7/2/23 7:30,9/3/23 14:18,East,6870,North,2504,2533.381,320,,,,,,,,,
SSP,7/2/23 7:30,9/3/23 14:18,East,6870,7,1483.3026,340064001,,,,,,,,,,
TIM,7/2/23 7:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 7:45,9/3/23 14:18,East,6870,4,2.338,0,,,,,,,,,,
INC,7/2/23 7:45,9/3/23 14:18,East,6870,1,-9.6156,-0.3031,0,,,,,,,,,
DQZ,7/2/23 7:45,9/3/23 14:18,East,6870,3,14963.30957,2.33,156052,,,,,,,,,
TIM,7/2/23 8:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 8:30,9/3/23 14:18,East,6870,7,1483.333,340064001,,,,,,,,,,
TIM,7/2/23 11:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 11:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 11:30,9/3/23 14:18,East,6870,West,2503,4637.131,240,,,,,,,,,
BSL,7/2/23 11:30,9/3/23 14:18,East,6870,North,2504,2533.405,320,,,,,,,,,
SSP,7/2/23 11:30,9/3/23 14:18,East,6870,7,1483.249,340064001,,,,,,,,,,
TIM,7/2/23 11:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 11:45,9/3/23 14:18,East,6870,4,2.3411,0,,,,,,,,,,
INC,7/2/23 11:45,9/3/23 14:18,East,6870,1,-9.6125,-0.3063,0,,,,,,,,,
DQZ,7/2/23 11:45,9/3/23 14:18,East,6870,3,14940.53027,2.34,156052,,,,,,,,,
TIM,7/2/23 12:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 12:30,9/3/23 14:18,East,6870,7,1483.2551,340064001,,,,,,,,,,
TIM,7/2/23 15:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 15:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 15:30,9/3/23 14:18,East,6870,West,2503,4637.325,240,,,,,,,,,
BSL,7/2/23 15:30,9/3/23 14:18,East,6870,North,2504,2533.426,320,,,,,,,,,
SSP,7/2/23 15:30,9/3/23 14:18,East,6870,7,1483.2864,340064001,,,,,,,,,,
TIM,7/2/23 15:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 15:45,9/3/23 14:18,East,6870,4,2.3507,0,,,,,,,,,,
INC,7/2/23 15:45,9/3/23 14:18,East,6870,1,-9.6094,-0.2969,0,,,,,,,,,
DQZ,7/2/23 15:45,9/3/23 14:18,East,6870,3,14941.05762,2.35,156052,,,,,,,,,
TIM,7/2/23 16:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 16:30,9/3/23 14:18,East,6870,7,1483.3048,340064001,,,,,,,,,,
TIM,7/2/23 19:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 19:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 19:30,9/3/23 14:18,East,6870,West,2503,4637.187,240,,,,,,,,,
BSL,7/2/23 19:30,9/3/23 14:18,East,6870,North,2504,2533.372,320,,,,,,,,,
SSP,7/2/23 19:30,9/3/23 14:18,East,6870,7,1483.3765,340064001,,,,,,,,,,
TIM,7/2/23 19:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 19:45,9/3/23 14:18,East,6870,4,2.3599,0,,,,,,,,,,
INC,7/2/23 19:45,9/3/23 14:18,East,6870,1,-9.6281,-0.3,0,,,,,,,,,
DQZ,7/2/23 19:45,9/3/23 14:18,East,6870,3,14958.41113,2.36,156052,,,,,,,,,
TIM,7/2/23 20:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/2/23 20:30,9/3/23 14:18,East,6870,7,1483.3907,340064001,,,,,,,,,,
TIM,7/2/23 23:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/2/23 23:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/2/23 23:30,9/3/23 14:18,East,6870,West,2503,4637.248,240,,,,,,,,,
BSL,7/2/23 23:30,9/3/23 14:18,East,6870,North,2504,2533.354,320,,,,,,,,,
SSP,7/2/23 23:30,9/3/23 14:18,East,6870,7,1483.3561,340064001,,,,,,,,,,
TIM,7/2/23 23:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/2/23 23:45,9/3/23 14:18,East,6870,4,2.3589,0,,,,,,,,,,
PAG,7/2/23 23:45,9/3/23 14:18,East,6870,447,,,,,,,,,,,,
INC,7/2/23 23:45,9/3/23 14:18,East,6870,1,-9.6125,-0.3,0,,,,,,,,,
DQZ,7/2/23 23:45,9/3/23 14:18,East,6870,3,14952.67578,2.36,156052,,,,,,,,,
TIM,7/3/23 0:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 0:30,9/3/23 14:18,East,6870,7,1483.3429,340064001,,,,,,,,,,
TIM,7/3/23 3:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 3:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 3:30,9/3/23 14:18,East,6870,West,2503,4636.941,240,,,,,,,,,
BSL,7/3/23 3:30,9/3/23 14:18,East,6870,North,2504,2533.34,320,,,,,,,,,
SSP,7/3/23 3:30,9/3/23 14:18,East,6870,7,1483.3379,340064001,,,,,,,,,,
TIM,7/3/23 3:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 3:45,9/3/23 14:18,East,6870,4,2.3548,0,,,,,,,,,,
INC,7/3/23 3:45,9/3/23 14:18,East,6870,1,-9.6188,-0.3,0,,,,,,,,,
DQZ,7/3/23 3:45,9/3/23 14:18,East,6870,3,14956.7959,2.35,156052,,,,,,,,,
TIM,7/3/23 4:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 4:30,9/3/23 14:18,East,6870,7,1483.3389,340064001,,,,,,,,,,
TIM,7/3/23 7:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 7:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 7:30,9/3/23 14:18,East,6870,West,2503,4636.801,240,,,,,,,,,
BSL,7/3/23 7:30,9/3/23 14:18,East,6870,North,2504,2533.367,320,,,,,,,,,
SSP,7/3/23 7:30,9/3/23 14:18,East,6870,7,1483.2992,340064001,,,,,,,,,,
TIM,7/3/23 7:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 7:45,9/3/23 14:18,East,6870,4,2.3401,0,,,,,,,,,,
INC,7/3/23 7:45,9/3/23 14:18,East,6870,1,-9.625,-0.3125,0,,,,,,,,,
DQZ,7/3/23 7:45,9/3/23 14:18,East,6870,3,14966.31641,2.34,156052,,,,,,,,,
TIM,7/3/23 8:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 8:30,9/3/23 14:18,East,6870,7,1483.2736,340064001,,,,,,,,,,
TIM,7/3/23 11:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 11:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 11:30,9/3/23 14:18,East,6870,West,2503,4637.097,240,,,,,,,,,
BSL,7/3/23 11:30,9/3/23 14:18,East,6870,North,2504,2533.467,320,,,,,,,,,
SSP,7/3/23 11:30,9/3/23 14:18,East,6870,7,1483.2916,340064001,,,,,,,,,,
TIM,7/3/23 11:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 11:45,9/3/23 14:18,East,6870,4,2.346,0,,,,,,,,,,
INC,7/3/23 11:45,9/3/23 14:18,East,6870,1,-9.6156,-0.2969,0,,,,,,,,,
DQZ,7/3/23 11:45,9/3/23 14:18,East,6870,3,14944.24121,2.34,156052,,,,,,,,,
TIM,7/3/23 12:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 12:30,9/3/23 14:18,East,6870,7,1483.2633,340064001,,,,,,,,,,
TIM,7/3/23 15:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 15:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 15:30,9/3/23 14:18,East,6870,West,2503,4637.234,240,,,,,,,,,
BSL,7/3/23 15:30,9/3/23 14:18,East,6870,North,2504,2533.47,320,,,,,,,,,
SSP,7/3/23 15:30,9/3/23 14:18,East,6870,7,1483.2571,340064001,,,,,,,,,,
TIM,7/3/23 15:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 15:45,9/3/23 14:18,East,6870,4,2.3432,0,,,,,,,,,,
INC,7/3/23 15:45,9/3/23 14:18,East,6870,1,-9.6219,-0.3063,0,,,,,,,,,
DQZ,7/3/23 15:45,9/3/23 14:18,East,6870,3,14936.75391,2.34,156052,,,,,,,,,
PAG,7/3/23 16:30,9/3/23 14:18,East,6870,448,,,,,,,,,,,,
TIM,7/3/23 16:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 16:30,9/3/23 14:18,East,6870,7,1483.3289,340064001,,,,,,,,,,
TIM,7/3/23 19:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 19:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 19:30,9/3/23 14:18,East,6870,West,2503,4637.306,240,,,,,,,,,
BSL,7/3/23 19:30,9/3/23 14:18,East,6870,North,2504,2533.381,320,,,,,,,,,
SSP,7/3/23 19:30,9/3/23 14:18,East,6870,7,1483.3982,340064001,,,,,,,,,,
TIM,7/3/23 19:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 19:45,9/3/23 14:18,East,6870,4,2.3679,0,,,,,,,,,,
INC,7/3/23 19:45,9/3/23 14:18,East,6870,1,-9.6219,-0.3063,0,,,,,,,,,
DQZ,7/3/23 19:45,9/3/23 14:18,East,6870,3,14957.0459,2.36,156052,,,,,,,,,
TIM,7/3/23 20:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/3/23 20:30,9/3/23 14:18,East,6870,7,1483.3982,340064001,,,,,,,,,,
TIM,7/3/23 23:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/3/23 23:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/3/23 23:30,9/3/23 14:18,East,6870,West,2503,4637.309,240,,,,,,,,,
BSL,7/3/23 23:30,9/3/23 14:18,East,6870,North,2504,2533.327,320,,,,,,,,,
SSP,7/3/23 23:30,9/3/23 14:18,East,6870,7,1483.3882,340064001,,,,,,,,,,
TIM,7/3/23 23:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/3/23 23:45,9/3/23 14:18,East,6870,4,2.3659,0,,,,,,,,,,
INC,7/3/23 23:45,9/3/23 14:18,East,6870,1,-9.625,-0.2844,0,,,,,,,,,
DQZ,7/3/23 23:45,9/3/23 14:18,East,6870,3,14954.52539,2.36,156052,,,,,,,,,
TIM,7/4/23 0:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 0:30,9/3/23 14:18,East,6870,7,1483.3622,340064001,,,,,,,,,,
TIM,7/4/23 3:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 3:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 3:30,9/3/23 14:18,East,6870,West,2503,0,240,,,,,,,,,
BSL,7/4/23 3:30,9/3/23 14:18,East,6870,North,2504,2533.312,320,,,,,,,,,
SSP,7/4/23 3:30,9/3/23 14:18,East,6870,7,1483.3257,340064001,,,,,,,,,,
TIM,7/4/23 3:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 3:45,9/3/23 14:18,East,6870,4,2.3527,0,,,,,,,,,,
INC,7/4/23 3:45,9/3/23 14:18,East,6870,1,-9.6219,-0.3031,0,,,,,,,,,
DQZ,7/4/23 3:45,9/3/23 14:18,East,6870,3,14952.98633,2.35,156052,,,,,,,,,
TIM,7/4/23 4:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 4:30,9/3/23 14:18,East,6870,7,1483.358,340064001,,,,,,,,,,
TIM,7/4/23 7:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 7:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 7:30,9/3/23 14:18,East,6870,West,2503,0,240,,,,,,,,,
BSL,7/4/23 7:30,9/3/23 14:18,East,6870,North,2504,2533.315,320,,,,,,,,,
SSP,7/4/23 7:30,9/3/23 14:18,East,6870,7,1483.3984,340064001,,,,,,,,,,
TIM,7/4/23 7:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 7:45,9/3/23 14:18,East,6870,4,2.3633,0,,,,,,,,,,
INC,7/4/23 7:45,9/3/23 14:18,East,6870,1,-9.6281,-0.3063,0,,,,,,,,,
DQZ,7/4/23 7:45,9/3/23 14:18,East,6870,3,14966.97461,2.36,156052,,,,,,,,,
TIM,7/4/23 8:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 8:30,9/3/23 14:18,East,6870,7,1483.3881,340064001,,,,,,,,,,
TIM,7/4/23 11:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 14:18,East,6870,West,2503,4636.858,240,,,,,,,,,
PAG,7/4/23 11:30,9/3/23 14:18,East,6870,449,,,,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 14:18,East,6870,North,2504,2533.235,320,,,,,,,,,
SSP,7/4/23 11:30,9/3/23 14:18,East,6870,7,1483.3704,340064001,,,,,,,,,,
TIM,7/4/23 11:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 11:45,9/3/23 14:18,East,6870,4,2.3599,0,,,,,,,,,,
INC,7/4/23 11:45,9/3/23 14:18,East,6870,1,-9.625,-0.3,0,,,,,,,,,
DQZ,7/4/23 11:45,9/3/23 14:18,East,6870,3,14949.63965,2.36,156052,,,,,,,,,
TIM,7/4/23 12:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 12:30,9/3/23 14:18,East,6870,7,1483.3474,340064001,,,,,,,,,,
TIM,7/4/23 15:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 14:18,East,6870,West,2503,5812.507,240,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 14:18,East,6870,North,2504,2533.456,320,,,,,,,,,
SSP,7/4/23 15:30,9/3/23 14:18,East,6870,7,1483.2794,340064001,,,,,,,,,,
TIM,7/4/23 15:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 15:45,9/3/23 14:18,East,6870,4,2.3476,0,,,,,,,,,,
INC,7/4/23 15:45,9/3/23 14:18,East,6870,1,-9.625,-0.3125,0,,,,,,,,,
DQZ,7/4/23 15:45,9/3/23 14:18,East,6870,3,14933.85938,2.35,156052,,,,,,,,,
TIM,7/4/23 16:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 16:30,9/3/23 14:18,East,6870,7,1483.2745,340064001,,,,,,,,,,
TIM,7/4/23 19:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 14:18,East,6870,West,2503,0,240,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 14:18,East,6870,North,2504,2533.392,320,,,,,,,,,
SSP,7/4/23 19:30,9/3/23 14:18,East,6870,7,1483.369,340064001,,,,,,,,,,
TIM,7/4/23 19:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 19:45,9/3/23 14:18,East,6870,4,2.3625,0,,,,,,,,,,
INC,7/4/23 19:45,9/3/23 14:18,East,6870,1,-9.625,-0.3031,0,,,,,,,,,
DQZ,7/4/23 19:45,9/3/23 14:18,East,6870,3,14954.18555,2.35,156052,,,,,,,,,
TIM,7/4/23 20:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/4/23 20:30,9/3/23 14:18,East,6870,7,1483.3959,340064001,,,,,,,,,,
TIM,7/4/23 23:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 14:18,East,6870,West,2503,4637.299,240,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 14:18,East,6870,North,2504,2533.33,320,,,,,,,,,
SSP,7/4/23 23:30,9/3/23 14:18,East,6870,7,1483.3988,340064001,,,,,,,,,,
TIM,7/4/23 23:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/4/23 23:45,9/3/23 14:18,East,6870,4,2.3672,0,,,,,,,,,,
INC,7/4/23 23:45,9/3/23 14:18,East,6870,1,-9.625,-0.3063,0,,,,,,,,,
DQZ,7/4/23 23:45,9/3/23 14:18,East,6870,3,14956.93652,2.36,156052,,,,,,,,,
TIM,7/5/23 0:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 0:30,9/3/23 14:18,East,6870,7,1483.3962,340064001,,,,,,,,,,
TIM,7/5/23 3:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 14:18,East,6870,West,2503,4637.384,240,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 14:18,East,6870,North,2504,2533.356,320,,,,,,,,,
SSP,7/5/23 3:30,9/3/23 14:18,East,6870,7,1483.3833,340064001,,,,,,,,,,
TIM,7/5/23 3:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/5/23 3:45,9/3/23 14:18,East,6870,4,2.3654,0,,,,,,,,,,
PAG,7/5/23 3:45,9/3/23 14:18,East,6870,450,,,,,,,,,,,,
INC,7/5/23 3:45,9/3/23 14:18,East,6870,1,-9.625,-0.3031,0,,,,,,,,,
DQZ,7/5/23 3:45,9/3/23 14:18,East,6870,3,14949.97656,2.37,156052,,,,,,,,,
TIM,7/5/23 4:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 4:30,9/3/23 14:18,East,6870,7,1483.2523,340064001,,,,,,,,,,
TIM,7/5/23 7:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 14:18,East,6870,West,2503,0,240,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 14:18,East,6870,North,2504,2533.303,320,,,,,,,,,
SSP,7/5/23 7:30,9/3/23 14:18,East,6870,7,1483.2072,340064001,,,,,,,,,,
TIM,7/5/23 7:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/5/23 7:45,9/3/23 14:18,East,6870,4,2.3228,0,,,,,,,,,,
INC,7/5/23 7:45,9/3/23 14:18,East,6870,1,-9.6344,-0.2906,0,,,,,,,,,
DQZ,7/5/23 7:45,9/3/23 14:18,East,6870,3,14965.2207,2.33,156052,,,,,,,,,
TIM,7/5/23 8:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 8:30,9/3/23 14:18,East,6870,7,1483.2778,340064001,,,,,,,,,,
TIM,7/5/23 11:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 14:18,East,6870,West,2503,4637.099,240,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 14:18,East,6870,North,2504,2533.387,320,,,,,,,,,
SSP,7/5/23 11:30,9/3/23 14:18,East,6870,7,1483.3867,340064001,,,,,,,,,,
TIM,7/5/23 11:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/5/23 11:45,9/3/23 14:18,East,6870,4,2.3625,0,,,,,,,,,,
INC,7/5/23 11:45,9/3/23 14:18,East,6870,1,-9.6281,-0.3031,0,,,,,,,,,
DQZ,7/5/23 11:45,9/3/23 14:18,East,6870,3,14955.53906,2.35,156052,,,,,,,,,
TIM,7/5/23 12:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 12:30,9/3/23 14:18,East,6870,7,1483.3704,340064001,,,,,,,,,,
TIM,7/5/23 15:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 14:18,East,6870,West,2503,4637.178,240,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 14:18,East,6870,North,2504,2533.419,320,,,,,,,,,
SSP,7/5/23 15:30,9/3/23 14:18,East,6870,7,1483.3026,340064001,,,,,,,,,,
TIM,7/5/23 15:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/5/23 15:45,9/3/23 14:18,East,6870,4,2.354,0,,,,,,,,,,
INC,7/5/23 15:45,9/3/23 14:18,East,6870,1,-9.6344,-0.3,0,,,,,,,,,
DQZ,7/5/23 15:45,9/3/23 14:18,East,6870,3,14933.49121,2.35,156052,,,,,,,,,
TIM,7/5/23 16:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 16:30,9/3/23 14:18,East,6870,7,1483.3221,340064001,,,,,,,,,,
TIM,7/5/23 19:25,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BAT,7/5/23 19:25,9/3/23 14:18,East,6870,3,14.1,,,,,,,,,,,
TIM,7/5/23 19:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 14:18,East,6870,West,2503,4637.272,240,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 14:18,East,6870,North,2504,2533.392,320,,,,,,,,,
SSP,7/5/23 19:30,9/3/23 14:18,East,6870,7,1483.3738,340064001,,,,,,,,,,
TIM,7/5/23 19:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
TMP,7/5/23 19:45,9/3/23 14:18,East,6870,4,2.3654,0,,,,,,,,,,
INC,7/5/23 19:45,9/3/23 14:18,East,6870,1,-9.6219,-0.3,0,,,,,,,,,
PAG,7/5/23 19:45,9/3/23 14:18,East,6870,451,,,,,,,,,,,,
DQZ,7/5/23 19:45,9/3/23 14:18,East,6870,3,14950.28906,2.36,156052,,,,,,,,,
TIM,7/5/23 20:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
SSP,7/5/23 20:30,9/3/23 14:18,East,6870,7,1483.428,340064001,,,,,,,,,,
TIM,7/5/23 23:30,9/3/23 14:18,East,6870,,,,,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 14:18,East,6870,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 14:18,East,6870,West,2503,4637.184,240,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 14:18,East,6870,North,2504,2533.348,320,,,,,,,,,
SSP,7/5/23 23:30,9/3/23 14:18,East,6870,7,1483.3644,340064001,,,,,,,,,,
TIM,7/5/23 23:45,9/3/23 14:18,East,6870,,,,,,,,,,,,,
