Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
MOD,Record Time,Retrieval Time,Node Ref,UID,Module Number,Module ID(hex),Calibration State,Board Project,Drawing,Type,Firmware Version,Issue,Sub-Issue,Serial_WO,Serial_Batch,Sensor Serial,Warm-up(s)
REP,Record Time,Retrieval Time,Node Ref,UID,Module Number,Repeat Sample,Repeat Value(s),,,,,,,,,,
BAS,Record Time,Retrieval Time,Node Ref,UID,CIS(dec),WKT(dec),RXW(ms),Range Addr1,Range Addr2,....,,,,,,,
WUL,Record Time,Retrieval Time,Node Ref,UID,Event Mask(hex),Repeat Time(s),,,,,,,,,,,
SLG,Record Time,Retrieval Time,Node Ref,UID,Event,Start Time,Repeat Period(s),Jitter(s),Event Mask(hex),,,,,,,,
SSP,Record Time,Retrieval Time,Node Ref,UID,Index,SoundSpeed (m/s),Serial Number,,,,,,,,,,
BAT,Record Time,Retrieval Time,Node Ref,UID,UsedPercentage %,Volts V,,,,,,,,,,,
PAG,Record Time,Retrieval Time,Node Ref,UID,Page Number,,,,,,,,,,,,
TMP,Record Time,Retrieval Time,Node Ref,UID,Index,Temperature Deg C,Serial Number,,,,,,,,,,
INC,Record Time,Retrieval Time,Node Ref,UID,Index,Pitch (deg),Roll (deg),Serial Number,,,,,,,,,
DQZ,Record Time,Retrieval Time,Node Ref,UID,Index,Pressure (kPa),Temperature (Deg C),Serial Number,,,,,,,,,
TIM,Record Time,Retrieval Time,Node Ref,UID,,,,,,,,,,,,,
BSL,Record Time,Retrieval Time,Node Ref,UID,RangeNode Ref,RangeAddress,Range(ms),TAT(ms),,,,,,,,,
ERR,Record Time,Retrieval Time,Node Ref,UID,Ref tick time(s),Logging Mask,Error Type,Data,,,,,,,,,
# Data,,,,,,,,,,,,,,,,,
TIM,2023/09/09 08:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/09 08:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/09 08:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.858,160
BSL,2023/09/09 08:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.375,320
ERR,2023/09/09 08:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/09 11:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/09 11:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/09 11:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/09 11:45:00,2024/09/05 02:25:48,West,006874,4,2.4474,-1
INC,2023/09/09 11:45:00,2024/09/05 02:25:48,West,006874,1,-3.2250,-1.4156,-1
PAG,2023/09/09 11:45:00,2024/09/05 02:25:48,West,006874,556
DQZ,2023/09/09 11:45:00,2024/09/05 02:25:48,West,006874,3,14223.20898,2.46,136603
TIM,2023/09/09 12:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/09 12:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/09 12:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.903,160
BSL,2023/09/09 12:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.434,320
ERR,2023/09/09 12:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/09 15:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/09 15:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/09 15:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/09 15:45:00,2024/09/05 02:25:48,West,006874,4,2.4334,-1
INC,2023/09/09 15:45:00,2024/09/05 02:25:48,West,006874,1,-3.2438,-1.4313,-1
DQZ,2023/09/09 15:45:00,2024/09/05 02:25:48,West,006874,3,14234.30176,2.45,136603
TIM,2023/09/09 16:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/09 16:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/09 16:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.604,160
BSL,2023/09/09 16:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.409,320
ERR,2023/09/09 16:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/09 19:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/09 19:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/09 19:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/09 19:45:00,2024/09/05 02:25:48,West,006874,4,2.4270,-1
INC,2023/09/09 19:45:00,2024/09/05 02:25:48,West,006874,1,-3.2344,-1.4313,-1
DQZ,2023/09/09 19:45:00,2024/09/05 02:25:48,West,006874,3,14235.00488,2.44,136603
TIM,2023/09/09 20:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/09 20:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/09 20:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.869,160
BSL,2023/09/09 20:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.450,320
ERR,2023/09/09 20:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/09 23:30:07,2024/09/05 02:25:48,West,006874
ERR,2023/09/09 23:30:07,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/09 23:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/09 23:45:00,2024/09/05 02:25:48,West,006874,4,2.4231,-1
INC,2023/09/09 23:45:00,2024/09/05 02:25:48,West,006874,1,-3.2500,-1.4188,-1
DQZ,2023/09/09 23:45:00,2024/09/05 02:25:48,West,006874,3,14232.93848,2.43,136603
TIM,2023/09/10 00:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 00:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/10 00:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.939,160
BSL,2023/09/10 00:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.449,320
ERR,2023/09/10 00:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 03:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/10 03:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 03:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/10 03:45:00,2024/09/05 02:25:48,West,006874,4,2.4358,-1
INC,2023/09/10 03:45:00,2024/09/05 02:25:48,West,006874,1,-3.2375,-1.4344,-1
DQZ,2023/09/10 03:45:00,2024/09/05 02:25:48,West,006874,3,14240.04004,2.44,136603
TIM,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
PAG,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874,557
BSL,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.735,160
BSL,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.342,320
ERR,2023/09/10 04:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 07:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/10 07:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 07:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/10 07:45:00,2024/09/05 02:25:48,West,006874,4,2.4505,-1
INC,2023/09/10 07:45:00,2024/09/05 02:25:48,West,006874,1,-3.2406,-1.4250,-1
DQZ,2023/09/10 07:45:00,2024/09/05 02:25:48,West,006874,3,14232.38184,2.44,136603
TIM,2023/09/10 08:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 08:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/10 08:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.700,160
BSL,2023/09/10 08:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.378,320
ERR,2023/09/10 08:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 11:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/10 11:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 11:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/10 11:45:00,2024/09/05 02:25:48,West,006874,4,2.4435,-1
INC,2023/09/10 11:45:00,2024/09/05 02:25:48,West,006874,1,-3.2406,-1.4281,-1
DQZ,2023/09/10 11:45:00,2024/09/05 02:25:48,West,006874,3,14221.70898,2.44,136603
TIM,2023/09/10 12:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 12:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/10 12:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.879,160
BSL,2023/09/10 12:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.433,320
ERR,2023/09/10 12:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 15:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/10 15:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 15:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/10 15:45:00,2024/09/05 02:25:48,West,006874,4,2.4409,-1
INC,2023/09/10 15:45:00,2024/09/05 02:25:48,West,006874,1,-3.2219,-1.4313,-1
DQZ,2023/09/10 15:45:00,2024/09/05 02:25:48,West,006874,3,14232.23438,2.44,136603
TIM,2023/09/10 16:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 16:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/10 16:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.714,160
BSL,2023/09/10 16:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.405,320
ERR,2023/09/10 16:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 19:30:06,2024/09/05 02:25:48,West,006874
ERR,2023/09/10 19:30:06,2024/09/05 02:25:48,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 19:45:00,2024/09/05 02:25:48,West,006874
TMP,2023/09/10 19:45:00,2024/09/05 02:25:48,West,006874,4,2.4334,-1
INC,2023/09/10 19:45:00,2024/09/05 02:25:48,West,006874,1,-3.2250,-1.4313,-1
DQZ,2023/09/10 19:45:00,2024/09/05 02:25:48,West,006874,3,14236.68457,2.44,136603
TIM,2023/09/10 20:30:00,2024/09/05 02:25:48,West,006874
BSL,2023/09/10 20:30:00,2024/09/05 02:25:48,West,006874,Cabled,2501,0.000,80
BSL,2023/09/10 20:30:00,2024/09/05 02:25:48,West,006874,East,2502,4556.897,160
BSL,2023/09/10 20:30:00,2024/09/05 02:25:48,West,006874,South,2504,2700.443,320
ERR,2023/09/10 20:30:00,2024/09/05 02:25:48,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/10 23:30:06,2024/09/05 02:25:48,West,006874
PAG,2023/09/10 23:30:06,2024/09/05 02:27:11,West,006874,558
ERR,2023/09/10 23:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/10 23:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/10 23:45:00,2024/09/05 02:27:11,West,006874,4,2.4185,-1
INC,2023/09/10 23:45:00,2024/09/05 02:27:11,West,006874,1,-3.2469,-1.4250,-1
DQZ,2023/09/10 23:45:00,2024/09/05 02:27:11,West,006874,3,14231.18945,2.43,136603
TIM,2023/09/11 00:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 00:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 00:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.824,160
BSL,2023/09/11 00:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.429,320
ERR,2023/09/11 00:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 03:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 03:30:06,2024/09/05 02:27:11,West,006874,61.500000,40,07 00 25 00 
TIM,2023/09/11 03:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 03:45:00,2024/09/05 02:27:11,West,006874,4,2.4430,-1
INC,2023/09/11 03:45:00,2024/09/05 02:27:11,West,006874,1,-3.2188,-1.4250,-1
DQZ,2023/09/11 03:45:00,2024/09/05 02:27:11,West,006874,3,14238.88770,2.44,136603
TIM,2023/09/11 04:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 04:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 04:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.700,160
BSL,2023/09/11 04:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.345,320
ERR,2023/09/11 04:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 07:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 07:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/11 07:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 07:45:00,2024/09/05 02:27:11,West,006874,4,2.4267,-1
INC,2023/09/11 07:45:00,2024/09/05 02:27:11,West,006874,1,-3.2344,-1.4375,-1
DQZ,2023/09/11 07:45:00,2024/09/05 02:27:11,West,006874,3,14236.10254,2.44,136603
TIM,2023/09/11 08:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 08:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 08:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.812,160
BSL,2023/09/11 08:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.354,320
ERR,2023/09/11 08:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 11:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 11:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/11 11:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 11:45:00,2024/09/05 02:27:11,West,006874,4,2.4409,-1
INC,2023/09/11 11:45:00,2024/09/05 02:27:11,West,006874,1,-3.2469,-1.4250,-1
DQZ,2023/09/11 11:45:00,2024/09/05 02:27:11,West,006874,3,14221.66504,2.45,136603
TIM,2023/09/11 12:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 12:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 12:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.870,160
BSL,2023/09/11 12:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.426,320
ERR,2023/09/11 12:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 15:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 15:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/11 15:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 15:45:00,2024/09/05 02:27:11,West,006874,4,2.4438,-1
PAG,2023/09/11 15:45:00,2024/09/05 02:27:11,West,006874,559
INC,2023/09/11 15:45:00,2024/09/05 02:27:11,West,006874,1,-3.2344,-1.4156,-1
DQZ,2023/09/11 15:45:00,2024/09/05 02:27:11,West,006874,3,14229.86719,2.45,136603
TIM,2023/09/11 16:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 16:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 16:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.781,160
BSL,2023/09/11 16:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.392,320
ERR,2023/09/11 16:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 19:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 19:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/11 19:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 19:45:00,2024/09/05 02:27:11,West,006874,4,2.4223,-1
INC,2023/09/11 19:45:00,2024/09/05 02:27:11,West,006874,1,-3.2438,-1.4438,-1
DQZ,2023/09/11 19:45:00,2024/09/05 02:27:11,West,006874,3,14238.21191,2.43,136603
TIM,2023/09/11 20:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/11 20:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/11 20:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.758,160
BSL,2023/09/11 20:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.404,320
ERR,2023/09/11 20:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/11 23:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/11 23:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/11 23:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/11 23:45:00,2024/09/05 02:27:11,West,006874,4,2.4303,-1
INC,2023/09/11 23:45:00,2024/09/05 02:27:11,West,006874,1,-3.2500,-1.4125,-1
DQZ,2023/09/11 23:45:00,2024/09/05 02:27:11,West,006874,3,14230.34863,2.43,136603
TIM,2023/09/12 00:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 00:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 00:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.940,160
BSL,2023/09/12 00:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.477,320
ERR,2023/09/12 00:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 03:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 03:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 03:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 03:45:00,2024/09/05 02:27:11,West,006874,4,2.4543,-1
INC,2023/09/12 03:45:00,2024/09/05 02:27:11,West,006874,1,-3.2281,-1.4344,-1
DQZ,2023/09/12 03:45:00,2024/09/05 02:27:11,West,006874,3,14236.63574,2.45,136603
TIM,2023/09/12 04:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 04:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 04:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.779,160
BSL,2023/09/12 04:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.301,320
ERR,2023/09/12 04:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 07:30:08,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 07:30:08,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 07:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 07:45:00,2024/09/05 02:27:11,West,006874,4,2.4265,-1
INC,2023/09/12 07:45:00,2024/09/05 02:27:11,West,006874,1,-3.2375,-1.4344,-1
PAG,2023/09/12 07:45:00,2024/09/05 02:27:11,West,006874,560
DQZ,2023/09/12 07:45:00,2024/09/05 02:27:11,West,006874,3,14239.13867,2.44,136603
TIM,2023/09/12 08:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 08:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 08:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.684,160
BSL,2023/09/12 08:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.267,320
ERR,2023/09/12 08:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 11:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 11:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 11:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 11:45:00,2024/09/05 02:27:11,West,006874,4,2.4440,-1
INC,2023/09/12 11:45:00,2024/09/05 02:27:11,West,006874,1,-3.2469,-1.4219,-1
DQZ,2023/09/12 11:45:00,2024/09/05 02:27:11,West,006874,3,14222.64746,2.43,136603
TIM,2023/09/12 12:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 12:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 12:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.874,160
BSL,2023/09/12 12:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.436,320
ERR,2023/09/12 12:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 15:30:10,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 15:30:10,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 15:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 15:45:00,2024/09/05 02:27:11,West,006874,4,2.4138,-1
INC,2023/09/12 15:45:00,2024/09/05 02:27:11,West,006874,1,-3.2406,-1.4250,-1
DQZ,2023/09/12 15:45:00,2024/09/05 02:27:11,West,006874,3,14227.40527,2.43,136603
TIM,2023/09/12 16:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 16:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 16:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.755,160
BSL,2023/09/12 16:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.467,320
ERR,2023/09/12 16:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 19:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 19:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 19:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 19:45:00,2024/09/05 02:27:11,West,006874,4,2.4200,-1
INC,2023/09/12 19:45:00,2024/09/05 02:27:11,West,006874,1,-3.2406,-1.4188,-1
DQZ,2023/09/12 19:45:00,2024/09/05 02:27:11,West,006874,3,14239.25977,2.43,136603
TIM,2023/09/12 20:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/12 20:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/12 20:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.856,160
BSL,2023/09/12 20:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.457,320
ERR,2023/09/12 20:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/12 23:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/12 23:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/12 23:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/12 23:45:00,2024/09/05 02:27:11,West,006874,4,2.4265,-1
INC,2023/09/12 23:45:00,2024/09/05 02:27:11,West,006874,1,-3.2406,-1.4313,-1
DQZ,2023/09/12 23:45:00,2024/09/05 02:27:11,West,006874,3,14229.83984,2.43,136603
TIM,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
PAG,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874,561
BSL,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.837,160
BSL,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.490,320
ERR,2023/09/13 00:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/13 03:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/13 03:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/13 03:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/13 03:45:00,2024/09/05 02:27:11,West,006874,4,2.4587,-1
INC,2023/09/13 03:45:00,2024/09/05 02:27:11,West,006874,1,-3.2469,-1.4281,-1
DQZ,2023/09/13 03:45:00,2024/09/05 02:27:11,West,006874,3,14233.89258,2.45,136603
TIM,2023/09/13 04:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/13 04:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/13 04:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.671,160
BSL,2023/09/13 04:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.345,320
ERR,2023/09/13 04:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/13 07:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/13 07:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/13 07:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/13 07:45:00,2024/09/05 02:27:11,West,006874,4,2.4045,-1
INC,2023/09/13 07:45:00,2024/09/05 02:27:11,West,006874,1,-3.2469,-1.4313,-1
DQZ,2023/09/13 07:45:00,2024/09/05 02:27:11,West,006874,3,14241.11328,2.43,136603
TIM,2023/09/13 08:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/13 08:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/13 08:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.720,160
BSL,2023/09/13 08:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.362,320
ERR,2023/09/13 08:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/13 11:30:06,2024/09/05 02:27:11,West,006874
ERR,2023/09/13 11:30:06,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/13 11:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/13 11:45:00,2024/09/05 02:27:11,West,006874,4,2.4350,-1
INC,2023/09/13 11:45:00,2024/09/05 02:27:11,West,006874,1,-3.2375,-1.4250,-1
DQZ,2023/09/13 11:45:00,2024/09/05 02:27:11,West,006874,3,14224.70703,2.44,136603
TIM,2023/09/13 12:30:00,2024/09/05 02:27:11,West,006874
BSL,2023/09/13 12:30:00,2024/09/05 02:27:11,West,006874,Cabled,2501,0.000,80
BSL,2023/09/13 12:30:00,2024/09/05 02:27:11,West,006874,East,2502,4556.809,160
BSL,2023/09/13 12:30:00,2024/09/05 02:27:11,West,006874,South,2504,2700.473,320
ERR,2023/09/13 12:30:00,2024/09/05 02:27:11,West,006874,26.200000,8040,07 00 25 00 
TIM,2023/09/13 15:30:09,2024/09/05 02:27:11,West,006874
ERR,2023/09/13 15:30:09,2024/09/05 02:27:11,West,006874,26.200000,40,07 00 25 00 
TIM,2023/09/13 15:45:00,2024/09/05 02:27:11,West,006874
TMP,2023/09/13 15:45:00,2024/09/05 02:27:11,West,006874,4,2.4329,-1
