Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
SSP,7/4/23 7:30,9/3/23 11:18,North,00687A,7,1484.2853,340064003,,,,,,,,,,
TIM,7/4/23 7:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/4/23 7:45,9/3/23 11:18,North,00687A,4,1.9788,0,,,,,,,,,,
INC,7/4/23 7:45,9/3/23 11:18,North,00687A,1,-0.7,3.8219,0,,,,,,,,,
DQZ,7/4/23 7:45,9/3/23 11:18,North,00687A,3,15576.33887,2.35,156054,,,,,,,,,
TIM,7/4/23 8:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/4/23 8:29,9/3/23 11:18,North,00687A,7,1484.2891,340064003,,,,,,,,,,
TIM,7/4/23 11:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/4/23 11:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 11:18,North,00687A,East,2502,2373.238,160,,,,,,,,,
BSL,7/4/23 11:30,9/3/23 11:18,North,00687A,West,2503,2620.447,240,,,,,,,,,
SSP,7/4/23 11:30,9/3/23 11:18,North,00687A,7,1484.2854,340064003,,,,,,,,,,
TIM,7/4/23 11:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/4/23 11:45,9/3/23 11:18,North,00687A,4,1.986,0,,,,,,,,,,
INC,7/4/23 11:45,9/3/23 11:18,North,00687A,1,-0.7,3.8281,0,,,,,,,,,
DQZ,7/4/23 11:45,9/3/23 11:18,North,00687A,3,15558.99512,2.36,156054,,,,,,,,,
TIM,7/4/23 12:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/4/23 12:29,9/3/23 11:18,North,00687A,7,1484.2786,340064003,,,,,,,,,,
TIM,7/4/23 15:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/4/23 15:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 11:18,North,00687A,East,2502,2373.468,160,,,,,,,,,
BSL,7/4/23 15:30,9/3/23 11:18,North,00687A,West,2503,2620.701,240,,,,,,,,,
SSP,7/4/23 15:30,9/3/23 11:18,North,00687A,7,1484.2432,340064003,,,,,,,,,,
TIM,7/4/23 15:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/4/23 15:45,9/3/23 11:18,North,00687A,4,1.9822,0,,,,,,,,,,
INC,7/4/23 15:45,9/3/23 11:18,North,00687A,1,-0.7094,3.8062,0,,,,,,,,,
DQZ,7/4/23 15:45,9/3/23 11:18,North,00687A,3,15543.23145,2.36,156054,,,,,,,,,
TIM,7/4/23 16:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/4/23 16:29,9/3/23 11:18,North,00687A,7,1484.226,340064003,,,,,,,,,,
TIM,7/4/23 19:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/4/23 19:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 11:18,North,00687A,East,2502,2373.412,160,,,,,,,,,
BSL,7/4/23 19:30,9/3/23 11:18,North,00687A,West,2503,2620.738,240,,,,,,,,,
SSP,7/4/23 19:30,9/3/23 11:18,North,00687A,7,1484.2351,340064003,,,,,,,,,,
TIM,7/4/23 19:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/4/23 19:45,9/3/23 11:18,North,00687A,4,1.9716,0,,,,,,,,,,
PAG,7/4/23 19:45,9/3/23 11:18,North,00687A,466,,,,,,,,,,,,
INC,7/4/23 19:45,9/3/23 11:18,North,00687A,1,-0.7,3.8219,0,,,,,,,,,
DQZ,7/4/23 19:45,9/3/23 11:18,North,00687A,3,15563.56836,2.35,156054,,,,,,,,,
TIM,7/4/23 20:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/4/23 20:29,9/3/23 11:18,North,00687A,7,1484.226,340064003,,,,,,,,,,
TIM,7/4/23 23:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/4/23 23:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 11:18,North,00687A,East,2502,2373.325,160,,,,,,,,,
BSL,7/4/23 23:30,9/3/23 11:18,North,00687A,West,2503,416.897,240,,,,,,,,,
SSP,7/4/23 23:30,9/3/23 11:18,North,00687A,7,1484.1989,340064003,,,,,,,,,,
TIM,7/4/23 23:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/4/23 23:45,9/3/23 11:18,North,00687A,4,1.9613,0,,,,,,,,,,
INC,7/4/23 23:45,9/3/23 11:18,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,7/4/23 23:45,9/3/23 11:18,North,00687A,3,15566.30176,2.34,156054,,,,,,,,,
TIM,7/5/23 0:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 0:29,9/3/23 11:18,North,00687A,7,1484.1902,340064003,,,,,,,,,,
TIM,7/5/23 3:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 3:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 11:18,North,00687A,East,2502,2373.379,160,,,,,,,,,
BSL,7/5/23 3:30,9/3/23 11:18,North,00687A,West,2503,2620.782,240,,,,,,,,,
SSP,7/5/23 3:30,9/3/23 11:18,North,00687A,7,1484.1796,340064003,,,,,,,,,,
TIM,7/5/23 3:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 3:45,9/3/23 11:18,North,00687A,4,1.9595,0,,,,,,,,,,
INC,7/5/23 3:45,9/3/23 11:18,North,00687A,1,-0.7,3.8219,0,,,,,,,,,
DQZ,7/5/23 3:45,9/3/23 11:18,North,00687A,3,15559.31543,2.34,156054,,,,,,,,,
TIM,7/5/23 4:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 4:29,9/3/23 11:18,North,00687A,7,1484.1709,340064003,,,,,,,,,,
TIM,7/5/23 7:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 7:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 11:18,North,00687A,East,2502,2373.307,160,,,,,,,,,
BSL,7/5/23 7:30,9/3/23 11:18,North,00687A,West,2503,2620.543,240,,,,,,,,,
SSP,7/5/23 7:30,9/3/23 11:18,North,00687A,7,1484.2059,340064003,,,,,,,,,,
TIM,7/5/23 7:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 7:45,9/3/23 11:18,North,00687A,4,1.9605,0,,,,,,,,,,
INC,7/5/23 7:45,9/3/23 11:18,North,00687A,1,-0.7031,3.8187,0,,,,,,,,,
DQZ,7/5/23 7:45,9/3/23 11:18,North,00687A,3,15574.59766,2.34,156054,,,,,,,,,
TIM,7/5/23 8:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 8:29,9/3/23 11:18,North,00687A,7,1484.2175,340064003,,,,,,,,,,
TIM,7/5/23 11:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 11:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 11:18,North,00687A,East,2502,2373.399,160,,,,,,,,,
BSL,7/5/23 11:30,9/3/23 11:18,North,00687A,West,2503,1429.001,240,,,,,,,,,
SSP,7/5/23 11:30,9/3/23 11:18,North,00687A,7,1484.2365,340064003,,,,,,,,,,
TIM,7/5/23 11:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 11:45,9/3/23 11:18,North,00687A,4,1.9711,0,,,,,,,,,,
PAG,7/5/23 11:45,9/3/23 11:18,North,00687A,467,,,,,,,,,,,,
INC,7/5/23 11:45,9/3/23 11:18,North,00687A,1,-0.7062,3.8219,0,,,,,,,,,
DQZ,7/5/23 11:45,9/3/23 11:18,North,00687A,3,15564.91211,2.34,156054,,,,,,,,,
TIM,7/5/23 12:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 12:29,9/3/23 11:18,North,00687A,7,1484.2444,340064003,,,,,,,,,,
TIM,7/5/23 15:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 15:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 11:18,North,00687A,East,2502,2373.422,160,,,,,,,,,
BSL,7/5/23 15:30,9/3/23 11:18,North,00687A,West,2503,2620.572,240,,,,,,,,,
SSP,7/5/23 15:30,9/3/23 11:18,North,00687A,7,1484.2068,340064003,,,,,,,,,,
TIM,7/5/23 15:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 15:45,9/3/23 11:18,North,00687A,4,1.9737,0,,,,,,,,,,
INC,7/5/23 15:45,9/3/23 11:18,North,00687A,1,-0.7031,3.825,0,,,,,,,,,
DQZ,7/5/23 15:45,9/3/23 11:18,North,00687A,3,15542.84961,2.35,156054,,,,,,,,,
TIM,7/5/23 16:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 16:29,9/3/23 11:18,North,00687A,7,1484.2018,340064003,,,,,,,,,,
TIM,7/5/23 19:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 19:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 11:18,North,00687A,East,2502,2373.396,160,,,,,,,,,
BSL,7/5/23 19:30,9/3/23 11:18,North,00687A,West,2503,1437.96,240,,,,,,,,,
SSP,7/5/23 19:30,9/3/23 11:18,North,00687A,7,1484.2391,340064003,,,,,,,,,,
TIM,7/5/23 19:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 19:45,9/3/23 11:18,North,00687A,4,1.975,0,,,,,,,,,,
INC,7/5/23 19:45,9/3/23 11:18,North,00687A,1,-0.7,3.8094,0,,,,,,,,,
DQZ,7/5/23 19:45,9/3/23 11:18,North,00687A,3,15559.66211,2.35,156054,,,,,,,,,
TIM,7/5/23 20:25,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BAT,7/5/23 20:25,9/3/23 11:18,North,00687A,4,14,,,,,,,,,,,
TIM,7/5/23 20:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/5/23 20:29,9/3/23 11:18,North,00687A,7,1484.2448,340064003,,,,,,,,,,
TIM,7/5/23 23:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/5/23 23:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 11:18,North,00687A,East,2502,2373.366,160,,,,,,,,,
BSL,7/5/23 23:30,9/3/23 11:18,North,00687A,West,2503,421.321,240,,,,,,,,,
SSP,7/5/23 23:30,9/3/23 11:18,North,00687A,7,1484.2512,340064003,,,,,,,,,,
TIM,7/5/23 23:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/5/23 23:45,9/3/23 11:18,North,00687A,4,1.9744,0,,,,,,,,,,
INC,7/5/23 23:45,9/3/23 11:18,North,00687A,1,-0.7219,3.8281,0,,,,,,,,,
DQZ,7/5/23 23:45,9/3/23 11:18,North,00687A,3,15568.7002,2.35,156054,,,,,,,,,
TIM,7/6/23 0:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 0:29,9/3/23 11:18,North,00687A,7,1484.2439,340064003,,,,,,,,,,
TIM,7/6/23 3:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 3:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 3:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 3:30,9/3/23 11:18,North,00687A,East,2502,2373.383,160,,,,,,,,,
BSL,7/6/23 3:30,9/3/23 11:18,North,00687A,West,2503,427.861,240,,,,,,,,,
SSP,7/6/23 3:30,9/3/23 11:18,North,00687A,7,1484.2125,340064003,,,,,,,,,,
TIM,7/6/23 3:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 3:45,9/3/23 11:18,North,00687A,4,1.9672,0,,,,,,,,,,
PAG,7/6/23 3:45,9/3/23 11:18,North,00687A,468,,,,,,,,,,,,
INC,7/6/23 3:45,9/3/23 11:18,North,00687A,1,-0.7,3.825,0,,,,,,,,,
DQZ,7/6/23 3:45,9/3/23 11:18,North,00687A,3,15557.74219,2.34,156054,,,,,,,,,
TIM,7/6/23 4:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 4:29,9/3/23 11:18,North,00687A,7,1484.2332,340064003,,,,,,,,,,
TIM,7/6/23 7:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 7:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 7:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 7:30,9/3/23 11:18,North,00687A,East,2502,2373.373,160,,,,,,,,,
BSL,7/6/23 7:30,9/3/23 11:18,North,00687A,West,2503,416.869,240,,,,,,,,,
SSP,7/6/23 7:30,9/3/23 11:18,North,00687A,7,1484.3645,340064003,,,,,,,,,,
TIM,7/6/23 7:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 7:45,9/3/23 11:18,North,00687A,4,1.9987,0,,,,,,,,,,
INC,7/6/23 7:45,9/3/23 11:18,North,00687A,1,-0.7,3.8125,0,,,,,,,,,
DQZ,7/6/23 7:45,9/3/23 11:18,North,00687A,3,15570.1123,2.36,156054,,,,,,,,,
TIM,7/6/23 8:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 8:29,9/3/23 11:18,North,00687A,7,1484.2642,340064003,,,,,,,,,,
TIM,7/6/23 11:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 11:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 11:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 11:30,9/3/23 11:18,North,00687A,East,2502,2373.381,160,,,,,,,,,
BSL,7/6/23 11:30,9/3/23 11:18,North,00687A,West,2503,342.965,240,,,,,,,,,
SSP,7/6/23 11:30,9/3/23 11:18,North,00687A,7,1484.2974,340064003,,,,,,,,,,
TIM,7/6/23 11:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 11:45,9/3/23 11:18,North,00687A,4,1.9832,0,,,,,,,,,,
INC,7/6/23 11:45,9/3/23 11:18,North,00687A,1,-0.7,3.8188,0,,,,,,,,,
DQZ,7/6/23 11:45,9/3/23 11:18,North,00687A,3,15569.5,2.36,156054,,,,,,,,,
TIM,7/6/23 12:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 12:29,9/3/23 11:18,North,00687A,7,1484.2883,340064003,,,,,,,,,,
TIM,7/6/23 15:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 15:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 15:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 15:30,9/3/23 11:18,North,00687A,East,2502,2373.48,160,,,,,,,,,
BSL,7/6/23 15:30,9/3/23 11:18,North,00687A,West,2503,2620.676,240,,,,,,,,,
SSP,7/6/23 15:30,9/3/23 11:18,North,00687A,7,1484.2019,340064003,,,,,,,,,,
TIM,7/6/23 15:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 15:45,9/3/23 11:18,North,00687A,4,1.9703,0,,,,,,,,,,
INC,7/6/23 15:45,9/3/23 11:18,North,00687A,1,-0.7,3.8094,0,,,,,,,,,
DQZ,7/6/23 15:45,9/3/23 11:18,North,00687A,3,15545.12695,2.35,156054,,,,,,,,,
TIM,7/6/23 16:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 16:29,9/3/23 11:18,North,00687A,7,1484.1711,340064003,,,,,,,,,,
TIM,7/6/23 19:29,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 19:30,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 19:30,9/3/23 11:18,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 19:30,9/3/23 11:18,North,00687A,East,2502,2373.495,160,,,,,,,,,
BSL,7/6/23 19:30,9/3/23 11:18,North,00687A,West,2503,425.35,240,,,,,,,,,
SSP,7/6/23 19:30,9/3/23 11:18,North,00687A,7,1484.1272,340064003,,,,,,,,,,
TIM,7/6/23 19:45,9/3/23 11:18,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 19:45,9/3/23 11:18,North,00687A,4,1.9507,0,,,,,,,,,,
PAG,7/6/23 19:45,9/3/23 11:19,North,00687A,469,,,,,,,,,,,,
INC,7/6/23 19:45,9/3/23 11:19,North,00687A,1,-0.7,3.8281,0,,,,,,,,,
DQZ,7/6/23 19:45,9/3/23 11:19,North,00687A,3,15555.39746,2.33,156054,,,,,,,,,
TIM,7/6/23 20:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/6/23 20:29,9/3/23 11:19,North,00687A,7,1484.1301,340064003,,,,,,,,,,
TIM,7/6/23 23:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/6/23 23:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/6/23 23:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/6/23 23:30,9/3/23 11:19,North,00687A,East,2502,2373.36,160,,,,,,,,,
BSL,7/6/23 23:30,9/3/23 11:19,North,00687A,West,2503,334.813,240,,,,,,,,,
SSP,7/6/23 23:30,9/3/23 11:19,North,00687A,7,1484.1553,340064003,,,,,,,,,,
TIM,7/6/23 23:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/6/23 23:45,9/3/23 11:19,North,00687A,4,1.9424,0,,,,,,,,,,
INC,7/6/23 23:45,9/3/23 11:19,North,00687A,1,-0.6937,3.825,0,,,,,,,,,
DQZ,7/6/23 23:45,9/3/23 11:19,North,00687A,3,15570.38184,2.32,156054,,,,,,,,,
TIM,7/7/23 0:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 0:29,9/3/23 11:19,North,00687A,7,1484.037,340064003,,,,,,,,,,
TIM,7/7/23 3:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 3:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 3:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 3:30,9/3/23 11:19,North,00687A,East,2502,2373.384,160,,,,,,,,,
BSL,7/7/23 3:30,9/3/23 11:19,North,00687A,West,2503,337.3,240,,,,,,,,,
SSP,7/7/23 3:30,9/3/23 11:19,North,00687A,7,1484.1503,340064003,,,,,,,,,,
TIM,7/7/23 3:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 3:45,9/3/23 11:19,North,00687A,4,1.9525,0,,,,,,,,,,
INC,7/7/23 3:45,9/3/23 11:19,North,00687A,1,-0.6937,3.825,0,,,,,,,,,
DQZ,7/7/23 3:45,9/3/23 11:19,North,00687A,3,15558.22852,2.32,156054,,,,,,,,,
TIM,7/7/23 4:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 4:29,9/3/23 11:19,North,00687A,7,1484.1458,340064003,,,,,,,,,,
TIM,7/7/23 7:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 7:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 7:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 7:30,9/3/23 11:19,North,00687A,East,2502,2373.437,160,,,,,,,,,
BSL,7/7/23 7:30,9/3/23 11:19,North,00687A,West,2503,327.535,240,,,,,,,,,
SSP,7/7/23 7:30,9/3/23 11:19,North,00687A,7,1484.2097,340064003,,,,,,,,,,
TIM,7/7/23 7:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 7:45,9/3/23 11:19,North,00687A,4,1.9639,0,,,,,,,,,,
INC,7/7/23 7:45,9/3/23 11:19,North,00687A,1,-0.7,3.8188,0,,,,,,,,,
DQZ,7/7/23 7:45,9/3/23 11:19,North,00687A,3,15564.65625,2.33,156054,,,,,,,,,
TIM,7/7/23 8:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 8:29,9/3/23 11:19,North,00687A,7,1484.2214,340064003,,,,,,,,,,
TIM,7/7/23 11:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 11:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 11:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 11:30,9/3/23 11:19,North,00687A,East,2502,2373.407,160,,,,,,,,,
BSL,7/7/23 11:30,9/3/23 11:19,North,00687A,West,2503,2620.428,240,,,,,,,,,
SSP,7/7/23 11:30,9/3/23 11:19,North,00687A,7,1484.239,340064003,,,,,,,,,,
TIM,7/7/23 11:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 11:45,9/3/23 11:19,North,00687A,4,1.9695,0,,,,,,,,,,
PAG,7/7/23 11:45,9/3/23 11:19,North,00687A,470,,,,,,,,,,,,
INC,7/7/23 11:45,9/3/23 11:19,North,00687A,1,-0.6969,3.8188,0,,,,,,,,,
DQZ,7/7/23 11:45,9/3/23 11:19,North,00687A,3,15571.63086,2.34,156054,,,,,,,,,
TIM,7/7/23 12:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 12:29,9/3/23 11:19,North,00687A,7,1484.2307,340064003,,,,,,,,,,
TIM,7/7/23 15:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 15:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 15:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 15:30,9/3/23 11:19,North,00687A,East,2502,2373.381,160,,,,,,,,,
BSL,7/7/23 15:30,9/3/23 11:19,North,00687A,West,2503,1332.46,240,,,,,,,,,
SSP,7/7/23 15:30,9/3/23 11:19,North,00687A,7,1484.2012,340064003,,,,,,,,,,
TIM,7/7/23 15:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 15:45,9/3/23 11:19,North,00687A,4,1.9685,0,,,,,,,,,,
INC,7/7/23 15:45,9/3/23 11:19,North,00687A,1,-0.6937,3.825,0,,,,,,,,,
DQZ,7/7/23 15:45,9/3/23 11:19,North,00687A,3,15549.63477,2.34,156054,,,,,,,,,
TIM,7/7/23 16:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 16:29,9/3/23 11:19,North,00687A,7,1484.1942,340064003,,,,,,,,,,
TIM,7/7/23 19:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 19:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 19:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 19:30,9/3/23 11:19,North,00687A,East,2502,2373.457,160,,,,,,,,,
BSL,7/7/23 19:30,9/3/23 11:19,North,00687A,West,2503,1336.663,240,,,,,,,,,
SSP,7/7/23 19:30,9/3/23 11:19,North,00687A,7,1484.2083,340064003,,,,,,,,,,
TIM,7/7/23 19:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 19:45,9/3/23 11:19,North,00687A,4,1.9703,0,,,,,,,,,,
INC,7/7/23 19:45,9/3/23 11:19,North,00687A,1,-0.7062,3.825,0,,,,,,,,,
DQZ,7/7/23 19:45,9/3/23 11:19,North,00687A,3,15552.28027,2.34,156054,,,,,,,,,
TIM,7/7/23 20:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/7/23 20:29,9/3/23 11:19,North,00687A,7,1484.2167,340064003,,,,,,,,,,
TIM,7/7/23 23:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/7/23 23:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/7/23 23:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/7/23 23:30,9/3/23 11:19,North,00687A,East,2502,2373.281,160,,,,,,,,,
BSL,7/7/23 23:30,9/3/23 11:19,North,00687A,West,2503,1313.841,240,,,,,,,,,
SSP,7/7/23 23:30,9/3/23 11:19,North,00687A,7,1484.2565,340064003,,,,,,,,,,
TIM,7/7/23 23:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/7/23 23:45,9/3/23 11:19,North,00687A,4,1.9726,0,,,,,,,,,,
INC,7/7/23 23:45,9/3/23 11:19,North,00687A,1,-0.7031,3.8125,0,,,,,,,,,
DQZ,7/7/23 23:45,9/3/23 11:19,North,00687A,3,15570.7627,2.34,156054,,,,,,,,,
TIM,7/8/23 0:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
SSP,7/8/23 0:29,9/3/23 11:19,North,00687A,7,1484.2305,340064003,,,,,,,,,,
TIM,7/8/23 3:29,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TIM,7/8/23 3:30,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
BSL,7/8/23 3:30,9/3/23 11:19,North,00687A,Cabled,2501,0,80,,,,,,,,,
BSL,7/8/23 3:30,9/3/23 11:19,North,00687A,East,2502,2373.338,160,,,,,,,,,
BSL,7/8/23 3:30,9/3/23 11:19,North,00687A,West,2503,327.234,240,,,,,,,,,
SSP,7/8/23 3:30,9/3/23 11:19,North,00687A,7,1484.2332,340064003,,,,,,,,,,
TIM,7/8/23 3:45,9/3/23 11:19,North,00687A,,,,,,,,,,,,,
TMP,7/8/23 3:45,9/3/23 11:19,North,00687A,4,1.9731,0,,,,,,,,,,
PAG,7/8/23 3:45,9/3/23 11:19,North,00687A,471,,,,,,,,,,,,
