time_utc,CE_ma_cm,WC_ma_cm,WE_ma_cm,A_cm2,areal_strain,log_areal_strain
2024-07-24 11:30:00+00:00,164214.45196304878,176560.44467326053,326023.2292131529,8077829425.179551,-2.5341837536774214e-05,-2.5342158646564106e-05
2024-07-24 15:30:00+00:00,164214.47140906373,176560.48796983805,326023.2968711666,8077830525.576809,-2.5205616614787374e-05,-2.5205934281679843e-05
2024-07-24 19:30:00+00:00,164214.4545112356,176560.50567057208,326023.4468621527,8077794281.181144,-2.9692400781433648e-05,-2.9692841609491915e-05
2024-07-24 23:30:00+00:00,164214.46885049835,176560.49385615578,326023.4712872473,8077789078.847116,-3.0336410690057214e-05,-3.033687084827038e-05
2024-07-25 03:30:00+00:00,164214.48732589977,176560.5233607426,326023.44558842084,8077808738.711777,-2.7902666993817604e-05,-2.7903056280471728e-05
2024-07-25 07:30:00+00:00,164214.48787062828,176560.59757250125,326023.45926497964,8077826267.855817,-2.5732690519086887e-05,-2.573302161044749e-05
2024-07-25 11:30:00+00:00,164214.56151600412,176560.6155406896,326023.49910566176,8077842280.072736,-2.375049823732933e-05,-2.375078028487845e-05
2024-07-25 15:30:00+00:00,164214.6636725217,176560.57303241215,326023.59182425163,8077836585.017686,-2.445550331076074e-05,-2.4455802351457303e-05
2024-07-25 19:30:00+00:00,164214.7071591016,176560.5703759451,326023.63990399084,8077836374.983366,-2.4481503983264652e-05,-2.448180366017433e-05
2024-07-25 23:30:00+00:00,164214.70725154108,176560.51493323094,326023.7630812821,8077791014.285076,-3.0096817996261294e-05,-3.0097270914575668e-05
2024-07-26 03:30:00+00:00,164214.710051946,176560.4174802762,326023.7427526721,8077769557.979748,-3.275294756488467e-05,-3.2753483954384023e-05
2024-07-26 07:30:00+00:00,164214.69216962912,176560.350394893,326023.7485566296,8077744415.669831,-3.5865376837751484e-05,-3.5866020015757937e-05
2024-07-26 11:30:00+00:00,164214.61144952924,176560.3741981886,326023.84234137525,8077705605.90051,-4.066973500971294e-05,-4.067056204580945e-05
2024-07-26 15:30:00+00:00,164214.53240466362,176560.39228237432,326023.77623691683,8077704513.1752205,-4.080500619951799e-05,-4.0805838746431595e-05
2024-07-26 19:30:00+00:00,164214.50192294604,176560.45268147846,326023.6356677367,8077746948.676749,-3.555180959169402e-05,-3.5552441572255385e-05
2024-07-26 23:30:00+00:00,164214.44034584943,176560.41102845137,326023.4297697629,8077768058.884565,-3.293852429764321e-05,-3.2939066782747136e-05
2024-07-27 03:30:00+00:00,164214.45881264305,176560.382736364,326023.33936618874,8077787314.599442,-3.05548113114229e-05,-3.055527811917888e-05
2024-07-27 07:30:00+00:00,164214.418945769,176560.47443447143,326023.51214932103,8077759722.483562,-3.397050817655067e-05,-3.3971085187331165e-05
2024-07-27 11:30:00+00:00,164214.40443694888,176560.48062141467,326023.51739191974,8077756100.556694,-3.4418875540009886e-05,-3.44194678830985e-05
2024-07-27 15:30:00+00:00,164214.37327062778,176560.4313260546,326023.55810422444,8077723709.857933,-3.842860095215617e-05,-3.842933934975885e-05
2024-07-27 19:30:00+00:00,164214.37212366736,176560.4317653066,326023.46812957723,8077745367.701667,-3.574752244150936e-05,-3.57481613994172e-05
2024-07-27 23:30:00+00:00,164214.35237950733,176560.47687049184,326023.4989911965,8077744907.012311,-3.580455232632396e-05,-3.5805193324608086e-05
2024-07-28 03:30:00+00:00,164214.35199736877,176560.40749693214,326023.487739295,8077728183.792539,-3.787476142513846e-05,-3.78754786920259e-05
2024-07-28 07:30:00+00:00,164214.32721456533,176560.26051556633,326023.37079000945,8077708639.892054,-4.029414962691824e-05,-4.029496145797342e-05
2024-07-28 11:30:00+00:00,164214.30029114598,176560.30415709686,326023.2462110024,8077743515.969658,-3.597675296684866e-05,-3.597740014574799e-05
2024-07-28 15:30:00+00:00,164214.36319900054,176560.34484136695,326023.15916613763,8077793672.885753,-2.9767703185523686e-05,-2.97681462523929e-05
2024-07-28 19:30:00+00:00,164214.3797367192,176560.3736723824,326023.1063523006,8077819187.629082,-2.66091694512971e-05,-2.6609523481526856e-05
2024-07-28 23:30:00+00:00,164214.43890484195,176560.2999190698,326022.9157725142,8077861527.111189,-2.1367859327270367e-05,-2.136808762322862e-05
2024-07-29 03:30:00+00:00,164214.52793531335,176560.12597615327,326022.99747006706,8077818165.22917,-2.6735734887206597e-05,-2.6736092293336933e-05
2024-07-29 07:30:00+00:00,164214.5622467113,176560.14696828698,326023.1744535702,8077790660.84548,-3.014057116568214e-05,-3.014102540182455e-05
2024-07-29 11:30:00+00:00,164214.60205720417,176560.19966554682,326023.19309511024,8077812008.696805,-2.7497867388759367e-05,-2.7498245462045655e-05
2024-07-29 15:30:00+00:00,164214.67945963974,176560.2509622229,326023.2305572312,8077838949.348968,-2.416281684258781e-05,-2.4163108768149197e-05
2024-07-29 19:30:00+00:00,164214.73445763957,176560.34327731334,326023.22843456804,8077880655.501008,-1.899990822751274e-05,-1.90000887280554e-05
2024-07-29 23:30:00+00:00,164214.8234446121,176560.38127371075,326023.3061816401,8077897353.11869,-1.693286847537223e-05,-1.6933011838007996e-05
2024-07-30 03:30:00+00:00,164214.84410149543,176560.33489843205,326023.3109960997,8077889049.291013,-1.7960820020923585e-05,-1.7960981318382857e-05
2024-07-30 07:30:00+00:00,164214.82383635922,176560.31054434404,326023.3972906828,8077855603.510512,-2.2101156633924646e-05,-2.2101400868085502e-05
2024-07-30 11:30:00+00:00,164214.7517994885,176560.3340213468,326023.3064260078,8077863997.429905,-2.106205241003689e-05,-2.1062274218177248e-05
2024-07-30 15:30:00+00:00,164214.7320315767,176560.4440755238,326023.2497305268,8077902914.60573,-1.624439811909184e-05,-1.6244530060755842e-05
2024-07-30 19:30:00+00:00,164214.65939403005,176560.512837123,326023.185273274,8077917355.10404,-1.4456772805204743e-05,-1.4456877305351872e-05
2024-07-30 23:30:00+00:00,164214.67846242568,176560.52064361412,326023.2660547327,8077905263.049906,-1.595367835538486e-05,-1.595380561666492e-05
2024-07-31 03:30:00+00:00,164214.69380335085,176560.53651153066,326023.2445858814,8077919211.539171,-1.422696006869728e-05,-1.4227061272853566e-05
2024-07-31 07:30:00+00:00,164214.65245897576,176560.49605935466,326023.1944169501,8077908507.169778,-1.5552080662506462e-05,-1.555220159736679e-05
2024-07-31 11:30:00+00:00,164214.5395400483,176560.53582026233,326023.28189587215,8077866639.939608,-2.0734929541132985e-05,-2.0735144512756143e-05
2024-07-31 15:30:00+00:00,164214.54056499136,176560.61537614273,326023.3126130947,8077881654.758675,-1.8876207627860353e-05,-1.8876385785709524e-05
2024-07-31 19:30:00+00:00,164214.56774326265,176560.68996725054,326023.0664588131,8077969886.082041,-7.953831977380865e-06,-7.953863609270158e-06
2024-07-31 23:30:00+00:00,164214.63080992177,176560.8065769579,326023.1377221715,8078002806.258935,-3.8785611461422675e-06,-3.878568667779998e-06
2024-08-01 03:30:00+00:00,164214.6800008266,176560.87976327626,326023.3002293551,8077997554.51686,-4.5286874003069855e-06,-4.52869765484273e-06
2024-08-01 07:30:00+00:00,164214.78457542197,176560.77128054292,326023.21142852225,8078018232.338551,-1.968928263540448e-06,-1.968930201882246e-06
2024-08-01 11:30:00+00:00,164214.9382933679,176560.7983106927,326023.3003683432,8078047327.768502,1.6328676013532828e-06,1.6328662682264321e-06
2024-08-01 15:30:00+00:00,164215.0447980663,176560.8576597833,326023.5212744078,8078040123.55475,7.410400069129963e-07,7.410397323429861e-07
2024-08-01 19:30:00+00:00,164215.11957999258,176560.79201625628,326023.61204077816,8078020764.075889,-1.655518181986615e-06,-1.6555195523583528e-06
2024-08-01 23:30:00+00:00,164215.12317879862,176560.7465465668,326023.59241854475,8078013859.384848,-2.510267112620923e-06,-2.5102702633466844e-06
2024-08-02 03:30:00+00:00,164215.15044428452,176560.78098236083,326023.61814474367,8078024870.132238,-1.1472192220640665e-06,-1.1472198801205416e-06
2024-08-02 07:30:00+00:00,164215.16146286624,176560.72205519542,326023.4529407469,8078051659.797214,2.1691402434242946e-06,2.1691378908429987e-06
2024-08-02 11:30:00+00:00,164215.10776523352,176560.68213030457,326023.40300452174,8078037577.448298,4.25851136798272e-07,4.258510461237024e-07
2024-08-02 15:30:00+00:00,164215.0653967006,176560.65596234406,326023.4594370593,8078004674.138725,-3.6473316467056094e-06,-3.6473382982358534e-06
2024-08-02 19:30:00+00:00,164215.03714082588,176560.58769422446,326023.3475388699,8078004882.011763,-3.621598524738978e-06,-3.621605082742749e-06
2024-08-02 23:30:00+00:00,164215.03568885344,176560.6185115336,326023.4304751418,8077992922.712001,-5.102070079865406e-06,-5.1020830954692275e-06
2024-08-03 03:30:00+00:00,164215.0739386068,176560.71170277707,326023.61772366223,8077984168.155178,-6.185818510973107e-06,-6.185837643227331e-06
2024-08-03 07:30:00+00:00,164215.06384772508,176560.75191227274,326023.66345042974,8077981441.568502,-6.523349478149143e-06,-6.523370755285882e-06
2024-08-03 11:30:00+00:00,164214.97195588864,176560.77714823306,326023.68727853685,8077956889.696617,-9.5626869540677e-06,-9.562732676850081e-06
2024-08-03 15:30:00+00:00,164214.8667390137,176560.80909071944,326023.6451140008,8077946497.763509,-1.0849130280710106e-05,-1.0849189132949694e-05
2024-08-03 19:30:00+00:00,164214.8424323841,176560.8143036022,326023.60383248294,8077951154.818427,-1.0272621833395945e-05,-1.027267459713696e-05
2024-08-03 23:30:00+00:00,164214.88978617272,176560.83995768073,326023.5444136753,8077986040.285154,-5.954062870405785e-06,-5.954080595908477e-06
2024-08-04 03:30:00+00:00,164214.96611324124,176560.94307664485,326023.5782504466,8078028012.808365,-7.581795036237793e-07,-7.581797910420044e-07
2024-08-04 07:30:00+00:00,164215.0169731869,176561.02393435268,326023.7268781861,8078028740.878703,-6.680498599864748e-07,-6.68050083131882e-07
2024-08-04 11:30:00+00:00,164214.99179997822,176561.1210870248,326023.77717514255,8078036551.043349,2.9878990748244405e-07,2.987898628447485e-07
2024-08-04 15:30:00+00:00,164214.9157678615,176561.09741233278,326023.70801195264,8078025400.309198,-1.0815872935054927e-06,-1.0815878784214512e-06
2024-08-04 19:30:00+00:00,164214.84437003225,176561.02926366724,326023.6551861231,8077999178.074604,-4.327703136519645e-06,-4.327712501053882e-06
2024-08-04 23:30:00+00:00,164214.8381492501,176561.00716630474,326023.69924479537,8077980565.536919,-6.631795613554203e-06,-6.6318176040079575e-06
2024-08-05 03:30:00+00:00,164214.87934891088,176561.06706731606,326023.8236805712,8077978612.785297,-6.873531608775352e-06,-6.8735552316019885e-06
2024-08-05 07:30:00+00:00,164214.94481163955,176561.08722070896,326024.00397754327,8077958816.982833,-9.324103384944493e-06,-9.324146854666671e-06
2024-08-05 11:30:00+00:00,164215.07791243138,176561.09719125586,326024.05355750985,8077986926.941601,-5.844301456670031e-06,-5.844318534666329e-06
2024-08-05 15:30:00+00:00,164215.12142574447,176561.12854736095,326024.0402073635,8078011133.407866,-2.8477226043932546e-06,-2.8477266591629684e-06
2024-08-05 19:30:00+00:00,164215.08097776645,176561.13341232875,326024.202136063,8077961797.151759,-8.955180838321475e-06,-8.955220936192787e-06
2024-08-05 23:30:00+00:00,164215.090940002,176561.0714456076,326024.2584338449,8077933635.307607,-1.2441405787710913e-05,-1.2441483182641835e-05
2024-08-06 03:30:00+00:00,164215.12115509316,176561.07650731722,326024.2843956054,8077937224.451137,-1.1997096755478331e-05,-1.1997168721219198e-05
2024-08-06 07:30:00+00:00,164215.1735347351,176561.16293068137,326024.5945194157,8077900700.11522,-1.651853542428139e-05,-1.6518671856790115e-05
2024-08-06 11:30:00+00:00,164215.29234399035,176561.27026271436,326024.7265955525,8077931912.368488,-1.2654692719826777e-05,-1.2654772791126213e-05
2024-08-06 15:30:00+00:00,164215.34952231243,176561.37475755948,326024.764243944,8077967966.592545,-8.191450371120013e-06,-8.19148392123282e-06
2024-08-06 19:30:00+00:00,164215.32549265286,176561.39247017866,326024.9295209929,8077926009.775436,-1.3385389440290218e-05,-1.3385479025414875e-05
2024-08-06 23:30:00+00:00,164215.3305684349,176561.3869319061,326025.004561989,8077907660.954638,-1.565683574600296e-05,-1.565695831553512e-05
2024-08-07 03:30:00+00:00,164215.32811508182,176561.4421871431,326025.1205627306,8077894203.881146,-1.7322720447965345e-05,-1.732287048801994e-05
2024-08-07 07:30:00+00:00,164215.36949261653,176561.49271620842,326025.25354974275,8077887609.566176,-1.8139047150422805e-05,-1.8139211664927993e-05
2024-08-07 11:30:00+00:00,164215.38325309285,176561.55742862573,326025.48602502747,8077853047.928727,-2.2417518479089793e-05,-2.2417769755412506e-05
2024-08-07 15:30:00+00:00,164215.38987576135,176561.65708555552,326025.52662082866,8077872841.547011,-1.996721708807936e-05,-1.9967416435612096e-05
2024-08-07 19:30:00+00:00,164215.3414956803,176561.72934239506,326025.42871607,8077903193.993825,-1.6209811969702947e-05,-1.6209943350124765e-05
2024-08-07 23:30:00+00:00,164215.33216972978,176561.71525942578,326025.4103121263,8077901118.201187,-1.6466779519386243e-05,-1.646691509828848e-05
2024-08-08 03:30:00+00:00,164215.32943986251,176561.7509958854,326025.4434522018,8077902268.46052,-1.6324386046706607e-05,-1.6324519290946596e-05
2024-08-08 07:30:00+00:00,164215.40253595117,176561.82373779212,326025.60001597274,8077905048.551078,-1.5980231700463143e-05,-1.598035938572604e-05
2024-08-08 11:30:00+00:00,164215.46087982933,176561.95839590763,326025.6392306252,8077949462.867789,-1.0482072624107275e-05,-1.0482127561414428e-05
2024-08-08 15:30:00+00:00,164215.505883049,176561.9691787377,326025.7063034414,8077948813.188617,-1.0562498029775824e-05,-1.0562553813350949e-05
2024-08-08 19:30:00+00:00,164215.49344033108,176561.86442640313,326025.79705343593,8077894056.761615,-1.7340932741749526e-05,-1.734108309746191e-05
2024-08-08 23:30:00+00:00,164215.49178067857,176561.7904680932,326025.933008776,8077839934.983116,-2.404080273221698e-05,-2.404109171694661e-05
2024-08-09 03:30:00+00:00,164215.47677018933,176561.7170758351,326025.9648845635,8077807506.021662,-2.8055264778670264e-05,-2.8055658334972066e-05
2024-08-09 07:30:00+00:00,164215.48313069183,176561.66272712804,326026.0263877948,8077779192.00941,-3.1560326996804555e-05,-3.1560825034403476e-05
2024-08-09 11:30:00+00:00,164215.54311828603,176561.67143477875,326026.0583466591,8077790701.327844,-3.01355597529529e-05,-3.0136013838056475e-05
2024-08-09 15:30:00+00:00,164215.56426344428,176561.71633729077,326025.9891128535,8077825982.109702,-2.5768063743547565e-05,-2.576839574580549e-05
2024-08-09 19:30:00+00:00,164215.57904636,176561.63631771252,326025.9324462699,8077821580.286503,-2.6312976419640144e-05,-2.631332261207709e-05
2024-08-09 23:30:00+00:00,164215.58969332394,176561.5678370112,326025.97731869936,8077794568.442277,-2.9656840008995822e-05,-2.965727978177035e-05
2024-08-10 03:30:00+00:00,164215.61726219367,176561.61036056827,326026.18662810005,8077763322.210147,-3.352488904151407e-05,-3.3525451013166757e-05
2024-08-10 07:30:00+00:00,164215.6348512388,176561.6253614011,326026.2633354065,8077753810.421687,-3.470237706626467e-05,-3.4702979207682225e-05
2024-08-10 11:30:00+00:00,164215.67922243063,176561.71049173488,326026.3455292891,8077770046.772354,-3.2692438708625815e-05,-3.2692973118047634e-05
2024-08-10 15:30:00+00:00,164215.68918550704,176561.88514482055,326026.45513913885,8077794930.786565,-2.961198450557312e-05,-2.9612422949041774e-05
2024-08-10 19:30:00+00:00,164215.69246583825,176561.95958179573,326026.57094514574,8077788480.701789,-3.0410456592577795e-05,-3.041091899988758e-05
2024-08-10 23:30:00+00:00,164215.72085475776,176561.99275232476,326026.5850866584,8077802268.793376,-2.8703594334600346e-05,-2.870400629064731e-05
2024-08-11 03:30:00+00:00,164215.7969451674,176562.11109503018,326026.7002854672,8077828657.451905,-2.543687645739645e-05,-2.5437199980224692e-05
2024-08-11 07:30:00+00:00,164215.80108781182,176562.1803047416,326026.88316862617,8077804696.229446,-2.840309596718882e-05,-2.8403499342757175e-05
2024-08-11 11:30:00+00:00,164215.862113691,176562.2586255896,326027.01680097333,8077811213.75504,-2.759627521320418e-05,-2.75966559974125e-05
2024-08-11 15:30:00+00:00,164215.8955915247,176562.32715439115,326027.16881851165,8077802798.157407,-2.8638063040542505e-05,-2.863847311769909e-05
2024-08-11 19:30:00+00:00,164215.85953000656,176562.40091040643,326027.2541894502,8077792504.590039,-2.9912329426728945e-05,-2.991277680937634e-05
2024-08-11 23:30:00+00:00,164215.85995287588,176562.37865108455,326027.3805958259,8077755705.970353,-3.446772236759266e-05,-3.4468316393185105e-05
2024-08-12 03:30:00+00:00,164215.894631378,176562.4041502371,326027.3382772331,8077782836.8305855,-3.110912548986988e-05,-3.110960938875006e-05
2024-08-12 07:30:00+00:00,164215.92393505896,176562.40872691546,326027.3894774379,8077779903.51411,-3.1472248054775775e-05,-3.1472743316365944e-05
2024-08-12 11:30:00+00:00,164215.95241354,176562.47453218926,326027.41546694015,8077799941.1217375,-2.899174261417059e-05,-2.8992162882863396e-05
2024-08-12 15:30:00+00:00,164215.94804143946,176562.63221889158,326027.509904025,8077819753.622691,-2.6539103690326193e-05,-2.653945585856937e-05
2024-08-12 19:30:00+00:00,164215.92257832983,176562.72185331912,326027.49325073534,8077841650.203737,-2.3828471292119957e-05,-2.3828755194652e-05
2024-08-13 03:30:00+00:00,164215.9063037746,176562.70790692177,326027.6604295669,8077792576.632823,-2.9903411070786312e-05,-2.9903858186696695e-05
2024-08-13 07:30:00+00:00,164215.88928525057,176562.7498348636,326027.9043991784,8077740223.012103,-3.638439639830349e-05,-3.6385058326510076e-05
2024-08-13 11:30:00+00:00,164215.87377021997,176562.71454854545,326027.95905313635,8077712746.418925,-3.978579241992186e-05,-3.978658389555416e-05
2024-08-13 15:30:00+00:00,164215.87092255795,176562.6684046825,326027.8565673376,8077723973.951402,-3.839590816279159e-05,-3.8396645304542294e-05
2024-08-13 19:30:00+00:00,164215.8719182848,176562.7288599797,326027.9744541063,8077712476.705511,-3.9819180916444985e-05,-3.981997372107537e-05
2024-08-13 23:30:00+00:00,164215.83318663665,176562.62773527956,326027.8229621214,8077710197.796355,-4.0101292766547836e-05,-4.010209684488507e-05
2024-08-14 03:30:00+00:00,164215.80476225854,176562.58660746104,326027.6211430357,8077739774.2878685,-3.6439945090838144e-05,-3.644060904176686e-05
2024-08-14 07:30:00+00:00,164215.7554178769,176562.49657735132,326027.704664908,8077680515.630781,-4.3775722097905145e-05,-4.377668028279134e-05
2024-08-14 15:30:00+00:00,164215.74109211238,176562.64664620778,326027.8572747066,8077681275.9436,-4.3681601077150134e-05,-4.368255514607007e-05
2024-08-14 19:30:00+00:00,164215.7066049471,176562.69447637058,326027.710911716,8077720490.320815,-3.8827155484533193e-05,-3.882790927804654e-05
2024-08-14 23:30:00+00:00,164215.67032454134,176562.66786501234,326027.5789960666,8077734927.497604,-3.703994135006994e-05,-3.7040627345637086e-05
2024-08-15 03:30:00+00:00,164215.6709495356,176562.66597995668,326027.51315549004,8077750572.401954,-3.5103219607646174e-05,-3.5103835740078446e-05
2024-08-15 07:30:00+00:00,164215.6570184539,176562.70941592855,326027.5069188605,8077760290.955085,-3.390013566850758e-05,-3.3900710291093314e-05
2024-08-15 11:30:00+00:00,164215.6926553026,176562.71018983657,326027.6105602009,8077745335.361694,-3.575152588741748e-05,-3.575216498845172e-05
2024-08-15 15:30:00+00:00,164215.71530027926,176562.75665917358,326027.59379447973,8077768728.598803,-3.285561870136622e-05,-3.285615845902909e-05
2024-08-15 19:30:00+00:00,164215.73445029865,176562.8411012617,326027.6694316753,8077779283.785461,-3.154896581036848e-05,-3.1549463489457865e-05
2024-08-15 23:30:00+00:00,164215.75698067318,176562.79705653567,326027.62959830486,8077783002.271437,-3.108864515410925e-05,-3.108912841605401e-05
2024-08-16 07:30:00+00:00,164215.73934808874,176562.6760227762,326027.79516688565,8077704068.642699,-4.086003598946508e-05,-4.0860870783475496e-05
2024-08-16 11:30:00+00:00,164215.76460842826,176562.78195330474,326027.7895152595,8077742081.624716,-3.6154314105862895e-05,-3.6154967688830406e-05
2024-08-16 15:30:00+00:00,164215.81339551051,176562.9674951266,326027.72061388684,8077824271.907231,-2.597977397422735e-05,-2.5980111454400344e-05
2024-08-16 19:30:00+00:00,164215.85922240734,176563.06530072194,326027.70082372235,8077869227.950507,-2.0414553214997966e-05,-2.041476159482544e-05
2024-08-16 23:30:00+00:00,164215.87277486906,176563.11642177444,326027.67347760865,8077893935.469611,-1.7355947781516612e-05,-1.7356098397721037e-05
2024-08-17 03:30:00+00:00,164215.86947815176,176563.1910688723,326027.7525650975,8077894617.353374,-1.7271535689311612e-05,-1.7271684844001568e-05
2024-08-17 07:30:00+00:00,164215.79572820404,176563.1641296857,326027.68610445206,8077882540.02015,-1.876661890121145e-05,-1.8766794996407087e-05
2024-08-17 11:30:00+00:00,164215.8021808955,176563.15729186736,326027.8159783909,8077850893.903736,-2.2684170606912524e-05,-2.268442789660153e-05
2024-08-17 15:30:00+00:00,164215.7951448287,176563.26936713402,326027.6685387823,8077915996.291587,-1.4624983588951146e-05,-1.462509053506636e-05
2024-08-17 19:30:00+00:00,164215.80017781392,176563.28189688586,326027.6921692231,8077915163.739704,-1.472804726365684e-05,-1.4728155722409867e-05
2024-08-17 23:30:00+00:00,164215.84281541733,176563.30452694025,326027.80198347394,8077906770.838457,-1.576702544869857e-05,-1.576714974955089e-05
2024-08-18 03:30:00+00:00,164215.82674961846,176563.2796240708,326027.916517704,8077867489.409698,-2.0629771519287132e-05,-2.062998431595024e-05
2024-08-18 07:30:00+00:00,164215.74002864552,176563.26758095462,326027.8577690743,8077854051.083821,-2.229333540726408e-05,-2.229358390735914e-05
2024-08-18 11:30:00+00:00,164215.73522776997,176563.31509622498,326027.8659730395,8077863962.994894,-2.1066315206041963e-05,-2.106653710397653e-05
2024-08-18 15:30:00+00:00,164215.7139686726,176563.31554041483,326027.885738907,8077853315.497361,-2.2384395490404607e-05,-2.2384646024724057e-05
2024-08-18 19:30:00+00:00,164215.74933184343,176563.2591714482,326027.9330713312,8077836024.257806,-2.452492117532845e-05,-2.4525221916124887e-05
2024-08-18 23:30:00+00:00,164215.75850167478,176563.2158684703,326028.0426676508,8077799896.0136795,-2.8997326653179556e-05,-2.8997747083783668e-05
2024-08-19 03:30:00+00:00,164215.79883412775,176563.27950125202,326028.1945892578,8077792062.739066,-2.9967027261101897e-05,-2.996747628143389e-05
2024-08-19 07:30:00+00:00,164215.7972103663,176563.23302903588,326028.2272728122,8077770704.433053,-3.261102524987347e-05,-3.2611557000918055e-05
2024-08-19 11:30:00+00:00,164215.7941535858,176563.20743386314,326028.21355411696,8077766039.740492,-3.3188479180101815e-05,-3.318902992986269e-05
2024-08-19 15:30:00+00:00,164215.77531781746,176563.21942706822,326028.13491997786,8077783199.049083,-3.10642855583243e-05,-3.10647680632354e-05
2024-08-19 19:30:00+00:00,164215.77197374022,176563.13307534606,326028.0676870375,8077774507.851415,-3.214019060160389e-05,-3.2140707108596964e-05
2024-08-19 23:30:00+00:00,164215.79166667254,176563.1561714516,326028.144397289,8077767843.909956,-3.296513654083011e-05,-3.296567990288506e-05
2024-08-20 03:30:00+00:00,164215.79199888834,176563.10489667187,326028.1236458658,8077758676.697122,-3.409996868919407e-05,-3.410055010634395e-05
2024-08-20 07:30:00+00:00,164215.78695413808,176563.16604210864,326028.1558114484,8077766500.840858,-3.313139841532031e-05,-3.3131947272223754e-05
2024-08-20 11:30:00+00:00,164215.7599571225,176563.15638143916,326028.19362973893,8077747037.792011,-3.554077779110987e-05,-3.5541409379517675e-05
2024-08-20 15:30:00+00:00,164215.7737834789,176563.17870382252,326028.1599027572,8077765340.192745,-3.3275077941041786e-05,-3.327563156872915e-05
2024-08-20 19:30:00+00:00,164215.81558794246,176563.19171064172,326028.29385187646,8077748165.511239,-3.540117461431347e-05,-3.540180125068466e-05
2024-08-20 23:30:00+00:00,164215.82542954877,176563.16030563728,326028.3332445961,8077732599.330229,-3.732815099810605e-05,-3.7328847710872566e-05
2024-08-21 03:30:00+00:00,164215.8443207209,176563.13177228702,326028.4261168884,8077707382.867501,-4.0449759832417165e-05,-4.0450577946014154e-05
2024-08-21 07:30:00+00:00,164215.85404474806,176563.2101603438,326028.58048953064,8077694474.459562,-4.2047723856741825e-05,-4.204860788706365e-05
2024-08-21 11:30:00+00:00,164215.91050781342,176563.27990226093,326028.59298589523,8077726746.783901,-3.805265230960586e-05,-3.805337633014709e-05
2024-08-21 15:30:00+00:00,164215.97170790617,176563.3225749629,326028.449653315,8077790655.884684,-3.0141185275112115e-05,-3.014163952976488e-05
2024-08-21 19:30:00+00:00,164215.99019941647,176563.29048678133,326028.5741818715,8077756645.265858,-3.435144463359574e-05,-3.435203465798211e-05
2024-08-21 23:30:00+00:00,164216.02087529044,176563.26036789574,326028.58805846324,8077753487.090491,-3.474240304168763e-05,-3.474300657295098e-05
2024-08-22 03:30:00+00:00,164216.0192550975,176563.24112842543,326028.735135259,8077711934.670321,-3.9886280804868335e-05,-3.988707628371909e-05
2024-08-22 07:30:00+00:00,164216.0183071336,176563.4012708157,326028.91452854255,8077712754.496099,-3.978479252642053e-05,-3.9785583962270195e-05
2024-08-22 11:30:00+00:00,164216.04181295534,176563.46357603386,326028.898331789,8077740668.670781,-3.6329227198650393e-05,-3.632988712100785e-05
2024-08-22 15:30:00+00:00,164216.06222219436,176563.50641135633,326028.91754927166,8077753678.9574,-3.4718651358289776e-05,-3.471925406461599e-05
2024-08-22 19:30:00+00:00,164216.09080035967,176563.58565180286,326029.1041536449,8077738472.284822,-3.6601123296287064e-05,-3.6601793133744923e-05
2024-08-22 23:30:00+00:00,164216.15219352682,176563.57725885097,326029.2164548007,8077726088.203108,-3.8134179669135904e-05,-3.8134906795451056e-05
2024-08-23 03:30:00+00:00,164216.13410649763,176563.64886437968,326029.3354836164,8077712064.824819,-3.987016865492077e-05,-3.987096349122196e-05
2024-08-23 07:30:00+00:00,164216.1306209432,176563.76633404993,326029.4911596429,8077706031.289303,-4.0617075069748765e-05,-4.061789996547902e-05
2024-08-23 11:30:00+00:00,164216.13574822157,176563.85038614372,326029.47698103,8077734360.320658,-3.7110153599306805e-05,-3.7110842198092945e-05
2024-08-23 15:30:00+00:00,164216.14945154823,176563.86192364516,326029.4877986486,8077738798.413096,-3.6560751063619e-05,-3.656141942416873e-05
2024-08-23 19:30:00+00:00,164216.1684059964,176563.87351584964,326029.5170640948,8077740244.54845,-3.638173036013548e-05,-3.63823921913399e-05
2024-08-23 23:30:00+00:00,164216.19749338177,176563.86770332017,326029.621185078,8077721495.722578,-3.8702694291847806e-05,-3.870344326044533e-05
2024-08-24 03:30:00+00:00,164216.1888332651,176563.81054109882,326029.6451156895,8077697305.7715435,-4.169722868263559e-05,-4.1698098036242006e-05
2024-08-24 07:30:00+00:00,164216.20859361565,176563.87170721992,326029.7668098489,8077690350.788233,-4.2558203418918694e-05,-4.2559109044952454e-05
2024-08-24 11:30:00+00:00,164216.18699500785,176564.05629313915,326029.8435849318,8077717120.284641,-3.9244340670485656e-05,-3.9245110749770555e-05
2024-08-24 15:30:00+00:00,164216.1675645269,176564.18271225056,326029.85001066094,8077745365.04596,-3.574785119808688e-05,-3.5748490167747426e-05
2024-08-24 19:30:00+00:00,164216.19165176144,176564.10109732684,326029.92600253574,8077710902.269421,-4.001408428810915e-05,-4.001488487293638e-05
2024-08-24 23:30:00+00:00,164216.2781622818,176564.08450165173,326030.16026106494,8077673654.099152,-4.462512821734599e-05,-4.462612394800338e-05
2024-08-25 03:30:00+00:00,164216.32220094078,176564.1176651717,326030.35702721623,8077647467.197814,-4.7866870068413725e-05,-4.786801572359823e-05
