Record Time,Area (m^2),Area MA (m^2)
2023-05-12 12:30:00,807799.6842046048,807792.5926782979
2023-05-12 16:30:00,807711.2265653915,807792.0435015482
2023-05-12 20:30:00,808103.8203049356,807794.8888163058
2023-05-13 00:30:00,808070.7989846974,807796.0563369194
2023-05-13 04:30:00,807565.7499996724,807791.3576413239
2023-05-13 08:30:00,807668.72149938,807792.6046163798
2023-05-13 12:30:00,807607.9624782348,807790.6558858992
2023-05-13 16:30:00,807712.2918388541,807787.0791939799
2023-05-13 20:30:00,807600.8140528407,807785.4061282616
2023-05-14 00:30:00,807996.1772460542,807786.1680956453
2023-05-14 04:30:00,807923.2654046838,807786.6965996475
2023-05-14 08:30:00,807793.315558667,807787.0260396084
2023-05-14 12:30:00,807704.2736742003,807785.1977538001
2023-05-14 16:30:00,807822.8032308932,807785.8968400011
2023-05-14 20:30:00,807586.1670649498,807785.189185327
2023-05-15 00:30:00,807699.9409963527,807784.6801685764
2023-05-15 04:30:00,807715.1563542406,807782.8510399282
2023-05-15 08:30:00,807634.9857201803,807782.0945159151
2023-05-15 12:30:00,807499.9678547181,807779.910094625
2023-05-15 16:30:00,807590.9520428984,807779.0055028953
2023-05-15 20:30:00,807584.2861883164,807778.0433795081
2023-05-16 00:30:00,807591.4870820519,807777.6040773452
2023-05-16 04:30:00,807696.5160331288,807778.6256876974
2023-05-16 08:30:00,807572.122575905,807777.7145467044
2023-05-16 12:30:00,807793.4533513708,807776.964364221
2023-05-16 16:30:00,807724.0571076226,807776.2602204089
2023-05-16 20:30:00,807682.070085321,807777.3013146647
2023-05-17 00:30:00,807788.6319675513,807776.8703662244
2023-05-17 04:30:00,807766.5246542072,807776.1938387869
2023-05-17 08:30:00,807805.1990163693,807776.8746932538
2023-05-17 12:30:00,807694.0965711513,807777.3998657588
2023-05-17 16:30:00,807770.6938964283,807775.5614805531
2023-05-17 20:30:00,807688.7635925147,807775.1589649831
2023-05-18 00:30:00,807749.5841127309,807774.726797308
2023-05-18 04:30:00,807735.2680078129,807775.0652012142
2023-05-18 08:30:00,807614.8747927735,807774.1702827313
2023-05-18 12:30:00,807710.4545269303,807773.4443278352
2023-05-18 16:30:00,808073.0764310765,807774.7811365724
2023-05-18 20:30:00,807873.4313997054,807776.3441302034
2023-05-19 00:30:00,807635.3441581199,807775.5561194415
2023-05-19 04:30:00,807749.7112619068,807775.667684685
2023-05-19 08:30:00,807664.8504904096,807775.6585227081
2023-05-19 12:30:00,807922.3277233599,807777.2407886358
2023-05-19 16:30:00,808056.6061360736,807778.4473770423
2023-05-19 20:30:00,807720.5298679787,807777.8558632763
2023-05-20 00:30:00,807679.823856522,807777.8481777404
2023-05-20 04:30:00,807580.0897943763,807776.9261307952
2023-05-20 08:30:00,807657.2591176141,807776.486822919
2023-05-20 12:30:00,807856.8421760771,807777.7532099438
2023-05-20 16:30:00,808016.472472711,807777.7283157733
2023-05-20 20:30:00,807953.4213821387,807778.4630290155
2023-05-21 00:30:00,807608.3409914998,807779.0749528277
2023-05-21 04:30:00,807575.4679613167,807776.8066689725
2023-05-21 08:30:00,807652.3538026552,807774.0864591392
2023-05-21 12:30:00,807663.2453680611,807773.3555113578
2023-05-21 16:30:00,808183.5295193794,807774.5474403937
2023-05-21 20:30:00,807956.2730990741,807773.3109992858
2023-05-22 00:30:00,807710.0462284375,807771.2665158178
2023-05-22 04:30:00,807457.7792254139,807771.2716571155
2023-05-22 08:30:00,807790.66013673,807771.9885997578
2023-05-22 12:30:00,807644.8248612105,807771.0711628261
2023-05-22 16:30:00,807915.9571254314,807771.1334991857
2023-05-22 20:30:00,808069.4603007765,807771.3316058988
2023-05-23 00:30:00,807971.2695691985,807772.2918635579
2023-05-23 04:30:00,807776.7818558969,807772.9540120374
2023-05-23 08:30:00,807706.8468371012,807772.8094547224
2023-05-23 12:30:00,807893.289888106,807772.8521619011
2023-05-23 16:30:00,807864.5950915858,807772.0366312009
2023-05-23 20:30:00,808235.1286106639,807773.9524891105
2023-05-24 00:30:00,807743.1732334753,807774.2448068657
2023-05-24 04:30:00,807530.2255577617,807772.6420411774
2023-05-24 08:30:00,807839.7622710018,807774.3834162962
2023-05-24 12:30:00,807786.4860682151,807775.0586090256
2023-05-24 16:30:00,808011.1025513187,807774.460313489
2023-05-24 20:30:00,808380.91973188,807775.7275444849
2023-05-25 00:30:00,808103.89867946,807775.0858000943
2023-05-25 04:30:00,807775.3548602577,807777.768586543
2023-05-25 08:30:00,807607.5455197123,807774.8770484579
2023-05-25 12:30:00,807684.8096292249,807772.9729540709
2023-05-25 16:30:00,807445.5778497796,807769.8090007748
2023-05-25 20:30:00,807671.3938134272,807769.0849142701
2023-05-26 00:30:00,807638.5887675108,807767.1935012507
2023-05-26 04:30:00,807350.8611567147,807764.3573660053
2023-05-26 08:30:00,807640.4137280594,807763.3229404936
2023-05-26 12:30:00,807585.6462755771,807762.3495238605
2023-05-26 16:30:00,807226.716679428,807758.72564692
2023-05-26 20:30:00,807374.1139253804,807754.9278764976
2023-05-27 00:30:00,807549.6437195971,807751.2494351882
2023-05-27 04:30:00,807292.3880435319,807747.8808191675
2023-05-27 08:30:00,807375.3414896056,807744.0162041083
2023-05-27 12:30:00,807210.5598188657,807739.14431088
2023-05-27 16:30:00,807246.227104616,807736.4469805628
2023-05-27 20:30:00,807412.8123355039,807736.8182651211
2023-05-28 00:30:00,807595.0917654269,807737.541925552
2023-05-28 04:30:00,807398.2284573829,807737.2910020426
2023-05-28 08:30:00,807237.8524701118,807737.3970815021
2023-05-28 12:30:00,807368.086698465,807737.4418260743
2023-05-28 16:30:00,807406.1978799005,807735.601581929
2023-05-28 20:30:00,807758.7154016224,807735.7265137803
2023-05-29 00:30:00,807724.5609181094,807735.1646874703
2023-05-29 04:30:00,807559.1903314403,807733.6542083402
2023-05-29 08:30:00,807458.6479935269,807733.5932228216
2023-05-29 12:30:00,807695.4397623673,807731.7965089417
2023-05-29 16:30:00,807566.0174654138,807729.6918782911
2023-05-29 20:30:00,807610.7183600543,807730.2996786177
2023-05-30 00:30:00,807834.4660275555,807730.4942052418
2023-05-30 04:30:00,807721.3460975254,807729.32042826
2023-05-30 08:30:00,807579.2939921276,807728.9518673223
2023-05-30 12:30:00,807484.1766015416,807727.5347840824
2023-05-30 16:30:00,807784.4288113198,807727.3828654999
2023-05-30 20:30:00,807521.977081465,807726.3501011297
2023-05-31 00:30:00,807469.8094815648,807724.3987170223
2023-05-31 04:30:00,807666.6688212943,807723.0419417412
2023-05-31 08:30:00,807665.1861757698,807721.9306526759
2023-05-31 12:30:00,807750.8212966312,807721.9967528982
2023-05-31 16:30:00,807687.1076125051,807721.3647530887
2023-05-31 20:30:00,807551.1285045955,807718.9333133587
2023-06-01 00:30:00,807503.8291046969,807716.498080932
2023-06-01 04:30:00,807641.6217376058,807714.0897715626
2023-06-01 08:30:00,807510.4448831093,807712.6970542831
2023-06-01 12:30:00,807336.4196878327,807711.9291971884
2023-06-01 16:30:00,807508.3572430755,807708.7460910834
2023-06-01 20:30:00,807562.7171639267,807706.5253272296
2023-06-02 00:30:00,807495.6872219503,807705.3473088526
2023-06-02 04:30:00,807442.7863979471,807703.8551198601
2023-06-02 08:30:00,807908.0580231352,807705.2672687619
2023-06-02 12:30:00,807521.5643523422,807705.3886959961
2023-06-02 16:30:00,807772.5304333969,807706.8665000526
2023-06-02 20:30:00,807827.8159414517,807708.2422749613
2023-06-03 00:30:00,807547.8402521928,807708.955541388
2023-06-03 04:30:00,807682.7502398867,807711.070778239
2023-06-03 08:30:00,807745.4868871971,807712.3330952176
2023-06-03 12:30:00,807521.2891142624,807712.661285796
2023-06-03 16:30:00,807892.9308000093,807714.3389207751
2023-06-03 20:30:00,807836.4998622253,807715.211233775
2023-06-04 00:30:00,807689.6891153341,807715.338908941
2023-06-04 04:30:00,807840.8976966006,807716.19161224
2023-06-04 08:30:00,807712.9440108265,807716.2070892919
2023-06-04 12:30:00,807743.1418630132,807718.4283132862
2023-06-04 16:30:00,808055.1490270762,807721.2214638325
2023-06-04 20:30:00,808329.5422339201,807724.3400828175
2023-06-05 00:30:00,807660.7824147707,807726.2116418052
2023-06-05 04:30:00,807888.6643890856,807726.6099702658
2023-06-05 08:30:00,807999.0920209268,807727.5195504861
2023-06-05 12:30:00,807494.0403490002,807727.1874516368
2023-06-05 16:30:00,807708.2887544351,807725.8427254361
2023-06-05 20:30:00,807470.5708048866,807723.362030118
2023-06-06 00:30:00,807489.4945036256,807721.6171791523
2023-06-06 04:30:00,807647.399898264,807720.4161015317
2023-06-06 08:30:00,807839.9320812986,807719.1620467416
2023-06-06 12:30:00,807796.392194923,807718.8006209438
2023-06-06 16:30:00,807709.3496042383,807716.7740944223
2023-06-06 20:30:00,808357.9323842304,807720.8698522531
2023-06-07 00:30:00,807849.0676999192,807720.0555315743
2023-06-07 04:30:00,807786.8477571652,807719.1505131616
2023-06-07 08:30:00,808104.2015426155,807720.0947366458
2023-06-07 12:30:00,807760.122092845,807720.8330140909
2023-06-07 16:30:00,807760.7631156483,807719.4456018996
2023-06-07 20:30:00,807949.6490492319,807719.9369384912
2023-06-08 00:30:00,807659.1513751221,807720.52538345
2023-06-08 04:30:00,807515.2691174543,807719.6472968885
2023-06-08 08:30:00,808110.8689481578,807720.0280240097
2023-06-08 12:30:00,807696.4922071481,807719.3703203769
2023-06-08 16:30:00,807866.7906205844,807720.2050121127
2023-06-08 20:30:00,807992.8214288115,807721.2666007723
2023-06-09 00:30:00,808041.1556070743,807720.7545170859
2023-06-09 04:30:00,807605.3658416101,807721.5743525204
2023-06-09 08:30:00,807585.6831658671,807718.4250296009
2023-06-09 12:30:00,807581.3173540054,807716.3215584917
2023-06-09 16:30:00,807736.1518933433,807715.5631313792
2023-06-09 20:30:00,807894.4538113568,807715.834374694
2023-06-10 00:30:00,807990.5462288575,807715.0537784245
2023-06-10 04:30:00,807516.7025531814,807714.5145212119
2023-06-10 08:30:00,807511.9435182996,807714.6651385771
2023-06-10 12:30:00,807581.5130769282,807714.3848405646
2023-06-10 16:30:00,807660.4933346933,807712.6479460762
2023-06-10 20:30:00,807743.271110033,807710.954633726
2023-06-11 00:30:00,807642.0065087456,807710.0522078587
2023-06-11 04:30:00,807587.0507443969,807709.1375171782
2023-06-11 08:30:00,807418.282065451,807707.280170323
2023-06-11 12:30:00,807547.85647899,807705.8811274029
2023-06-11 16:30:00,807779.6549605838,807706.2612851539
2023-06-11 20:30:00,807759.0861126261,807704.3460951966
2023-06-12 00:30:00,807714.356743501,807702.3658605233
2023-06-12 04:30:00,807609.9404893984,807702.6113632439
2023-06-12 08:30:00,807540.1325093252,807701.896979966
2023-06-12 12:30:00,807690.2822109776,807702.3543118145
2023-06-12 16:30:00,807667.2826189023,807702.1042605925
2023-06-12 20:30:00,807511.017161476,807701.6053889738
2023-06-13 00:30:00,807687.3840370992,807699.8898711463
2023-06-13 04:30:00,807480.2247843615,807697.4285343667
2023-06-13 08:30:00,807807.8234001244,807697.509133486
2023-06-13 12:30:00,807787.6612553895,807697.9723978259
2023-06-13 16:30:00,807468.6159144286,807696.0046905122
2023-06-13 20:30:00,807602.9176896341,807696.0977495383
2023-06-14 00:30:00,807810.6054012991,807696.712551788
2023-06-14 04:30:00,807600.2738337287,807696.0743155628
2023-06-14 08:30:00,807863.1888105103,807697.342110509
2023-06-14 12:30:00,807886.0816572383,807699.4871871899
2023-06-14 16:30:00,807865.5828358261,807701.0129138172
2023-06-14 20:30:00,807728.8980478337,807701.8163130368
2023-06-15 00:30:00,807765.1670458023,807702.7812017242
2023-06-15 04:30:00,807490.2572944014,807701.6353198424
2023-06-15 08:30:00,807521.7009102558,807701.3551994778
2023-06-15 12:30:00,807609.7557615716,807700.3346573121
2023-06-22 08:30:00,807954.0354941848,807679.7245166334
2023-06-22 12:30:00,807299.6707210168,807675.4843797258
2023-06-22 16:30:00,807377.6404550315,807672.0061323217
2023-06-22 20:30:00,808000.9533020749,807670.3334515461
2023-06-23 00:30:00,807901.7929560612,807671.4664495646
2023-06-23 04:30:00,807612.1810633782,807672.0518460333
2023-06-23 08:30:00,807796.9327491567,807671.7459208773
2023-06-23 12:30:00,807806.4553301795,807671.8885584627
2023-06-23 16:30:00,807687.9775256333,807669.580522565
2023-06-23 20:30:00,807771.8072056171,807665.229718806
2023-06-24 00:30:00,807642.3565267071,807661.9329891434
2023-06-24 04:30:00,807265.8004233519,807658.2933145942
2023-06-24 08:30:00,807486.0588861796,807657.425552926
2023-06-24 12:30:00,807663.665590647,807657.274524079
2023-06-24 16:30:00,807804.6639809771,807659.8394250162
2023-06-24 20:30:00,807854.8148161512,807661.1495750356
2023-06-25 00:30:00,807743.5668064798,807661.899418171
2023-06-25 04:30:00,807627.6941274634,807663.8767965336
2023-06-25 08:30:00,807637.35876519,807663.8549753702
2023-06-25 12:30:00,807803.6952947256,807665.4124683641
2023-06-25 16:30:00,807625.6358884565,807668.2618912858
2023-06-25 20:30:00,807679.9462204931,807670.4464076795
2023-06-26 00:30:00,807561.6621654781,807670.5322537215
2023-06-26 04:30:00,807487.9548068978,807671.9291591741
2023-06-26 08:30:00,807621.9587125685,807673.6907107666
2023-06-26 12:30:00,808091.2526011663,807679.9813734974
2023-06-26 16:30:00,807434.4338680595,807681.3257075219
2023-06-26 20:30:00,807533.5305479597,807682.187980468
2023-06-27 00:30:00,807995.7865247593,807685.0500858919
2023-06-27 04:30:00,807897.4394720617,807688.615878854
2023-06-27 08:30:00,807400.0805587515,807689.7746509156
2023-06-27 12:30:00,807674.5078038209,807691.9633730967
2023-06-27 16:30:00,807840.3792241326,807695.0646684127
2023-06-27 20:30:00,807533.8406417798,807693.4584201282
2023-06-28 00:30:00,807785.7010237866,807693.8951351686
2023-06-28 04:30:00,807822.8666364326,807695.7785373472
2023-06-28 08:30:00,807663.3805866459,807697.2409130122
2023-06-28 12:30:00,807758.7528346754,807697.693149243
2023-06-28 16:30:00,807742.026945709,807698.9503598165
2023-06-28 20:30:00,807512.7229871927,807698.2503928675
2023-06-29 00:30:00,807867.1149026658,807698.4835991183
2023-06-29 04:30:00,807758.3293151197,807698.7477649583
2023-06-29 08:30:00,807523.1267854088,807698.3465706246
2023-06-29 12:30:00,807835.2744590306,807700.8544124638
2023-06-29 16:30:00,807890.8425524634,807701.614510615
2023-06-29 20:30:00,807792.511751465,807703.5469011149
2023-06-30 00:30:00,807769.6738777355,807705.6887896588
2023-06-30 04:30:00,808126.356044474,807708.9722698246
2023-06-30 08:30:00,807964.4300558643,807711.1097261108
2023-06-30 12:30:00,808093.5594369747,807713.5578556848
2023-06-30 16:30:00,807810.1978380712,807714.4370715817
2023-06-30 20:30:00,807733.3146761255,807715.7384013783
2023-07-01 00:30:00,807604.1011223911,807716.4546300762
2023-07-01 04:30:00,808073.9646851247,807719.542793987
2023-07-01 08:30:00,808205.8150454288,807724.5097237178
2023-07-01 12:30:00,807798.249639896,807727.8085090898
2023-07-01 16:30:00,807908.1585373663,807730.6642326204
2023-07-01 20:30:00,807382.3420177904,807729.3758387194
2023-07-02 00:30:00,807171.0625523756,807727.0570910795
2023-07-02 04:30:00,807536.6415557311,807727.7274850638
2023-07-02 08:30:00,807800.9960870064,807726.9627569485
2023-07-02 12:30:00,807793.0496736809,807728.9019378154
2023-07-02 16:30:00,807845.6427647704,807729.4241687537
2023-07-02 20:30:00,807637.1126245939,807728.0620022047
2023-07-03 00:30:00,807147.8060010606,807725.2046146966
2023-07-03 04:30:00,807328.8806298106,807722.6769746245
2023-07-03 08:30:00,807927.2601184992,807723.9753548482
2023-07-03 12:30:00,807646.8758439734,807724.8724029175
2023-07-03 16:30:00,808195.2747352924,807727.0320024553
2023-07-03 20:30:00,807923.734857977,807727.6551095678
2023-07-04 00:30:00,807229.0211172838,807724.3646238674
2023-07-04 04:30:00,807897.7586812176,807724.7707737575
2023-07-04 08:30:00,807926.4423490912,807726.2957618879
2023-07-04 12:30:00,807693.1613979161,807725.9387585658
2023-07-04 16:30:00,807248.9877112671,807720.1804634529
2023-07-04 20:30:00,808113.9121898939,807718.6402488528
2023-07-05 00:30:00,807192.7139925439,807715.2969029797
2023-07-05 04:30:00,807727.7168641676,807714.1472778016
2023-07-05 08:30:00,808204.6124856641,807715.6152811212
2023-07-05 12:30:00,807556.890963046,807716.0642140787
2023-07-05 16:30:00,808071.9942977618,807718.6621108169
2023-07-05 20:30:00,808224.1815962907,807724.0450450411
2023-07-06 00:30:00,808108.4603646251,807728.4662297624
2023-07-06 04:30:00,807138.4149174587,807724.8306227569
2023-07-06 08:30:00,807870.3407398928,807725.047827461
2023-07-06 12:30:00,807636.2363448055,807723.903857103
2023-07-06 16:30:00,807595.115917204,807723.0879021956
2023-07-06 20:30:00,807906.6630203724,807719.8645495967
2023-07-07 00:30:00,807641.5197861673,807718.3820644984
2023-07-07 04:30:00,807094.2236973374,807713.4347497855
2023-07-07 08:30:00,807311.6945114431,807707.7739852772
2023-07-07 12:30:00,807700.1508087729,807707.3456189623
2023-07-07 16:30:00,807815.9290849278,807707.7396615999
2023-07-07 20:30:00,807843.9399928688,807706.9845969117
2023-07-08 00:30:00,807224.7972161563,807703.8820672047
2023-07-08 04:30:00,807688.9642220275,807705.122746523
2023-07-08 08:30:00,807815.0396447696,807703.0096800704
2023-07-08 12:30:00,807865.3410403125,807704.2157431644
2023-07-08 16:30:00,807414.6146690075,807700.9859149387
2023-07-08 20:30:00,807750.7216007204,807699.2566304525
2023-07-09 00:30:00,807645.1929638897,807696.4283258583
2023-07-09 04:30:00,807646.0931853651,807696.7192354565
2023-07-09 08:30:00,807564.2930238238,807696.5664487276
2023-07-09 12:30:00,807487.8435873822,807695.898778966
2023-07-09 16:30:00,807622.944964802,807695.090158048
2023-07-09 20:30:00,807531.1620479962,807692.495216881
2023-07-10 00:30:00,807740.191494329,807690.7069687772
2023-07-10 04:30:00,807624.2182208055,807691.4749378318
2023-07-10 08:30:00,807561.8727990029,807691.831575551
2023-07-10 12:30:00,807848.7082961969,807693.7401128316
2023-07-10 16:30:00,807878.9135976405,807695.3002575667
2023-07-10 20:30:00,808078.5828896376,807697.6953417069
2023-07-11 00:30:00,807517.3677711446,807696.8050650097
2023-07-11 04:30:00,807897.6614247632,807699.0237127267
2023-07-11 08:30:00,807790.7847172575,807701.6844459539
2023-07-11 12:30:00,807860.4448945652,807703.9172203509
2023-07-11 16:30:00,807748.0312242049,807703.6913365194
2023-07-11 20:30:00,807727.1807531979,807703.463441095
2023-07-12 00:30:00,807876.6987733612,807704.6230270226
2023-07-12 04:30:00,808042.1958577521,807707.710565368
2023-07-12 08:30:00,807532.7392722829,807707.657756532
2023-07-12 12:30:00,807718.7552625494,807707.8611354718
2023-07-12 16:30:00,807842.6154840268,807709.1135130798
2023-07-12 20:30:00,807827.2581998913,807711.3723776399
2023-07-13 00:30:00,807793.741952346,807712.1320770346
2023-07-13 04:30:00,807994.5175480725,807715.8055967754
2023-07-13 08:30:00,807833.3983131754,807715.9882747257
2023-07-13 12:30:00,807298.7012096475,807712.4957029704
2023-07-13 16:30:00,807746.1232410681,807714.4778981607
2023-07-13 20:30:00,807903.8303732125,807716.6272744719
2023-07-14 00:30:00,807758.0672641699,807716.2520020639
2023-07-14 04:30:00,807948.2728828624,807718.7377095576
2023-07-14 08:30:00,807646.5756277632,807717.190472538
2023-07-14 12:30:00,807504.899312062,807714.4677415012
2023-07-14 16:30:00,807873.3907481837,807714.5235123037
2023-07-14 20:30:00,807774.4453054325,807714.8488498579
2023-07-15 00:30:00,807675.3316223334,807714.2071682618
2023-07-15 04:30:00,807881.4146724563,807717.0011495335
2023-07-15 08:30:00,808305.7100994575,807722.6012151707
2023-07-15 12:30:00,807691.10061185,807723.1822498156
2023-07-15 16:30:00,807733.5260002761,807723.2556097478
2023-07-15 20:30:00,807989.3207933604,807725.1293082241
2023-07-16 00:30:00,807564.7360819891,807724.0076772714
2023-07-16 04:30:00,807821.2979248269,807724.6833039905
2023-07-16 08:30:00,808222.3354919923,807728.1153880457
2023-07-16 12:30:00,807655.2759678933,807727.6164879076
2023-07-16 16:30:00,807693.1559805869,807727.3820626878
2023-07-16 20:30:00,807749.5316518111,807727.5317220737
2023-07-17 00:30:00,807780.0719945228,807727.8843413519
2023-07-17 04:30:00,807995.6718364547,807729.6695913193
2023-07-17 08:30:00,808539.665284319,807735.0338012067
2023-07-17 12:30:00,808229.1646592283,807738.2846621148
2023-07-17 16:30:00,807360.8851492027,807735.8179986316
2023-07-17 20:30:00,807607.2934147551,807734.9834234116
2023-07-18 00:30:00,807548.7272059806,807733.7817703959
2023-07-18 04:30:00,807796.9123453156,807734.1864535685
2023-07-18 08:30:00,807720.5684312088,807734.0997145727
2023-07-18 12:30:00,808142.7412153749,807736.6860531853
2023-07-18 16:30:00,808026.6740118811,807738.5098768249
2023-07-18 20:30:00,807525.1635384855,807737.1764622102
2023-07-19 00:30:00,807367.7762386941,807734.8820508841
2023-07-19 04:30:00,807834.3329404974,807735.4959452645
2023-07-19 08:30:00,808478.5172738106,807740.0543583229
2023-07-19 12:30:00,807842.2300516282,807740.6773808431
2023-07-19 16:30:00,807626.2458405711,807739.9838563566
2023-07-19 20:30:00,807849.0909086993,807740.6411277563
2023-07-20 04:30:00,807762.4202200032,807740.7715414823
2023-07-20 08:30:00,808059.3075878051,807742.667589377
2023-07-20 12:30:00,807789.3437502374,807742.9437796781
2023-07-20 16:30:00,807828.1546989507,807743.4450203796
2023-07-20 20:30:00,807894.7907045109,807744.33008286
2023-07-21 00:30:00,807245.8931572067,807741.4321937573
2023-07-21 04:30:00,807575.4962678988,807740.4730265557
2023-07-21 08:30:00,808141.8240811776,807742.7796418122
2023-07-21 12:30:00,808398.9216633724,807746.5290247926
2023-07-21 16:30:00,807575.1777259147,807745.5554378671
2023-07-21 20:30:00,807682.8917106465,807745.2014055101
2023-07-22 00:30:00,807633.9309535999,807744.5762906116
2023-07-22 04:30:00,807533.7232468658,807743.3983406466
2023-07-22 08:30:00,807739.8713009497,807742.2018926396
2023-07-22 12:30:00,807906.3205887707,807745.5909980461
2023-07-22 16:30:00,807461.9702548856,807746.0621142464
2023-07-22 20:30:00,807652.4696694893,807744.1152783103
2023-07-23 00:30:00,807585.5745362282,807742.348694959
2023-07-23 04:30:00,807263.759035461,807740.4022031832
2023-07-23 08:30:00,807777.5172221271,807740.2937365515
2023-07-23 12:30:00,807574.1806424272,807738.9961125978
2023-07-23 16:30:00,807656.881742949,807738.8223931413
2023-07-23 20:30:00,807870.4707881061,807739.3735863396
2023-07-24 00:30:00,807752.8294617967,807739.9907535748
2023-07-24 04:30:00,807495.9909745291,807741.2767343075
2023-07-24 08:30:00,807413.5715764237,807740.8717772698
2023-07-24 12:30:00,807978.5479381942,807742.6308965299
2023-07-24 16:30:00,807772.7926819186,807742.4528445798
2023-07-24 20:30:00,807694.4404893174,807741.5568986199
2023-07-25 00:30:00,807600.9849727426,807740.7603520628
2023-07-25 04:30:00,807765.1535348457,807741.5282817128
2023-07-25 08:30:00,807810.3030001009,807742.4944506229
2023-07-25 12:30:00,807562.8941229213,807741.1491926799
2023-07-25 16:30:00,807715.4474567339,807741.6509332848
2023-07-25 20:30:00,807439.4626127606,807740.3074494427
2023-07-26 04:30:00,807355.5164719368,807740.5670390441
2023-07-26 08:30:00,807614.4583430507,807740.5249021365
2023-07-26 12:30:00,807460.1182470508,807736.9792035179
2023-07-26 16:30:00,807599.6603643844,807737.9074422613
2023-07-26 20:30:00,806959.789421274,807734.6841775045
2023-07-27 00:30:00,807341.8471671938,807731.010360889
2023-07-27 04:30:00,807388.9272996767,807728.1535509317
2023-07-27 08:30:00,807631.0704710167,807729.4512470681
2023-07-27 12:30:00,807450.3774877264,807728.192087989
2023-07-27 16:30:00,807637.8925908565,807727.0545226336
2023-07-27 20:30:00,807455.9203521677,807726.6167681976
2023-07-28 00:30:00,807528.4867802308,807725.1717443573
2023-07-28 04:30:00,807782.8774858505,807724.947086208
2023-07-28 08:30:00,807691.0776979596,807725.1026879569
2023-07-28 12:30:00,807668.479095026,807724.5955321162
2023-07-28 16:30:00,808110.204298467,807726.6639442104
2023-07-28 20:30:00,807660.3464767815,807727.4932896574
2023-07-29 00:30:00,807695.7111845677,807726.530347421
2023-07-29 04:30:00,808026.1659274503,807728.0350474903
2023-07-29 08:30:00,807724.6945833603,807729.1674508494
2023-07-29 12:30:00,807917.33208534,807729.6284487502
2023-07-29 16:30:00,808079.671388405,807730.689284907
2023-07-29 20:30:00,807886.8369221936,807731.2192015965
2023-07-30 00:30:00,807551.576086044,807729.9939331039
2023-07-30 04:30:00,807803.8647698559,807728.1821843702
2023-07-30 08:30:00,808201.8133258244,807729.5157982463
2023-07-30 12:30:00,807556.389251701,807726.4979882167
2023-07-30 16:30:00,808007.1141536378,807727.6042596523
2023-07-30 20:30:00,807830.6348179522,807728.1510020223
2023-07-31 00:30:00,807558.685523895,807727.8958582105
2023-07-31 04:30:00,807879.6604574493,807726.8042614257
2023-07-31 08:30:00,808308.7425066981,807727.3825055903
2023-07-31 12:30:00,807190.7719126977,807723.96970937
2023-07-31 16:30:00,807897.7243574682,807723.9110903817
2023-07-31 20:30:00,807929.0432331901,807726.9824455245
2023-08-01 00:30:00,807738.9729652085,807730.1729534616
2023-08-01 04:30:00,807915.5290333077,807732.3015347964
2023-08-01 08:30:00,808271.7597294839,807734.9462743609
2023-08-01 12:30:00,807594.3545121404,807733.8300094084
2023-08-01 16:30:00,807913.8389010279,807734.2131337695
2023-08-01 20:30:00,808206.7850753277,807737.4135407959
2023-08-02 00:30:00,807587.7112931227,807739.8849188413
2023-08-02 04:30:00,807633.8316904969,807741.5981270473
2023-08-02 08:30:00,808382.2443972138,807744.154218501
2023-08-02 12:30:00,807594.142927006,807743.8579661585
2023-08-02 16:30:00,807796.2792816954,807741.6164186662
2023-08-02 20:30:00,808041.3511580384,807742.277184397
2023-08-03 00:30:00,807397.4039524824,807743.2231553813
2023-08-03 04:30:00,807673.1577317873,807741.9613522944
2023-08-03 08:30:00,807791.852555454,807741.2052298583
2023-08-03 12:30:00,807750.959032861,807741.5299356725
2023-08-03 16:30:00,807945.3504155236,807745.4420856966
2023-08-03 20:30:00,807924.8249878465,807744.3797980447
2023-08-04 00:30:00,807556.673262775,807746.424513046
2023-08-04 04:30:00,807686.4405674118,807746.1926237383
2023-08-04 08:30:00,808338.2283407456,807746.9432746095
2023-08-04 12:30:00,807664.7356542519,807747.5491436613
2023-08-04 16:30:00,807823.1534473301,807746.1511613555
2023-08-04 20:30:00,807968.9281546979,807744.7171532565
2023-08-05 00:30:00,807918.5673663209,807743.6503386594
2023-08-05 04:30:00,807354.3468550104,807744.8634394322
2023-08-05 08:30:00,808042.939920918,807745.8330977525
2023-08-05 12:30:00,807790.86368918,807746.7017906985
2023-08-05 16:30:00,808077.0065436397,807749.4090414088
2023-08-05 20:30:00,807543.915968382,807747.3711366223
2023-08-06 00:30:00,807547.5011831844,807746.8429422234
2023-08-06 04:30:00,807741.9680523903,807750.4819554541
2023-08-06 08:30:00,807563.699386714,807751.8977131803
2023-08-06 12:30:00,807530.80072698,807750.9463082266
2023-08-06 16:30:00,808216.8966391608,807753.1989349356
2023-08-06 20:30:00,807931.7665974114,807753.6923428265
2023-08-07 00:30:00,807544.8981876948,807755.4906628912
2023-08-07 04:30:00,807761.7017008443,807755.8993004127
2023-08-07 08:30:00,807851.1120975305,807756.1019546416
2023-08-07 12:30:00,807958.1576005841,807756.6233959915
2023-08-07 16:30:00,807686.6816412914,807758.1518621279
2023-08-07 20:30:00,807698.3533786121,807757.857658633
2023-08-08 00:30:00,807818.2126536896,807758.8296793622
2023-08-08 04:30:00,807925.636278969,807760.4001461802
2023-08-08 08:30:00,807539.5815067267,807760.2613174324
