time_utc,CE_ma_cm,WC_ma_cm,WE_ma_cm,Pn,Pe,Pw,dP_NE,dP_NW,dP_EW,eq_count_e,eq_count_w,eq_e_30d,eq_w_30d,A_cm2,areal_strain,log_areal_strain,detF,log_detF,eps_xx,eps_yy,eps_xy,eps1,eps2,dilatation,max_shear,theta_eps1_deg_rel_CE,theta_eps1_deg_masked,detF_EWframe,log_detF_EWframe,eps_xx_EWframe,eps_yy_EWframe,eps_xy_EWframe,eps1_EWframe,eps2_EWframe,dilatation_EWframe,max_shear_EWframe,theta_eps1_deg_rel_EW,theta_eps1_deg_masked_EW
2023-05-06 19:30:00+00:00,164207.59535389917,176561.01200649168,326014.79297807,0.7046434046526338,0.6742275752082836,0.6992299161140868,0.030415829444350173,0.005413488538546951,-0.025002340905803222,0,0,0.0,0.0,8078111711.06921,9.603037027794414e-06,9.602990918929526e-06,1.0000096030370276,9.602990918707483e-06,-7.787382712121094e-06,1.7390555166585386e-05,1.3138013981989046e-05,2.2997452525568707e-05,-1.3394280071104415e-05,9.603172454464293e-06,1.819586629833656e-05,66.88871205204194,,1.0000096030370271,9.602990918263399e-06,-1.3054264379364078e-05,2.2657597184672085e-05,3.5007550962159893e-06,2.2997532700687276e-05,-1.3394199895379269e-05,9.603332805308007e-06,1.8195866298033272e-05,84.45376854763384,
2023-05-06 23:30:00+00:00,164207.6018499702,176561.1070209504,326014.9663312878,0.7051316318262633,0.6747742435698488,0.6996690494045378,0.03035738825641443,0.0054625824217254815,-0.02489480583468895,0,0,0.0,0.0,8078097926.473812,7.896607571833414e-06,7.896576393791976e-06,1.0000078966075743,7.896576396234448e-06,-7.747822907133717e-06,1.5644551692561848e-05,1.2000091409978493e-05,2.070554169681156e-05,-1.2808812911383427e-05,7.896728785428131e-06,1.6757177304097493e-05,67.1326117587908,,1.0000078966075767,7.896576398676918e-06,-1.2522537112480414e-05,2.041940039188006e-05,3.083857909493054e-06,2.0705608944999205e-05,-1.280874566559956e-05,7.896863279399646e-06,1.675717730529938e-05,84.69764759987032,
2023-05-07 03:30:00+00:00,164207.57981202123,176561.16849990792,326015.1225656138,0.705548340497473,0.6752390656914615,0.7000490668547599,0.03030927480601142,0.005499273642713076,-0.024810001163298345,0,0,0.0,0.0,8078070936.108386,4.555402896677663e-06,4.555392520861398e-06,1.0000045554028951,4.555392519307093e-06,-7.882029716022032e-06,1.2437530644060502e-05,1.0447702457220315e-05,1.685086337586366e-05,-1.2295362447825193e-05,4.5555009280384695e-06,1.4573112911844426e-05,67.09976533069556,,1.000004555402897,4.555392521083441e-06,-1.204331871551556e-05,1.659892151861797e-05,2.6983584934125325e-06,1.6850914314255407e-05,-1.2295311511152998e-05,4.55560280310241e-06,1.4573112912704202e-05,84.66476774341564,
2023-05-07 07:30:00+00:00,164207.57097491756,176561.1811917477,326015.05787595303,0.7054229106363917,0.6750507599943911,0.6997894111456568,0.030372150642000606,0.005633499490734883,-0.024738651151265723,0,0,0.0,0.0,8078087707.232673,6.631542214918795e-06,6.631520226339933e-06,1.000006631542212,6.631520223453373e-06,-7.935845952933285e-06,1.456750377037963e-05,1.1044646856670388e-05,1.908238881825927e-05,-1.2450731000812925e-05,6.631657817446346e-06,1.5766559909536098e-05,67.76599656656256,,1.000006631542215,6.631520226339933e-06,-1.2241741663476802e-05,1.8873514923134493e-05,2.5582441852137013e-06,1.9082446540723934e-05,-1.2450673281066242e-05,6.631773259657692e-06,1.5766559910895088e-05,85.33102009445491,
2023-05-07 11:30:00+00:00,164207.5866680539,176561.14437297042,326015.1109375896,0.7056505426505074,0.6753153398084435,0.6999714654409228,0.030335202842063924,0.005679077209584604,-0.02465612563247932,0,0,0.0,0.0,8078068956.822907,4.310382208938535e-06,4.310372919267836e-06,1.0000043103822058,4.310372916159224e-06,-7.840277814863406e-06,1.2150755285933457e-05,1.0530246081304155e-05,1.6674069047998578e-05,-1.2363591576928526e-05,4.310477471070051e-06,1.4518830312463552e-05,66.75384460682699,,1.000004310382206,4.310372916381268e-06,-1.2078985417329768e-05,1.6389565592689337e-05,2.8603906186960373e-06,1.6674120400209757e-05,-1.2363540224850192e-05,4.3105801753595685e-06,1.4518830312529975e-05,84.31884474168169,
2023-05-07 15:30:00+00:00,164207.52676132062,176561.13652185918,326015.08555043075,0.7057941439944001,0.6754922275779203,0.7000584507499258,0.030301916416479835,0.005735693244474316,-0.02456622317200552,0,0,0.0,0.0,8078056114.05452,2.7205438684063665e-06,2.7205401677336086e-06,1.000002720543867,2.7205401664013444e-06,-8.205098130487087e-06,1.0925731644295666e-05,9.895422838083269e-06,1.5123185466311807e-05,-1.2402551952503226e-05,2.720633513808579e-06,1.3762868709407518e-05,67.01424879621584,,1.000002720543869,2.7205401683997403e-06,-1.215685558764168e-05,1.4877580321259742e-05,2.5887012012474856e-06,1.512323107712756e-05,-1.2402506343509499e-05,2.720724733618063e-06,1.3762868710318529e-05,84.57923852875155,
2023-05-07 19:30:00+00:00,164207.4691204273,176561.11051745008,326015.0703307729,0.7059096201917339,0.6756363400542609,0.700126455901182,0.03027328013747299,0.005783164290551812,-0.02449011584692118,0,0,0.0,0.0,8078036375.143209,2.770147902175779e-07,2.77014751848988e-07,1.0000002770147882,2.770147498505871e-07,-8.556119922897842e-06,8.833210289216353e-06,9.090894628659388e-06,1.2717955600816954e-05,-1.244086523449844e-05,2.770903663185109e-07,1.2579410417657697e-05,66.86188332043827,,1.0000002770147909,2.770147525151216e-07,-1.220353892683601e-05,1.2480706026440913e-05,2.4317851989645952e-06,1.2717993968508394e-05,-1.244082686890349e-05,2.771670996049025e-07,1.257941041870594e-05,84.42685450157248,
2023-05-07 23:30:00+00:00,164207.49750511875,176561.1284477562,326015.10483739333,0.7060307061066385,0.6757819929197807,0.7001974861290052,0.030248713186857845,0.005833219977633308,-0.024415493209224537,0,0,0.0,0.0,8078040963.524606,8.450219710631757e-07,8.45021614032311e-07,1.0000008450219693,8.450216122559557e-07,-8.383262690925264e-06,9.228362024105152e-06,9.24253958591911e-06,1.3188397436050824e-05,-1.2343298102870937e-05,8.450993331798884e-07,1.2765847769460881e-05,66.80692439430825,,1.0000008450219695,8.450216124780001e-07,-1.2097696582502593e-05,1.2942875130983467e-05,2.491848980113945e-06,1.3188437043748518e-05,-1.2343258495267645e-05,8.451785484808738e-07,1.2765847769508081e-05,84.37189819687842,
2023-05-08 03:30:00+00:00,164207.5437407406,176561.20430813558,326015.2742006162,0.7061423812693476,0.6759222607584592,0.7002545736937631,0.030220120510888404,0.005887807575584492,-0.024332312935303912,0,0,0.0,0.0,8078033963.507442,-2.152761824358862e-08,-2.1527618475307797e-08,0.9999999784723803,-2.152761991859776e-08,-8.101696776119383e-06,8.080234620067017e-06,8.60278289351509e-06,1.1799078380245218e-05,-1.1820540536297585e-05,-2.1462156052365344e-08,1.1809809458271402e-05,66.62195329190735,,0.9999999784723824,-2.152761780917397e-08,-1.1578207849027855e-05,1.1556814038637953e-05,2.3799768970081044e-06,1.1799112554148005e-05,-1.1820506364537904e-05,-2.1393810389902512e-08,1.1809809459342955e-05,84.1869119732462,
2023-05-08 07:30:00+00:00,164207.55712274337,176561.17641425965,326015.21059916576,0.7062355136237676,0.6760349927258387,0.7002865698316052,0.030200520897928906,0.0059489437921623756,-0.02425157710576653,0,0,0.0,0.0,8078045390.061994,1.3929940780865735e-06,1.3929931078712237e-06,1.0000013929940763,1.3929931060948694e-06,-8.020202990621783e-06,9.413272563207897e-06,9.281521177421957e-06,1.3429490171372617e-05,-1.2036420598786501e-05,1.3930695725861142e-06,1.273295538507956e-05,66.60132724410408,,1.0000013929940776,1.3929931074271351e-06,-1.1773292923344947e-05,1.3166442013323731e-05,2.574987024111499e-06,1.3429529930608462e-05,-1.2036380840629677e-05,1.3931490899787846e-06,1.273295538561907e-05,84.16629978321504,
2023-05-08 11:30:00+00:00,164207.55409824758,176561.16275186217,326015.22250168107,0.7062937542065933,0.6761093641831348,0.7002796528056703,0.03018439002345852,0.0060141014009230664,-0.024170288622535452,0,0,0.0,0.0,8078037839.5983,4.5830333950114266e-07,4.5830323448019923e-07,1.0000004583033382,4.5830323314793224e-07,-8.038621579831151e-06,8.496993222140148e-06,9.04395760368622e-06,1.2482748909377731e-05,-1.2024377267068733e-05,4.5837164230899674e-07,1.2253563088223231e-05,66.21646909229912,,1.0000004583033397,4.5830323470224373e-07,-1.1736784273463918e-05,1.2195230745914998e-05,2.6390287324164786e-06,1.2482786325077054e-05,-1.2024339852625971e-05,4.584464724510795e-07,1.2253563088851513e-05,83.78143299048946,
2023-05-08 15:30:00+00:00,164207.5577307931,176561.23835327453,326015.3718125873,0.7063082790581802,0.6761405814892385,0.7002272950712547,0.030167697568941665,0.00608098398692547,-0.024086713582016195,0,0,0.0,0.0,8078023676.505554,-1.294981247346172e-06,-1.2949820858351114e-06,0.9999987050187524,-1.2949820860571562e-06,-8.016500086305278e-06,6.7215727221903165e-06,8.001995493325275e-06,1.0230708471495122e-05,-1.1525635835610087e-05,-1.2949273641149617e-06,1.0878172153552605e-05,66.32098329597221,,0.9999987050187544,-1.2949820840587522e-06,-1.127880211959642e-05,9.983933480839369e-06,2.304050372970814e-06,1.0230737835202262e-05,-1.1525606473959313e-05,-1.2948686387570518e-06,1.0878172154580788e-05,83.88592694142767,
2023-05-08 19:30:00+00:00,164207.51560315234,176561.27767425717,326015.4219711127,0.7063626832848644,0.6762033014064416,0.7002193421973532,0.03015938187842282,0.006143341087511245,-0.024016040790911575,0,0,0.0,0.0,8078010631.196129,-2.909892648284007e-06,-2.9098968820298327e-06,0.9999970901073509,-2.909896882806991e-06,-8.273049197926596e-06,5.363200918928612e-06,7.1143939947934006e-06,8.399081707135705e-06,-1.1308929986133691e-05,-2.909848278997984e-06,9.854005846634697e-06,66.89090692446882,,0.9999970901073532,-2.9098968805865385e-06,-1.1124950602070527e-05,8.215149348345108e-06,1.8951424013290942e-06,8.399105220726995e-06,-1.1308906474452416e-05,-2.909801253725419e-06,9.854005847589707e-06,84.4558368572583,
2023-05-08 23:30:00+00:00,164207.60225714542,176561.2390612712,326015.6004416877,0.7064731699733459,0.6763275462839726,0.7002583121811108,0.030145623689373235,0.006214857792235073,-0.023930765897138162,0,0,0.0,0.0,8077980841.978393,-6.597574233824233e-06,-6.597595997912845e-06,0.9999934024257617,-6.5975960023537665e-06,-7.745343289511375e-06,1.1477779411350753e-06,6.329415457646898e-06,4.436422645726969e-06,-1.1033987994103269e-05,-6.5975653483763e-06,7.735205319915119e-06,62.544463828073106,,0.999993402425763,-6.597596001132513e-06,-1.0577526837862727e-05,3.979994699365719e-06,2.617831740953589e-06,4.436439251275419e-06,-1.1033971389772428e-05,-6.597532138497009e-06,7.735205320523924e-06,80.10935056874024,
2023-05-09 03:30:00+00:00,164207.6795251473,176561.27414615598,326015.7672046297,0.7066497084156795,0.6765118553007271,0.7003649485415978,0.03013785311495243,0.0062847598740817245,-0.023853093240870704,0,0,0.0,0.0,8077971814.489435,-7.715109614836457e-06,-7.715139376447718e-06,0.9999922848903823,-7.71513937933432e-06,-7.274796235967607e-06,-4.403165849709012e-07,5.932396012460736e-06,2.988672513079246e-06,-1.0703785334017752e-05,-7.715112820938508e-06,6.846228923548499e-06,59.97162293501316,,0.9999922848903838,-7.715139377779996e-06,-1.0066013959697528e-05,2.3509280080435957e-06,2.88543558653452e-06,2.9886859483036394e-06,-1.0703771899957573e-05,-7.715085951653933e-06,6.846228924130607e-06,77.53649063650789,
2023-05-09 07:30:00+00:00,164207.5963246551,176561.34466507245,326015.7397934348,0.7066093617086024,0.6763833028335473,0.7001953964885841,0.03022605887505514,0.006413965220018358,-0.02381209365503678,0,0,0.0,0.0,8077974779.461015,-7.348068385537587e-06,-7.348095382724338e-06,0.9999926519316129,-7.348095384278661e-06,-7.781470997891837e-06,4.334059833244197e-07,5.416470478174209e-06,3.123702659303904e-06,-1.0471767673871322e-05,-7.3480650145674176e-06,6.797735166587613e-06,63.58695407095283,,0.9999926519316131,-7.348095384056615e-06,-1.0150092466854055e-05,2.8020525211225333e-06,2.0663224457986322e-06,3.1237151938940486e-06,-1.0471755139625569e-05,-7.3480399457315215e-06,6.797735166759809e-06,81.1518304563782,
2023-05-09 11:30:00+00:00,164207.57357521792,176561.34870901165,326015.6722575883,0.7068370547676436,0.6765908951453914,0.7003594552210108,0.03024615962225219,0.00647759954663274,-0.02376856007561945,0,0,0.0,0.0,8077985924.35009,-5.9684147611926974e-06,-5.968432572250947e-06,0.9999940315852367,-5.968432574360384e-06,-7.920010631101704e-06,1.951611324546576e-06,5.797927926415716e-06,4.630141962956931e-06,-1.059854126951206e-05,-5.968399306555128e-06,7.6143416162344954e-06,65.20397555100163,,0.9999940315852377,-5.968432573361177e-06,-1.035724553566375e-05,4.388876229999283e-06,1.9016233783493632e-06,4.630156963816255e-06,-1.0598526269480721e-05,-5.968369305664467e-06,7.614341616648488e-06,82.76886758324409,
2023-05-09 15:30:00+00:00,164207.5655970462,176561.3265973821,326015.7206602793,0.7070571538482742,0.6767859338031867,0.7005109264826614,0.03027122004508742,0.006546227365612722,-0.0237249926794747,0,0,0.0,0.0,8077965760.71117,-8.464521930040547e-06,-8.464557754308456e-06,0.9999915354780706,-8.464557753642318e-06,-7.968596140051076e-06,-4.959297411621932e-07,5.075794016566787e-06,2.0704246350142554e-06,-1.0534950516227524e-05,-8.46452588121327e-06,6.30268757562089e-06,63.17854316556094,,0.9999915354780723,-8.464557751976968e-06,-1.0208779698706039e-05,1.744275577975074e-06,2.0012466299768476e-06,2.0704355160452538e-06,-1.0534939636776218e-05,-8.464504120730965e-06,6.302687576410736e-06,80.74341165715913,
2023-05-09 19:30:00+00:00,164207.5699884364,176561.33825399264,326015.73568366526,0.7072983081354429,0.6769958693274374,0.7006858783170347,0.03030243880800554,0.006612429818408261,-0.023690008989597278,0,0,0.0,0.0,8077966595.383523,-8.361195756978468e-06,-8.361230711970555e-06,0.9999916388042415,-8.36123071352488e-06,-7.941853430670776e-06,-4.193456581980115e-07,5.05007513775923e-06,2.116248055257233e-06,-1.047744714412602e-05,-8.361199088868787e-06,6.296847599691626e-06,63.33921691037074,,0.9999916388042417,-8.361230713302834e-06,-1.0162698385274282e-05,1.8015209353183792e-06,1.9658722511024447e-06,2.1162588748504957e-06,-1.0477436324806399e-05,-8.361177449955903e-06,6.296847599828447e-06,80.9040856777022,
2023-05-09 23:30:00+00:00,164207.58655859198,176561.44895610894,326015.8093155413,0.7076443973773305,0.6773094069085525,0.7009573341411733,0.030334990468778078,0.006687063236157198,-0.02364792723262088,0,0,0.0,0.0,8077984236.044199,-6.17741435970931e-06,-6.177433440011974e-06,0.9999938225856397,-6.177433440567089e-06,-7.840944416637186e-06,1.6635431001610357e-06,5.1466389184998425e-06,3.916419818717373e-06,-1.0093821135193525e-05,-6.17740131647615e-06,7.005120476955449e-06,66.35920294214279,,0.9999938225856427,-6.177433437569468e-06,-9.936846931846155e-06,3.7594699318077573e-06,1.474597913422458e-06,3.9164319781505026e-06,-1.00938089781889e-05,-6.177377000038398e-06,7.0051204781697005e-06,83.92408855184632,
2023-05-10 03:30:00+00:00,164207.65559700946,176561.51333742464,326016.1081341791,0.7080303669750786,0.6776565490678933,0.701270188961701,0.030373817907185297,0.006760178013377582,-0.023613639893807714,0,0,0.0,0.0,8077948991.957831,-1.0540367742617462e-05,-1.0540423292683883e-05,0.9999894596322589,-1.0540423291129555e-05,-7.4205139261041e-06,-3.1198769659956938e-06,3.4608037300607002e-06,-1.1957590404025252e-06,-9.344631851697268e-06,-1.0540390892099794e-05,4.074436405647371e-06,60.927065501224746,,0.9999894596322594,-1.0540423290685461e-05,-9.020278900706558e-06,-1.5201025516109468e-06,1.5930695868391166e-06,-1.1957543202990352e-06,-9.34462713201847e-06,-1.0540381452317504e-05,4.074436405859717e-06,78.49189942021536,
2023-05-10 07:30:00+00:00,164207.6945106998,176561.5104172028,326016.1089424536,,,,,,,0,0,0.0,0.0,8077958906.985437,-9.31296173800611e-06,-9.31300510390352e-06,0.9999906870382611,-9.313005104791707e-06,-7.183537145460939e-06,-2.1294398903082268e-06,3.987574850216648e-06,6.439359801450675e-08,-9.377370633783672e-06,-9.312977035769165e-06,4.7208821158990895e-06,61.18184520376644,,0.9999906870382609,-9.313005105013753e-06,-9.017799675992144e-06,-2.9516472488388956e-07,1.8071075863925017e-06,6.439991537160784e-08,-9.377364316247641e-06,-9.312964400876034e-06,4.720882115809624e-06,78.7466880796365,
2023-05-10 11:30:00+00:00,164207.70773180312,176561.49509205736,326016.1062573171,0.7084453418358879,0.6778871330748647,0.7013990184950595,0.03055820876102322,0.007046323340828442,-0.023511885420194778,0,0,0.0,0.0,8077958997.276142,-9.301784426374304e-06,-9.301827688239337e-06,0.9999906982155742,-9.30182768768422e-06,-7.103023206167514e-06,-2.198776837603056e-06,4.11809104893511e-06,1.419678041885675e-07,-9.443767847959136e-06,-9.30180004377057e-06,4.792867826073851e-06,60.38587194535609,,0.9999906982155752,-9.301827686685011e-06,-9.026035809545085e-06,-2.757511041728833e-07,1.9569648424933694e-06,1.4197436950789447e-07,-9.443761283225863e-06,-9.301786913717969e-06,4.792867826366879e-06,77.95071426983475,
2023-05-10 15:30:00+00:00,164207.7493116348,176561.5576125357,326016.2711405037,0.7088139070675821,0.6782182063420921,0.7017051879835396,0.030595700725490005,0.007108719084042425,-0.02348698164144758,0,0,0.0,0.0,8077948057.584369,-1.065603616479116e-05,-1.065609294074787e-05,0.9999893439638349,-1.0656092941080943e-05,-6.849810145093116e-06,-3.806252092175555e-06,3.384732179535921e-06,-1.6169364913638558e-06,-9.039125745904816e-06,-1.0656062237268671e-05,3.71109462727048e-06,57.104365998661706,,0.9999893439638358,-1.0656092940192754e-05,-8.520288715563318e-06,-2.135765646005261e-06,1.8925352382521704e-06,-1.6169325532578018e-06,-9.039121808310777e-06,-1.0656054361568579e-05,3.7110946275264878e-06,74.66918915953761,
2023-05-10 19:30:00+00:00,164207.714983617,176561.5815617853,326016.27998712007,0.7091171807464386,0.6784849104519795,0.701953542326188,0.03063227029445914,0.007163638420250584,-0.023468631874208556,0,0,0.0,0.0,8077942949.640628,-1.1288361264405466e-05,-1.128842497843497e-05,0.9999887116387319,-1.1288424982098747e-05,-7.058861074771272e-06,-4.229530048971419e-06,2.940372268333528e-06,-2.381211101324028e-06,-8.907180022418664e-06,-1.1288391123742691e-05,3.262984460547318e-06,57.84651834117932,,0.9999887116387337,-1.128842498032237e-05,-8.493153441091472e-06,-2.7952315655443982e-06,1.5907511334041124e-06,-2.381208042217034e-06,-8.907176964418837e-06,-1.128838500663587e-05,3.2629844611009013e-06,75.41133742119973,
2023-05-10 23:30:00+00:00,164207.70221348997,176561.59159744837,326016.2057399055,0.7094092800270496,0.6787366961573226,0.702197921919634,0.030672583869727044,0.0072113581074155775,-0.023461225762311466,0,0,0.0,0.0,8077960197.768669,-9.15317246130698e-06,-9.153214351845654e-06,0.9999908468275365,-9.15321435406612e-06,-7.136628656478905e-06,-2.0165581984255e-06,3.563558506550384e-06,-1.888001775980797e-07,-8.964386677306325e-06,-9.153186854904405e-06,4.387793249854123e-06,62.84659963365257,,0.999990846827538,-9.153214352511795e-06,-8.720892325841945e-06,-4.322839060044714e-07,1.441343895164822e-06,-1.8879486549776604e-07,-8.964381366348651e-06,-9.153176231846416e-06,4.387793250425442e-06,80.41144084433284,
2023-05-11 03:30:00+00:00,164207.7099560698,176561.62646267703,326016.2907719636,0.7097311270557664,0.6790187721479451,0.7024718149380509,0.030712354907821204,0.007259312117715466,-0.023453042790105738,0,0,0.0,0.0,8077951440.789313,-1.023722078385969e-05,-1.0237273184562005e-05,0.9999897627792116,-1.0237273189113965e-05,-7.089477856214721e-06,-3.1477652482347906e-06,3.005735570558904e-06,-1.524359334314097e-06,-8.712883770135415e-06,-1.0237243104449512e-05,3.5942622179106588e-06,61.626397850687226,,0.9999897627792133,-1.0237273187448614e-05,-8.460073032012794e-06,-1.7771627897067432e-06,1.3241595711436417e-06,-1.5243556921935938e-06,-8.712880129525943e-06,-1.0237235821719537e-05,3.594262218666175e-06,79.19122643841621,
2023-05-11 07:30:00+00:00,164207.67598683396,176561.67685477776,326016.4065551836,0.7100832635982812,0.6793297598460883,0.7027860025124402,0.03075350375219288,0.007297261085841056,-0.023456242666351823,0,0,0.0,0.0,8077927833.089332,-1.315967686410513e-05,-1.3159763453412372e-05,0.9999868403231345,-1.3159763454855682e-05,-7.296343873752775e-06,-5.863375773018653e-06,1.6319913788009758e-06,-4.797517192208673e-06,-8.362202454562755e-06,-1.3159719646771428e-05,1.782342631177041e-06,56.85132342297226,,0.9999868403231367,-1.3159763452635206e-05,-8.104930532271126e-06,-5.054787299729746e-06,9.224433984215333e-07,-4.797516283943973e-06,-8.362201548056899e-06,-1.3159717832000872e-05,1.7823426320564631e-06,74.41612417427982,
2023-05-11 11:30:00+00:00,164207.65271658654,176561.64819389995,326016.3386788569,0.7104869889978613,0.6796951844250996,0.7031563382855777,0.03079180457276176,0.007330650712283671,-0.02346115386047809,0,0,0.0,0.0,8077929793.574082,-1.2916983565536277e-05,-1.2917066990486893e-05,0.9999870830164315,-1.2917066993484535e-05,-7.438055139696864e-06,-5.478969181682558e-06,1.8308031532544178e-06,-4.382134393112595e-06,-8.534889928266827e-06,-1.2917024321379422e-05,2.0763777675771162e-06,59.074160582235464,,0.9999870830164342,-1.2917066990708941e-05,-8.313127957904065e-06,-4.603893880572585e-06,9.336703260873962e-07,-4.382133150640947e-06,-8.534888687835703e-06,-1.291702183847665e-05,2.0763777685973776e-06,76.63896670745402,
2023-05-11 15:30:00+00:00,164207.6533874152,176561.6343150626,326016.3288775448,0.7108803555397912,0.6800492021800824,0.7035055865111517,0.030831153359708874,0.007374769028639538,-0.023456384331069335,0,0,0.0,0.0,8077928492.013679,-1.3078106975261683e-05,-1.3078192494448332e-05,0.9999869218930273,-1.3078192491894785e-05,-7.433969924086625e-06,-5.644179007280314e-06,1.8633537462062364e-06,-4.471968985798273e-06,-8.606179945568666e-06,-1.307814893136694e-05,2.0671054798851966e-06,57.82657082558683,,0.9999869218930271,-1.3078192492116833e-05,-8.34319157583252e-06,-4.73495490171949e-06,1.0090005403514815e-06,-4.471967758996818e-06,-8.606178718555194e-06,-1.307814647755201e-05,2.067105479779188e-06,75.39137571088662,
2023-05-11 19:30:00+00:00,164207.59726503957,176561.6675706178,326016.256668121,0.7112471602419131,0.680379393244537,0.7038347533646564,0.030867766997376145,0.00741240687725675,-0.023455360120119395,0,0,0.0,0.0,8077939548.973078,-1.1709338384902068e-05,-1.1709406939739929e-05,0.9999882906616119,-1.1709406942959613e-05,-7.775744240046123e-06,-3.933624734941965e-06,1.9791417150379903e-06,-3.0965197895329205e-06,-8.612849185455168e-06,-1.1709368974988088e-05,2.7581646979611235e-06,67.07340596792511,,0.9999882906616125,-1.1709406942293472e-05,-8.564679933820152e-06,-3.1446853868688507e-06,5.132127046617054e-07,-3.096517962130915e-06,-8.612847358558088e-06,-1.1709365320689002e-05,2.7581646982135867e-06,84.63822837814428,
2023-05-11 23:30:00+00:00,164207.62042637842,176561.6619827234,326016.3478519722,0.7116102231264825,0.6807035445958081,0.7041662598875109,0.030906678530674414,0.007443963238971563,-0.02346271529170285,0,0,0.0,0.0,8077922344.81926,-1.3839083509159522e-05,-1.3839179270159206e-05,0.9999861609164882,-1.3839179272823778e-05,-7.63469620612689e-06,-6.204434674694781e-06,1.3564775328022474e-06,-5.386123785481994e-06,-8.453007095339677e-06,-1.383913088082167e-05,1.5334416549288412e-06,58.899029856491836,,0.9999861609164903,-1.3839179270714326e-05,-8.284991211415793e-06,-5.554138314267654e-06,6.978924880668377e-07,-5.386123107164626e-06,-8.45300641851882e-06,-1.3839129525683447e-05,1.533441655677097e-06,76.46382914854064,
2023-05-12 03:30:00+00:00,164207.73695694667,176561.64706709332,326016.49559388764,0.7120149453092989,0.6810710196889576,0.7045469590861153,0.030943925620341317,0.007467986223183565,-0.023475939397157752,0,0,0.0,0.0,8077915016.464094,-1.4746278878874364e-05,-1.4746387606313635e-05,0.9999852537211213,-1.4746387606091587e-05,-6.925047784989147e-06,-7.82128525644854e-06,1.433978467197631e-06,-5.870800172021414e-06,-8.875532869416273e-06,-1.4746333041437687e-05,1.5023663486974297e-06,36.32297922353732,,0.9999852537211217,-1.4746387605758515e-05,-7.83182163155427e-06,-6.914511400002432e-06,1.4306432575180608e-06,-5.870800167143868e-06,-8.875532864412834e-06,-1.4746333031556702e-05,1.5023663486344833e-06,53.88775973077708,
2023-05-12 07:30:00+00:00,164207.7480522671,176561.6295648187,326016.51305558585,0.7124674389057634,0.681489009035555,0.7049741015185957,0.03097842987020838,0.00749333738716762,-0.02348509248304076,0,0,0.0,0.0,8077909008.977477,-1.5489960635495237e-05,-1.5490080606174376e-05,0.9999845100393646,-1.5490080606063354e-05,-6.857479448618697e-06,-8.632540384190257e-06,1.3192297510786718e-06,-6.155017002150096e-06,-9.335002830658859e-06,-1.5490019832808954e-05,1.5899929142543813e-06,28.034374210655145,,0.999984510039367,-1.549008060373185e-05,-7.778261269852926e-06,-7.711759347328595e-06,1.5896451931391672e-06,-6.155017394614313e-06,-9.335003222567208e-06,-1.549002061718152e-05,1.5899929139764478e-06,45.599146895852726,
2023-05-12 11:30:00+00:00,164207.7554960929,176561.60055798668,326016.4749431797,0.7129906304386443,0.6819762512544472,0.7054790269927869,0.03101437918419714,0.00751160344585744,-0.0235027757383397,0,0,0.0,0.0,8077912266.881274,-1.5086656596219328e-05,-1.5086770400967578e-05,0.9999849133434001,-1.5086770404631368e-05,-6.812148002133256e-06,-8.27456496532708e-06,1.6506485103232976e-06,-5.7380015745248385e-06,-9.348711392935497e-06,-1.5086712967460336e-05,1.8053549092053292e-06,33.05374666580407,,0.9999849133434016,-1.5086770403188056e-05,-7.89516366028753e-06,-7.191549716623058e-06,1.7707450980754608e-06,-5.738001779361782e-06,-9.348711597548806e-06,-1.5086713376910588e-05,1.805354909093512e-06,50.618523646224475,
2023-05-12 15:30:00+00:00,164207.7535948258,176561.56771597744,326016.4571981014,0.713535007305429,0.682487407457399,0.7060116682932124,0.03104759984802996,0.007523339012216579,-0.023524260835813382,0,0,0.0,0.0,8077906884.053408,-1.5753010287555824e-05,-1.5753134367525475e-05,0.9999842469897109,-1.575313436907981e-05,-6.82372634774886e-06,-8.929344872732337e-06,1.6233168812425503e-06,-5.941706150025709e-06,-9.811365070455487e-06,-1.5753071220481196e-05,1.934829460214889e-06,28.517199098419823,,0.9999842469897119,-1.5753134368080596e-05,-7.949593235356822e-06,-7.80347908724277e-06,1.933449689898239e-06,-5.941706701260135e-06,-9.811365621339458e-06,-1.5753072322599593e-05,1.9348294600396617e-06,46.08197063049161,
2023-05-12 19:30:00+00:00,164207.74486747346,176561.5903726532,326016.3561558906,0.714086630476349,0.6830047662349314,0.7065448773437613,0.031081864241417567,0.0075417531325877585,-0.02354011110882981,0,0,0.0,0.0,8077935295.853042,-1.2235842725361046e-05,-1.2235917583895285e-05,0.9999877641572721,-1.2235917586448828e-05,-6.876874220407281e-06,-5.3590053606944466e-06,2.643052330574577e-06,-3.368083959606778e-06,-8.86779562149495e-06,-1.2235879581101727e-05,2.7498558309440858e-06,53.010528823211956,,0.9999877641572739,-1.223591758467245e-05,-8.259520557385436e-06,-3.976355011592325e-06,1.7249145837341148e-06,-3.3680819529322633e-06,-8.867793616045498e-06,-1.2235875568977761e-05,2.7498558315566176e-06,70.57533554271527,
