Record Time,Distance (cm),Moving Average (cm)
2023-03-21 12:30:00,176561.155799073,176558.9432174654
2023-03-21 16:30:00,176555.28884046184,176558.84693954707
2023-03-21 20:30:00,176549.79014669542,176558.83994284642
2023-03-22 00:30:00,176559.808066546,176558.85705919558
2023-03-22 04:30:00,176571.4879171022,176558.92905161684
2023-03-22 08:30:00,176549.03800881517,176558.84805577004
2023-03-22 12:30:00,176559.77804976155,176558.78493987388
2023-03-22 16:30:00,176570.14615328866,176558.78721793482
2023-03-22 20:30:00,176559.159930055,176558.83728813703
2023-03-23 00:30:00,176566.03069248202,176558.87966593416
2023-03-23 04:30:00,176574.75782968223,176558.91951499382
2023-03-23 08:30:00,176563.37959389374,176558.89611026234
2023-03-23 12:30:00,176562.76586965343,176558.81475623365
2023-03-23 16:30:00,176555.31878282456,176558.7519402357
2023-03-23 20:30:00,176558.72253388684,176558.82468853946
2023-03-24 00:30:00,176560.12275060924,176558.88366803882
2023-03-24 04:30:00,176572.3667325696,176558.8973986125
2023-03-24 08:30:00,176549.96460491174,176558.8655286257
2023-03-24 12:30:00,176564.60015128794,176558.91857092126
2023-03-24 16:30:00,176570.75995693178,176558.87558524386
2023-03-24 20:30:00,176566.9892898459,176558.8912248161
2023-03-25 00:30:00,176558.41420913654,176558.89097348103
2023-03-25 04:30:00,176568.24486188672,176558.91054565765
2023-03-25 08:30:00,176555.00906300286,176558.84017631673
2023-03-25 12:30:00,176558.85360319656,176558.80090449293
2023-03-25 16:30:00,176557.05328966468,176558.8116233481
2023-03-25 20:30:00,176554.5986405341,176558.88871791118
2023-03-26 00:30:00,176554.46725553105,176558.88114440136
2023-03-26 04:30:00,176565.81174894408,176558.855690461
2023-03-26 08:30:00,176561.90680494407,176558.91849436294
2023-03-26 12:30:00,176547.0658811163,176558.83522157688
2023-03-26 16:30:00,176557.60468731308,176558.81599027212
2023-03-26 20:30:00,176558.16923233532,176558.9119771456
2023-03-27 00:30:00,176550.8493839197,176558.92374019345
2023-03-27 04:30:00,176559.8724289456,176558.917422354
2023-03-27 08:30:00,176563.55011800048,176558.90469111793
2023-03-27 12:30:00,176548.7159066782,176558.90979939833
2023-03-27 16:30:00,176550.1453663618,176558.88731297982
2023-03-27 20:30:00,176555.84080280233,176558.88983640642
2023-03-28 00:30:00,176554.07894177703,176558.80709380252
2023-03-28 04:30:00,176561.11530365548,176558.73439529788
2023-03-28 08:30:00,176565.61324073272,176558.74384076253
2023-03-28 12:30:00,176552.14833680258,176558.68619735187
2023-03-28 16:30:00,176555.85807353235,176558.6577804603
2023-03-28 20:30:00,176560.30985460596,176558.67596099264
2023-03-29 00:30:00,176553.69076482873,176558.62522621383
2023-03-29 04:30:00,176560.880737843,176558.60159664834
2023-03-29 08:30:00,176564.2256776725,176558.68459810386
2023-03-29 12:30:00,176549.26982698662,176558.6576253111
2023-03-29 16:30:00,176545.3219538524,176558.58422870783
2023-03-29 20:30:00,176538.76380422188,176558.47457641884
2023-03-30 00:30:00,176565.59511722135,176558.51505670004
2023-03-30 04:30:00,176575.1691447753,176558.57063127324
2023-03-30 08:30:00,176565.59282319123,176558.50817121874
2023-03-30 12:30:00,176553.69758913497,176558.45078624436
2023-03-30 16:30:00,176555.09859740856,176558.4462557314
2023-03-30 20:30:00,176555.76442393288,176558.45924205228
2023-03-31 00:30:00,176548.9370009989,176558.4601881904
2023-03-31 04:30:00,176553.85680545488,176558.40592217573
2023-03-31 08:30:00,176565.12585085473,176558.35204202138
2023-03-31 12:30:00,176563.9199911252,176558.3273947116
2023-03-31 16:30:00,176552.64380739178,176558.29292774663
2023-03-31 20:30:00,176547.8577814823,176558.27658998081
2023-04-01 00:30:00,176555.72175782736,176558.29461753072
2023-04-01 04:30:00,176569.01375276083,176558.30181473654
2023-04-01 08:30:00,176554.23213582017,176558.1926099419
2023-04-01 12:30:00,176550.6679092389,176558.12778746558
2023-04-01 16:30:00,176558.18091988136,176558.1592764431
2023-04-01 20:30:00,176560.73900865586,176558.2666239876
2023-04-02 00:30:00,176551.6852291129,176558.2849362453
2023-04-02 04:30:00,176554.20110708315,176558.23050639287
2023-04-02 08:30:00,176562.03199656308,176558.17246298425
2023-04-02 12:30:00,176568.16584444288,176558.18809475395
2023-04-02 16:30:00,176548.90555416947,176558.18262612447
2023-04-02 20:30:00,176553.39885827003,176558.23046467657
2023-04-03 00:30:00,176561.533807945,176558.27237013113
2023-04-03 04:30:00,176555.81018551064,176558.26728958226
2023-04-03 08:30:00,176560.48467041863,176558.21183390365
2023-04-03 12:30:00,176578.45283388678,176558.25598743567
2023-04-03 16:30:00,176567.1964676171,176558.30451491015
2023-04-03 20:30:00,176554.98676170106,176558.35141493805
2023-04-04 00:30:00,176562.63169968914,176558.43335886297
2023-04-04 04:30:00,176568.51373826643,176558.4687290984
2023-04-04 08:30:00,176569.63736782677,176558.4778536073
2023-04-04 12:30:00,176569.51962997217,176558.5093021986
2023-04-04 16:30:00,176563.37143352293,176558.51841568365
2023-04-04 20:30:00,176559.18279362065,176558.64774810558
2023-04-05 00:30:00,176566.33486210764,176558.78464126535
2023-04-05 04:30:00,176562.65420735956,176558.83327934984
2023-04-05 08:30:00,176560.769028078,176558.82386714642
2023-04-05 12:30:00,176568.25677406735,176558.88523904115
2023-04-05 16:30:00,176550.4314538573,176558.80075662807
2023-04-05 20:30:00,176558.79238176416,176558.82825975836
2023-04-06 00:30:00,176571.14639370475,176558.99408011226
2023-04-06 04:30:00,176549.894828827,176558.92265243732
2023-04-06 08:30:00,176557.83117506813,176558.89033111016
2023-04-06 12:30:00,176566.04119178178,176558.8369850744
2023-04-06 16:30:00,176560.92295520176,176558.80759518556
2023-04-06 20:30:00,176564.37796630367,176558.89694156114
2023-04-07 00:30:00,176556.40474668497,176558.93196023905
