,CE_MA30,WC_MA30,WE_MA30,Pc_daily,CE_season_fit,CE_deseason_PcKept,WC_season_fit,WC_deseason_PcKept,WE_season_fit,WE_deseason_PcKept
2023-06-17 00:00:00+00:00,164206.6740171413,176561.42915028118,326019.00187802635,0.8948796626697609,0.060326256152623436,164206.61369088516,-0.13523385521450726,176561.5643841364,1.0341418251001864,326017.96773620124
2023-06-18 00:00:00+00:00,164206.7723715455,176561.3495360116,326018.62575670116,0.8933978876183413,0.0910024854548922,164206.68136906004,-0.10979997233235439,176561.45933598393,1.1009693884839646,326017.52478731266
2023-06-19 00:00:00+00:00,164206.6863531507,176561.54415047247,326018.56635239633,0.89052808674478,0.12165178565762547,164206.56470136505,-0.08433359787187655,176561.62848407036,1.1674711573127967,326017.398881239
2023-06-20 00:00:00+00:00,164206.72810098986,176561.75023382896,326018.9247259477,0.8876582858712188,0.15226508713979225,164206.5758359027,-0.05884226774299284,176561.80907609672,1.2336274526433721,326017.6910984951
2023-06-21 00:00:00+00:00,164206.73233868997,176561.88687954537,326019.09769691003,0.8910260456335285,0.18283333093296616,164206.54950535903,-0.03333352524040145,176561.9202130706,1.2994186977635558,326017.79827821226
2023-06-22 00:00:00+00:00,164206.38587076866,176561.78472750867,326019.0754066834,0.9066230273477535,0.2133474714020115,164206.17252329725,-0.007814918811406724,176561.7925424275,1.3648254239854347,326017.7105812594
2023-06-23 00:00:00+00:00,164206.60264972018,176561.79987578423,326019.36486288643,0.9200946773135001,0.24379847892183826,164206.35885124127,0.017706000177794445,176561.78216978404,1.4298282764064272,326017.93503461004
2023-06-24 00:00:00+00:00,164206.84952831126,176561.80712867362,326019.7788341621,0.941082325492971,0.2741773425494103,164206.57535096872,0.04322167967667945,176561.76390699393,1.4944080196367024,326018.28442614246
2023-06-25 00:00:00+00:00,164207.10965865318,176561.95345295567,326019.9072195988,0.9658763559191357,0.3044750726902341,164206.8051835805,0.06872456918517955,176561.88472838647,1.5585455434912574,326018.34867405536
2023-06-26 00:00:00+00:00,164207.17709552872,176562.18629723424,326019.8702594067,0.9902375900401239,0.33468270375851594,164206.84241282498,0.0942071219879857,176562.09209011224,1.6222218686449068,326018.248037538
2023-06-27 00:00:00+00:00,164207.16293820945,176562.2580809131,326019.53482018295,1.0015375592168614,0.3647912968302273,164206.79814691262,0.11966179738774746,176562.1384191157,1.685418152248581,326017.8494020307
2023-06-28 00:00:00+00:00,164207.34934699177,176562.02796709118,326019.30760962603,1.0016940674683308,0.39479194228828046,164206.95455504948,0.1450810629364903,176561.88288602824,1.7481156935052367,326017.5594939325
2023-06-29 00:00:00+00:00,164207.54609299637,176561.86825332613,326019.1145017535,0.9917838846243588,0.42467576245901906,164207.12141723392,0.17045739666458037,176561.69779592947,1.8102959392037075,326017.30420581426
2023-06-30 00:00:00+00:00,164207.53412489593,176561.99533234953,326018.87964340125,0.9752005396497528,0.45443391423926816,164207.07969098169,0.19578328930660027,176561.79954906023,1.8719404892089035,326017.00770291203
2023-07-01 00:00:00+00:00,164207.53991955827,176562.10709524207,326018.61421723507,0.9638634314211837,0.484057591713157,164207.05586196657,0.22105124652346547,176561.88604399556,1.9330311019067195,326016.6811861332
2023-07-02 00:00:00+00:00,164207.64567276344,176562.28723934406,326018.97282269096,0.9642580506357868,0.5135380287579199,164207.13213473468,0.24625379112011164,176562.04098555294,1.993549699602001,326016.97927299136
2023-07-03 00:00:00+00:00,164207.79634834654,176562.36505679393,326019.2163127567,0.9805267550824889,0.5428665016379395,164207.2534818449,0.2713834652581216,176562.09367332867,2.053478373868036,326017.16283438285
2023-07-04 00:00:00+00:00,164207.6899073556,176562.26473529934,326019.31529603305,1.0131616654692455,0.5720343315862437,164207.11787302402,0.2964328326626229,176561.96830246667,2.1127993908459577,326017.2024966422
2023-07-05 00:00:00+00:00,164207.82076769476,176562.35653360962,326019.20875496004,1.0457881199684682,0.6010328873726842,164207.21973480738,0.32139448082279365,176562.0351391288,2.1714951964924536,326017.0372597636
2023-07-06 00:00:00+00:00,164207.6180929898,176562.4570063717,326019.42199957755,1.0756248365666277,0.6298535878580617,164206.98823940195,0.34626102318534885,176562.1107453485,2.229548421774309,326017.1924511558
2023-07-07 00:00:00+00:00,164207.78081579073,176562.46964689717,326019.98534097715,1.1026182164881295,0.6584879045334208,164207.1223278862,0.37102510134033817,176562.09862179583,2.286941887808174,326017.69839908933
2023-07-08 00:00:00+00:00,164207.847260843,176562.61682886485,326020.41336913494,1.1207738719419165,0.6869273640437782,164207.16033347897,0.39567938719862217,176562.22114947764,2.343658610944082,326018.069710524
2023-07-09 00:00:00+00:00,164207.87275699325,176562.48776731206,326020.55381672684,1.1239851650864996,0.7151635506955164,164207.15759344256,0.4202165851603649,176562.0675507269,2.3996818077911706,326018.15413491905
2023-07-10 00:00:00+00:00,164207.84131563656,176562.52815122931,326020.42156710103,1.1228322525694239,0.7431881089467274,164207.0981275276,0.44462943427392265,176562.08352179505,2.454994900184163,326017.9665722008
2023-07-11 00:00:00+00:00,164207.9494811125,176562.49431454868,326020.274753444,1.1255150474559439,0.7709927458797554,164207.17848836663,0.46891071038448046,176562.02540383828,2.5095815200891245,326017.7651719239
2023-07-12 00:00:00+00:00,164207.92759526565,176562.36059521232,326019.82225424674,1.1402544285228942,0.7985692336551973,164207.129026032,0.49305322827178744,176561.86754198404,2.5634255144470073,326017.2588287323
2023-07-13 00:00:00+00:00,164207.74543541955,176562.31239344497,326019.45580011304,1.161639883747436,0.8259094119466555,164206.9195260076,0.5170498437763839,176561.7953436012,2.616510949953611,326016.83928916306
2023-07-14 00:00:00+00:00,164207.8560276122,176562.19984507732,326019.4796088497,1.1973813849857227,0.8530051903555154,164207.00302242185,0.5408934559136762,176561.65895162142,2.6688221177745133,326016.8107867319
2023-07-15 00:00:00+00:00,164208.04783417916,176562.1297903907,326019.07448716793,1.2327344835587912,0.8798485508050151,164207.16798562836,0.5645770089752246,176561.56521338172,2.720343538193547,326016.3541436297
2023-07-16 00:00:00+00:00,164208.0639502636,176562.20381082455,326019.1284596178,1.266395436969712,0.9064315499129282,164207.15751871368,0.5880934946166452,176561.61571732993,2.771059965193506,326016.3573996526
2023-07-17 00:00:00+00:00,164207.98067264698,176562.0957541997,326018.73926578165,1.2988586775745716,0.9327463213421424,164207.04792632564,0.6114359539314957,176561.48431824576,2.8209563909677016,326015.91830939066
2023-07-18 00:00:00+00:00,164208.08203541755,176562.07857745234,326019.2398084822,1.3232033865127353,0.958785078128426,164207.1232503394,0.6345974795105193,176561.44397997283,2.8700180503609842,326016.3697904318
2023-07-19 00:00:00+00:00,164208.00988409904,176561.80656312106,326019.07296495506,1.329253772897573,0.9845401149847226,164207.02534398405,0.6575712174856638,176561.14899190358,2.9182304252390145,326016.15473452985
2023-07-20 00:00:00+00:00,164208.0274954219,176561.651064155,326018.94763172034,1.3151999877557803,1.0100038105812665,164207.01749161133,0.6803503695582496,176560.97071378544,2.9655792487844006,326015.98205247155
2023-07-21 00:00:00+00:00,164207.9848618677,176561.47137341564,326018.7026237304,1.3142134835861725,1.035168629800862,164206.9496932379,0.7029281950106995,176560.76844522063,3.0120505097184926,326015.69057322067
2023-07-22 00:00:00+00:00,164208.2264300434,176561.53789718918,326019.00337997015,1.3158882306398971,1.0600271259686378,164207.16640291744,0.7252980127012183,176560.81259917648,3.0576304564475256,326015.9457495137
2023-07-23 00:00:00+00:00,164208.367087151,176561.57145157488,326019.3578461956,1.3073297440050737,1.0845719430556415,164207.28251520795,0.7474532030408548,176560.82399837184,3.10230560113195,326016.25554059446
2023-07-24 00:00:00+00:00,164208.3766571929,176561.59481918102,326019.3742107003,1.2973127121512544,1.1087958178556117,164207.26786137503,0.769387209952347,176560.82543197105,3.1460627236777037,326016.2281479766
2023-07-25 00:00:00+00:00,164208.2729174478,176561.67732102377,326019.398292727,1.2872956802974351,1.132691582134269,164207.14022586565,0.7910935428101644,176560.88622748095,3.1888888756482396,326016.20940385136
2023-07-26 00:00:00+00:00,164208.35351044452,176561.7047572296,326019.8963862952,1.2777443025228516,1.1562521647505166,164207.19725827978,0.812565778361192,176560.89219145125,3.23077138409618,326016.6656149111
2023-07-27 00:00:00+00:00,164208.3707918524,176561.76267204565,326020.3012827058,1.2525974406080422,1.179470593748907,164207.19132125864,0.8337975626254772,176560.928874483,3.2716978553134552,326017.0295848505
2023-07-28 00:00:00+00:00,164208.22833489906,176561.7827784275,326020.16697808454,1.215009197231969,1.2023399984227499,164207.02599490064,0.8547826127764686,176560.9279958147,3.311656178498786,326016.85532190604
2023-07-29 00:00:00+00:00,164208.14225769907,176561.88930835098,326020.0354449338,1.1721032729916867,1.224853611347268,164206.91740408773,0.8755147190002087,176561.01379363198,3.3506345293414728,326016.6848104045
2023-07-30 00:00:00+00:00,164208.1886838108,176561.81782189608,326020.0755099309,1.1447847695192952,1.2470047703821896,164206.9416790404,0.8959877463329202,176560.92183414975,3.3886213735204027,326016.6868885574
2023-07-31 00:00:00+00:00,164208.24577277285,176561.62312526806,326019.92276995437,1.1375340607310136,1.2687869206431777,164206.9769858522,0.9161956364764352,176560.7069296316,3.425605470117233,326016.49716448423
2023-08-01 00:00:00+00:00,164208.19901956737,176561.53352659635,326019.3614236778,1.1345382812134328,1.2901936164415284,164206.90882595093,0.9361324095909462,176560.59739418677,3.4615758749427625,326015.8998478029
2023-08-02 00:00:00+00:00,164208.02505560007,176561.62588360845,326019.0835297528,1.1371439200787183,1.3112185231915543,164206.71383707688,0.9557921660645362,176560.6700914424,3.496521943775494,326015.587007809
2023-08-03 00:00:00+00:00,164208.23684570883,176561.79507862663,326019.4212139609,1.144646399385844,1.3318554192850909,164206.90499028953,0.9751690882589714,176560.81990953838,3.530433335511436,326015.8907806254
2023-08-04 00:00:00+00:00,164208.2840593822,176561.79507920108,326019.50504654815,1.1446176022755026,1.352098197932568,164206.93196118425,0.9942574422312286,176560.80082175884,3.563300015224189,326015.9417465329
2023-08-05 00:00:00+00:00,164208.42850467828,176561.89315001713,326019.63242046494,1.1221616878156055,1.3719408689701074,164207.0565638093,1.0130515794302646,176560.8800984377,3.5951122571344505,326016.03730820783
2023-08-06 00:00:00+00:00,164208.47402252842,176562.01257168513,326019.56876286515,1.0956449372139712,1.3913775606321135,164207.0826449678,1.0315459383685155,176560.98102574676,3.6258606474880333,326015.9429022177
2023-08-07 00:00:00+00:00,164208.4031784526,176561.9885576954,326019.32174174016,1.0864315131802869,1.410402521288816,164206.9927759313,1.049735046267625,176560.93882264916,3.655536087341537,326015.6662056528
2023-08-08 00:00:00+00:00,164208.31717611832,176561.9940442439,326019.02198944776,1.0881637974292364,1.429010121148274,164206.88816599717,1.0676135206779298,176560.92643072322,3.6841297952548735,326015.3378596525
2023-08-09 00:00:00+00:00,164208.1611492004,176562.00939583304,326018.69911332487,1.0795845765302754,1.4471948539223227,164206.7139543465,1.085176071071217,176560.92421976198,3.711633309889846,326014.98748001497
2023-08-10 00:00:00+00:00,164208.19300928104,176561.86440061044,326018.53929306153,1.0704190909479319,1.4649513384559696,164206.7280579426,1.1024175004062702,176560.76198311005,3.738038492513985,326014.801254569
2023-08-11 00:00:00+00:00,164208.27752307136,176561.91364770042,326018.5835729176,1.072848714248721,1.4822743203197655,164206.79524875103,1.1193327066667602,176560.79431499375,3.7633375294089317,326014.82023538824
2023-08-12 00:00:00+00:00,164208.2056217175,176561.87448080958,326018.32197543944,1.0860483413440913,1.4991586733646793,164206.70646304413,1.1359166843710167,176560.7385641252,3.787522934182648,326014.53445250524
2023-08-13 00:00:00+00:00,164208.19953444108,176561.965153779,326018.4580420715,1.1031053174304664,1.5155994012390006,164206.68393503985,1.1521645260532258,176560.81298925294,3.810587549984756,326014.6474545215
2023-08-14 00:00:00+00:00,164208.26643211686,176562.00873436747,326018.8441555362,1.107940606120792,1.531591638866845,164206.734840478,1.16807142371563,176560.84066294375,3.832524551624363,326015.0116309846
2023-08-15 00:00:00+00:00,164208.32310184638,176562.17852641744,326019.3608037181,1.0958891310965555,1.5471306538878091,164206.7759711925,1.1836326702512956,176560.99489374718,3.8533274475897548,326015.5074762705
2023-08-16 00:00:00+00:00,164208.494387538,176562.1917482443,326019.8583281867,1.0880146569209803,1.5622118480573493,164206.93217568993,1.198843660837015,176560.9929045835,3.8729900819693275,326015.9853381047
2023-08-17 00:00:00+00:00,164208.40481335216,176562.3553804621,326019.9800583882,1.0846816375030055,1.5768307586074775,164206.82798259356,1.2136998942959532,176561.14168056782,3.8915066362732267,326016.0885517519
2023-08-18 00:00:00+00:00,164208.53062525953,176562.5805274396,326020.39221154613,1.073186314148188,1.5909830595673655,164206.93964219996,1.2281969744296148,176561.35233046516,3.9088716311551313,326016.483339915
2023-08-19 00:00:00+00:00,164208.7344128682,176562.73726467276,326020.81858616613,1.0606030341902322,1.604664563043472,164207.12974830513,1.242330611318754,176561.49493406145,3.9250799280336786,326016.8935062381
2023-08-20 00:00:00+00:00,164208.92082585456,176562.82334264892,326021.07191007084,1.059883816020374,1.6178712204588037,164207.3029546341,1.2560966225928265,176561.56724602633,3.9401267306130583,326017.13178334024
2023-08-21 00:00:00+00:00,164209.0043431635,176562.87938035585,326021.0154693133,1.065391308424599,1.630599123750956,164207.37374403977,1.2694909346676218,176561.60988942118,3.954007586302305,326017.061461727
2023-08-22 00:00:00+00:00,164208.79698033127,176562.94216489277,326020.6953234468,1.0607704964725901,1.642844506528574,164207.15413582473,1.2825095839507044,176561.65965530882,3.966718387532901,326016.72860505927
2023-08-23 00:00:00+00:00,164208.79977805904,176562.97047525024,326020.4695580949,1.047014227459537,1.654603745185883,164207.14517431386,1.2951487180143006,176561.67532653222,3.978255372974263,326016.49130272196
2023-08-24 00:00:00+00:00,164208.98917945757,176562.92331150355,326020.1925871788,1.0428621689740492,1.665873359974977,164207.3233060976,1.3074045967352967,176561.6159069068,3.9886151286467877,326016.20397205016
2023-08-25 00:00:00+00:00,164208.99353529853,176562.77693451196,326019.4739296108,1.0455952242397568,1.6766500160355298,164207.3168852825,1.3192735934020021,176561.45766091856,3.997794588932099,326015.4761350219
2023-08-26 00:00:00+00:00,164209.0262713678,176562.71236004747,326018.88681492745,1.0415298535908732,1.6869305243816324,164207.3393408434,1.3307521957873487,176561.38160785168,4.005791037480216,326014.88102389
2023-08-27 00:00:00+00:00,164208.97002452548,176562.65225809938,326018.5716935175,1.0318030525471233,1.6967118428454677,164207.27331268264,1.3418370071882173,176561.3104210922,4.01260210801336,326014.5590914095
2023-08-28 00:00:00+00:00,164209.03495661882,176562.54486575178,326018.67331531824,1.0296355729311446,1.7059910769775368,164207.32896554185,1.3525247474305777,176561.19234100435,4.018225785026184,326014.6550895332
2023-08-29 00:00:00+00:00,164209.0634128618,176562.5021567162,326018.7705918842,1.065233154524492,1.7147654809031714,164207.34864738092,1.3628122538401426,176561.13934446234,4.022660404382181,326014.7479314798
2023-08-30 00:00:00+00:00,164208.96039283622,176562.62161462443,326018.7898702329,1.1023818953380555,1.7230324581350827,164207.2373603781,1.3726964821782555,176561.24891814226,4.0259046538061405,326014.7639655791
2023-08-31 00:00:00+00:00,164208.87691618036,176562.57405968165,326018.79137049674,1.139530636151619,1.7307895623417044,164207.14612661803,1.3821745075427285,176561.1918851741,4.02795757327246,326014.76341292344
2023-09-01 00:00:00+00:00,164209.11868160692,176562.570603982,326019.1855155834,1.1766793769651827,1.7380344980711038,164207.38064710886,1.3912435252333704,176561.17936045676,4.0288185552892415,326015.1566970281
2023-09-02 00:00:00+00:00,164209.0390961044,176562.5580542269,326019.07849371305,1.2138281177787462,1.7447651214302375,164207.29433098296,1.3999008515819402,176561.15815337532,4.028487345078057,326015.05000636796
2023-09-03 00:00:00+00:00,164208.96076708852,176562.62721920884,326019.22800726246,1.2509768585923098,1.7509794407193677,164207.2097876478,1.4081439247462868,176561.21907528408,4.026964040649333,326015.2010432218
2023-09-04 00:00:00+00:00,164208.92482700292,176562.58695713215,326019.18774381845,1.2881255994058733,1.7566756170214395,164207.1681513859,1.4159703054684447,176561.17098682668,4.024249092773361,326015.16349472565
2023-09-05 00:00:00+00:00,164208.80303332995,176562.63772198983,326018.50887669186,1.3092749895812086,1.7618519647462412,164207.0411813652,1.4233776777964424,176561.21434431203,4.020343304846893,326014.488533387
2023-09-06 00:00:00+00:00,164208.87902331763,176562.68789440172,326018.4035876224,1.299748634862226,1.7665069521292018,164207.1125163655,1.4303638497696354,176561.25753055196,4.015247832655419,326014.38833978976
2023-09-07 00:00:00+00:00,164209.01590374362,176562.7653191882,326018.5917270939,1.2835020009236662,1.7706392016846642,164207.24526454194,1.4369267540673403,176561.32839243414,4.008964184031135,326014.5827629099
2023-09-08 00:00:00+00:00,164209.2176084792,176562.81745078514,326019.01342808834,1.2633414976911201,1.7742474906135022,164207.44336098857,1.443064448620588,176561.3743863365,4.001494218406765,326015.0119338699
2023-09-09 00:00:00+00:00,164209.1936026298,176562.99030538276,326018.88178559294,1.2404683828344787,1.7773307511649699,164207.41627187864,1.448775117186814,176561.54153026556,3.9928401462653165,326014.8889454467
2023-09-10 00:00:00+00:00,164209.1428909195,176563.0625302209,326018.922862188,1.2308759962882807,1.779888070952666,164207.36300284855,1.4540570698873143,176561.60847315102,3.983004528485967,326014.9398576595
2023-09-11 00:00:00+00:00,164209.32235603532,176563.18657913216,326019.3621578556,1.2295629269413741,1.7819186932245221,164207.5404373421,1.4589087437073065,176561.72767038844,3.9719902755862586,326015.39016758
2023-09-12 00:00:00+00:00,164209.37429894245,176563.24100396613,326019.29513031465,1.225100227206288,1.7834220170867379,164207.59087692536,1.4633287029584507,176561.77767526318,3.9598006468608244,326015.3353296678
2023-09-13 00:00:00+00:00,164209.47980860967,176563.40260344016,326019.3166822719,1.2327417737818298,1.784397597681596,164207.69541101198,1.4673156397036946,176561.93528780047,3.946439249416919,326015.37024302245
2023-09-14 00:00:00+00:00,164209.37920076126,176563.28625122824,326018.8703199439,1.2516006675535511,1.7848451463191037,164207.59435561494,1.4708683741443116,176561.8153828541,3.9319100371070075,326014.93840990675
2023-09-15 00:00:00+00:00,164209.2774478932,176563.430429711,326018.76289241714,1.2712136317001448,1.7847645305624185,164207.49268336262,1.4739858549690228,176561.95644385603,3.916217309358767,326014.8466751078
2023-09-16 00:00:00+00:00,164209.35876055356,176563.3663822714,326018.51669607306,1.2791325676444103,1.7841557742670395,164207.57460477928,1.4766671596650962,176561.88971511173,3.89936570990281,326014.61733036314
2023-09-17 00:00:00+00:00,164209.37071462668,176563.33673076436,326018.58336992114,1.2801968472955803,1.7830190575737486,164207.58769556912,1.4789114947913349,176561.8578192696,3.88136022539853,326014.70200969576
2023-09-18 00:00:00+00:00,164209.09248169055,176563.36639572095,326018.2877761665,1.2687657535643666,1.7813547168553034,164207.31112697368,1.4807181962128666,176561.88567752473,3.862206183958473,326014.42556998256
2023-09-19 00:00:00+00:00,164209.0254271385,176563.5805895473,326018.0176759138,1.2508195743009007,1.7791632446168995,164207.24626389387,1.482086729297674,176562.098502818,3.8419092535716617,326014.17576666025
2023-09-20 00:00:00+00:00,164208.92421084797,176563.64481695803,326018.28372493084,1.221294039101546,1.776445289350429,164207.14776555862,1.4830166890747996,176562.16180026895,3.820475440426341,326014.4632494904
2023-09-21 00:00:00+00:00,164208.9104809568,176563.64039043404,326018.4907243171,1.1997414205288806,1.7732016553425833,164207.13727930147,1.483507800354184,176562.1568826337,3.7979110871326585,326014.69281323
2023-09-22 00:00:00+00:00,164208.76965273387,176563.74795472657,326018.6399679853,1.2034430376167315,1.7694333024368505,164207.00021943144,1.4835599178080978,176562.26439480876,3.7742228708457812,326014.86574511445
2023-09-23 00:00:00+00:00,164208.6801479485,176563.74684502475,326018.6446818491,1.2146619313786384,1.765141345749482,164206.91500660277,1.4831730260141482,176562.26367199875,3.7494178012900123,326014.89526404784
2023-09-24 00:00:00+00:00,164208.5718618895,176563.84277324745,326018.5548189928,1.2344583668433795,1.7603270553395127,164206.81153483415,1.4823472394598416,176562.360426008,3.7235032186845096,326014.8313157741
2023-09-25 00:00:00+00:00,164208.5621923887,176563.8321039135,326018.584570465,1.2523315328789977,1.7549918558329296,164206.80720053287,1.4810828025087053,176562.35102111098,3.696486791571192,326014.88808367343
2023-09-26 00:00:00+00:00,164208.62213848304,176564.13106521883,326019.1035454451,1.2707830139458263,1.7491373260011018,164206.87300115704,1.4793800893279756,176562.6516851295,3.6683765145454963,326015.4351689305
2023-09-27 00:00:00+00:00,164208.58024938963,176564.32530241951,326018.8799022774,1.2823418703798477,1.742765198293596,164206.83748419135,1.4772396037778766,176562.84806281573,3.6391807058906416,326015.2407215715
2023-09-28 00:00:00+00:00,164208.5136212181,176564.2518637864,326018.8444721299,1.2738601505931102,1.7358773583255198,164206.77774385977,1.47466197926252,176562.77720180713,3.608908005116126,326015.23556412477
2023-09-29 00:00:00+00:00,164208.42766111495,176564.1248874663,326018.9392797013,1.2281717413516666,1.7284758443195338,164206.69918527064,1.4716479785424696,176562.65323948776,3.577567370401152,326015.36171233095
2023-09-30 00:00:00+00:00,164208.48049198036,176563.9569546638,326018.83565694396,1.17781627049534,1.7205628465027112,164206.75992913384,1.4681984935090293,176562.4887561703,3.5451680759437503,326015.290488868
2023-10-01 00:00:00+00:00,164208.34488979235,176563.860297206,326018.78169037733,1.1285182006405294,1.7121407064584138,164206.6327490859,1.464314544920317,176562.39598266108,3.5117197092164067,326015.26997066813
2023-10-02 00:00:00+00:00,164208.30434535007,176563.8161196443,326018.80777270446,1.0838954481002172,1.7032119164333808,164206.60113343364,1.4599972820992075,176562.3561223622,3.4772321681289706,326015.3305405363
2023-10-03 00:00:00+00:00,164208.34166006732,176563.80938033955,326018.98112142,1.0553418996184216,1.69377911860023,164206.64788094873,1.4552479825932272,176562.35413235697,3.4417156580996973,326015.53940576187
2023-10-04 00:00:00+00:00,164208.4530135706,176563.82582278515,326018.28221195564,1.0288910406146534,1.6838451042755993,164206.76916846633,1.4500680517965086,176562.37575473334,3.405180689035311,326014.8770312666
2023-10-05 00:00:00+00:00,164208.56674967436,176563.8057304673,326018.9176085589,1.0223326613560129,1.6734128130941512,164206.89333686125,1.4444590225339118,176562.36127144477,3.3676380722209522,326015.54997048667
2023-10-06 00:00:00+00:00,164208.36355299657,176563.46797163607,326018.9967732399,1.0157742820973727,1.6624853321386852,164206.70106766443,1.4384225546074365,176562.02954908146,3.329098917120935,326015.6676743228
2023-10-07 00:00:00+00:00,164208.29435672492,176563.39047182017,326019.1145725752,1.0092159028387322,1.651065895026622,164206.6432908299,1.4319604343050587,176561.95851138586,3.2895746280912896,326015.8249979471
2023-10-08 00:00:00+00:00,164208.07945855593,176563.361758396,326019.0099067886,1.0049835753225125,1.6391578809531242,164206.440300675,1.425074573872142,176561.93668382213,3.2490769010050258,326015.7608298876
2023-10-09 00:00:00+00:00,164208.09241731343,176563.15332978463,326019.03409425565,0.9983592768382247,1.626764813691139,164206.46565249973,1.417767010945572,176561.73556277368,3.207617719791136,326015.8264765359
2023-10-10 00:00:00+00:00,164208.14317910973,176563.03983694743,326019.20143891225,0.9879661484695438,1.6138903605486525,164206.52928874918,1.410039907950785,176561.62979703947,3.1652093528883514,326016.03622955934
2023-10-11 00:00:00+00:00,164208.1491326791,176562.90889594218,326019.5585126321,0.983074923696222,1.6005383312834809,164206.5485943478,1.4018955514618745,176561.50700039073,3.1218643496147247,326016.43664828246
2023-10-12 00:00:00+00:00,164208.44542970936,176563.27184374165,326019.34932129114,1.007527381047718,1.5867126769758975,164206.8587170324,1.3933363515249566,176561.87850739012,3.0775955364540826,326016.27172575466
2023-10-13 00:00:00+00:00,164208.15903871274,176562.97936023743,326019.3574482051,1.0373240288493737,1.5724174888594438,164206.5866212239,1.3843648409449953,176561.59499539647,3.0324160132604496,326016.3250321919
2023-10-14 00:00:00+00:00,164208.04943401122,176562.95239718785,326019.3380208923,1.0547217756229657,1.5576569971102718,164206.4917770141,1.3749836745363098,176561.57741351333,2.9863391493816107,326016.35168174293
2023-10-15 00:00:00+00:00,164208.00973907224,176562.8342697968,326019.2160289446,1.0610152608345136,1.542435569595364,164206.46730350264,1.365195628336969,176561.46907416845,2.9393785797028946,326016.27665036486
2023-10-16 00:00:00+00:00,164207.9374433974,176562.6923475612,326019.30089798546,1.058986083770833,1.5267577105800105,164206.4106856868,1.3550035987873177,176561.33734396243,2.8915482006123887,326016.40934978484
2023-10-17 00:00:00+00:00,164207.8354193654,176562.4336997197,326019.1117519539,1.0510248608343318,1.5106280593949266,164206.32479130602,1.3444106018728734,176561.0892891178,2.8428621658887843,326016.268889788
2023-10-18 00:00:00+00:00,164207.8329077991,176562.30615751012,326018.9171973899,1.0485918279831214,1.4940513890634,164206.33885641003,1.3334197722318486,176560.97273773787,2.793334882513041,326016.12386250735
2023-10-19 00:00:00+00:00,164207.78908207215,176562.1460500082,326019.4199595166,1.0466761630056378,1.477032604888873,164206.31204946726,1.322034362227558,176560.82401564595,2.742981006405123,326016.6769785102
2023-10-20 00:00:00+00:00,164207.8320782236,176562.20441820947,326019.05585650913,1.0380430588850988,1.4595767430033901,164206.3725014806,1.3102577409859975,176560.89416046848,2.6918154380870893,326016.36404107104
2023-10-21 00:00:00+00:00,164207.95910270122,176562.27465271653,326018.9948706241,1.0512858184462555,1.4416889688773205,164206.51741373233,1.2980933933988588,176560.97655932314,2.639853318273779,326016.3550173058
2023-10-22 00:00:00+00:00,164208.05714902448,176562.3264229617,326018.74035245,1.0611024092277148,1.4233745757908163,164206.63377444868,1.2855449190922998,176561.0408780426,2.5871100233924387,326016.15324242663
2023-10-23 00:00:00+00:00,164207.99924522117,176562.16160519735,326019.05143913906,1.070218986832818,1.4046389832674393,164206.5946062379,1.2726160313617516,176560.88898916598,2.5336011610325757,326016.517837978
2023-10-24 00:00:00+00:00,164208.18474898482,176562.106288679,326018.81913817354,1.0723115915061499,1.3854877354704458,164206.79926124934,1.2593105560731004,176560.84697812292,2.4793425653274404,326016.3397956082
2023-10-25 00:00:00+00:00,164208.149123362,176561.9754813372,326018.750792968,1.057396218393175,1.3659264995621732,164206.78319686244,1.2456324305305493,176560.72984890666,2.4243502922684415,326016.3264426758
2023-10-26 00:00:00+00:00,164208.21507683574,176561.64688775138,326018.4408111523,1.026379682452595,1.3459610640270347,164206.86911577173,1.2315857023115047,176560.41530204908,2.368640614953912,326016.0721705373
2023-10-27 00:00:00+00:00,164208.32380879932,176561.57199595385,326018.8480434898,0.9859205249140359,1.3255973369586191,164206.99821146237,1.2171745280688373,176560.35482142578,2.3122300187736538,326016.535813471
2023-10-28 00:00:00+00:00,164208.34510141597,176561.5841023304,326018.67844923586,0.9605252682423876,1.3048413443113887,164207.04026007166,1.2024031723008601,176560.3816991581,2.25513519653064,326016.4233140393
2023-10-29 00:00:00+00:00,164208.58087219924,176561.794201665,326019.04052374593,0.9366585465242375,1.2836992281174966,164207.29717297113,1.1872760060893914,176560.6069256589,2.197373043501333,326016.8431507024
2023-10-30 00:00:00+00:00,164208.597983423,176561.75107106072,326019.1965533535,0.9127918248060874,1.2621772446692698,164207.33580617834,1.1717975058062868,176560.5792735549,2.1389606524361215,326017.05759270105
2023-10-31 00:00:00+00:00,164208.6387275948,176561.88430274714,326019.23566057126,0.8889251030879374,1.2402817626678675,164207.39844583214,1.1559722517888058,176560.72833049536,2.079915308501289,326017.15574526275
2023-11-01 00:00:00+00:00,164208.59403191862,176561.9737324859,326019.136419243,0.8650583813697873,1.2180192613386756,164207.37601265727,1.1398049269842143,176560.8339275589,2.020254484164048,326017.11616475886
2023-11-02 00:00:00+00:00,164208.62811082805,176561.83612470847,326018.69022236887,0.849484904839907,1.1953963285140081,164207.43271449953,1.1233003155640304,176560.71282439292,1.9599958340221741,326016.7302265348
