date_1day,depth_diff_mean,pressure_diff_mean
2017/12/06,-21.1438571527778,-14.1690008854167
2017/12/07,-21.1452677777778,-14.1663813888889
2017/12/08,-21.1475853993055,-14.1642462152778
2017/12/09,-21.1483622916667,-14.1616009895833
2017/12/10,-21.15466515625,-14.1641125520833
2017/12/11,-21.1558923784722,-14.1654016319444
2017/12/12,-21.1559401909722,-14.1681513194445
2017/12/13,-21.1571331496397,-14.1713209622721
2017/12/14,-21.1563448940638,-14.1774284405421
2017/12/15,-21.1560240798611,-14.1811912673611
2017/12/16,-21.1570627951389,-14.1842552083333
2017/12/17,-21.1592405555555,-14.1860248090278
2017/12/18,-21.1587743576389,-14.1839675
2017/12/19,-21.1589801909722,-14.1807555034722
2017/12/20,-21.1590218055555,-14.1766639236111
2017/12/21,-21.1573111805555,-14.1715774305556
2017/12/22,-21.1556029340278,-14.1673710416667
2017/12/23,-21.154264375,-14.1646099826389
2017/12/24,-21.1506406076389,-14.161654375
2017/12/25,-21.1501814409722,-14.1623764236111
2017/12/26,-21.1485060763889,-14.16406765625
2017/12/27,-21.1501400347222,-14.1695788541667
2017/12/28,-21.1467319965278,-14.1723866319444
2017/12/29,-21.1476106944444,-14.1772453472222
2017/12/30,-21.1456884027778,-14.17802453125
2017/12/31,-21.1462855128205,-14.1804366666667
